Postcode,Month,Installations
2606,2009-07,1
2606,2009-08,4
2606,2009-09,4
2606,2009-10,3
2606,2009-11,3
2606,2009-12,2
2606,2010-01,4
2606,2010-02,5
2606,2010-03,4
2606,2010-04,5
2606,2010-05,3
2606,2010-06,13
2606,2010-07,1
2606,2010-08,4
2606,2010-09,2
2606,2010-10,2
2606,2010-11,4
2606,2010-12,5
2606,2011-01,7
2606,2011-02,3
2606,2011-03,4
2606,2011-04,19
2606,2011-05,23
2606,2011-06,38
2606,2011-07,9
2606,2011-08,10
2606,2011-09,7
2606,2011-10,2
2606,2011-11,2
2606,2011-12,1
2606,2012-01,0
2606,2012-02,0
2606,2012-03,2
2606,2012-04,2
2606,2012-05,4
2606,2012-06,45
2606,2012-07,1
2606,2012-08,2
2606,2012-09,2
2606,2012-10,2
2606,2012-11,2
2606,2012-12,2
2606,2013-01,18
2606,2013-02,15
2606,2013-03,4
2606,2013-04,2
2606,2013-05,1
2606,2013-06,1
2606,2013-07,2
2606,2013-08,8
2606,2013-09,7
2606,2013-10,2
2606,2013-11,1
2606,2013-12,1
2606,2014-01,1
2606,2014-02,0
2606,2014-03,4
2606,2014-04,2
2606,2014-05,2
2606,2014-06,3
2606,2014-07,3
2606,2014-08,4
2606,2014-09,5
2606,2014-10,5
2606,2014-11,1
2606,2014-12,0
2606,2015-01,2
2606,2015-02,1
2606,2015-03,2
2606,2015-04,1
2606,2015-05,0
2606,2015-06,2
2606,2015-07,1
2606,2015-08,2
2606,2015-09,1
2606,2015-10,1
2606,2015-11,0
2606,2015-12,0
2606,2016-01,0
2606,2016-02,5
2606,2016-03,2
2606,2016-04,0
2606,2016-05,2
2606,2016-06,5
2606,2016-07,1
2606,2016-08,3
2606,2016-09,4
2606,2016-10,3
2606,2016-11,3
2606,2016-12,0
2606,2017-01,0
2606,2017-02,1
2606,2017-03,1
2606,2017-04,1
2606,2017-05,3
2606,2017-06,1
2606,2017-07,1
2606,2017-08,6
2606,2017-09,5
2606,2017-10,5
2606,2017-11,4
2606,2017-12,3
2606,2018-01,2
2606,2018-02,5
2606,2018-03,6
2606,2018-04,0
2606,2018-05,7
2606,2018-06,6
2606,2018-07,1
2606,2018-08,6
2606,2018-09,5
2606,2018-10,5
2606,2018-11,5
2606,2018-12,7
2606,2019-01,5
2606,2019-02,6
2606,2019-03,4
2606,2019-04,5
2606,2019-05,2
2606,2019-06,5
2606,2019-07,4
2606,2019-08,6
2606,2019-09,5
2606,2019-10,5
2606,2019-11,8
2606,2019-12,9
2606,2020-01,3
2606,2020-02,8
2606,2020-03,2
2606,2020-04,6
2606,2020-05,5
2606,2020-06,6
2606,2020-07,6
2606,2020-08,4
2606,2020-09,11
2606,2020-10,7
2606,2020-11,4
2606,2020-12,14
2606,2021-01,3
2606,2021-02,17
2606,2021-03,7
2606,2021-04,2
2606,2021-05,8
2606,2021-06,12
2606,2021-07,8
2606,2021-08,2
2606,2021-09,5
2606,2021-10,10
2606,2021-11,8
2606,2021-12,8
2606,2022-01,5
2606,2022-02,16
2606,2022-03,9
2606,2022-04,2
2606,2022-05,12
2606,2022-06,10
2606,2022-07,18
2606,2022-08,12
2606,2022-09,14
2606,2022-10,8
2606,2022-11,6
2606,2022-12,19
2606,2023-01,6
2606,2023-02,8
2606,2023-03,10
2606,2023-04,7
2606,2023-05,11
2606,2023-06,13
2606,2023-07,10
2606,2023-08,13
2606,2023-09,10
2606,2023-10,12
2606,2023-11,6
2606,2023-12,14
2606,2024-01,7
2606,2024-02,9
2606,2024-03,2
2606,2024-04,7
2606,2024-05,9
2606,2024-06,6
2606,2024-07,5
2606,2024-08,6
2606,2024-09,9
2606,2024-10,6
2606,2024-11,4
2606,2024-12,9
2606,2025-01,5
2606,2025-02,0
2606,2025-03,7
2606,2025-04,3
2606,2025-05,7
2606,2025-06,7
2606,2025-07,7
2606,2025-08,6
2606,2025-09,10
2606,2025-10,4
2606,2025-11,5
2606,2025-12,6
2607,2007-01,0
2607,2007-02,0
2607,2007-03,0
2607,2007-04,0
2607,2007-05,0
2607,2007-06,0
2607,2007-07,0
2607,2007-08,1
2607,2007-09,0
2607,2007-10,0
2607,2007-11,0
2607,2007-12,0
2607,2008-01,2
2607,2008-02,0
2607,2008-03,1
2607,2008-04,0
2607,2008-05,1
2607,2008-06,0
2607,2008-07,2
2607,2008-08,2
2607,2008-09,0
2607,2008-10,0
2607,2008-11,0
2607,2008-12,3
2607,2009-01,1
2607,2009-02,1
2607,2009-03,1
2607,2009-04,0
2607,2009-05,1
2607,2009-06,4
2607,2009-07,2
2607,2009-08,2
2607,2009-09,3
2607,2009-10,6
2607,2009-11,2
2607,2009-12,7
2607,2010-01,7
2607,2010-02,5
2607,2010-03,5
2607,2010-04,9
2607,2010-05,5
2607,2010-06,8
2607,2010-07,3
2607,2010-08,6
2607,2010-09,9
2607,2010-10,7
2607,2010-11,11
2607,2010-12,15
2607,2011-01,14
2607,2011-02,19
2607,2011-03,30
2607,2011-04,22
2607,2011-05,48
2607,2011-06,102
2607,2011-07,13
2607,2011-08,13
2607,2011-09,7
2607,2011-10,7
2607,2011-11,3
2607,2011-12,2
2607,2012-01,0
2607,2012-02,1
2607,2012-03,4
2607,2012-04,2
2607,2012-05,8
2607,2012-06,9
2607,2012-07,3
2607,2012-08,2
2607,2012-09,4
2607,2012-10,4
2607,2012-11,3
2607,2012-12,6
2607,2013-01,4
2607,2013-02,8
2607,2013-03,5
2607,2013-04,6
2607,2013-05,6
2607,2013-06,6
2607,2013-07,11
2607,2013-08,21
2607,2013-09,25
2607,2013-10,6
2607,2013-11,4
2607,2013-12,3
2607,2014-01,2
2607,2014-02,1
2607,2014-03,0
2607,2014-04,4
2607,2014-05,6
2607,2014-06,3
2607,2014-07,7
2607,2014-08,8
2607,2014-09,6
2607,2014-10,6
2607,2014-11,6
2607,2014-12,4
2607,2015-01,3
2607,2015-02,3
2607,2015-03,2
2607,2015-04,1
2607,2015-05,1
2607,2015-06,2
2607,2015-07,6
2607,2015-08,4
2607,2015-09,3
2607,2015-10,6
2607,2015-11,7
2607,2015-12,2
2607,2016-01,3
2607,2016-02,3
2607,2016-03,3
2607,2016-04,1
2607,2016-05,2
2607,2016-06,3
2607,2016-07,5
2607,2016-08,3
2607,2016-09,5
2607,2016-10,2
2607,2016-11,2
2607,2016-12,0
2607,2017-01,1
2607,2017-02,1
2607,2017-03,5
2607,2017-04,5
2607,2017-05,5
2607,2017-06,4
2607,2017-07,3
2607,2017-08,5
2607,2017-09,8
2607,2017-10,6
2607,2017-11,6
2607,2017-12,11
2607,2018-01,5
2607,2018-02,1
2607,2018-03,7
2607,2018-04,10
2607,2018-05,7
2607,2018-06,12
2607,2018-07,7
2607,2018-08,11
2607,2018-09,9
2607,2018-10,10
2607,2018-11,10
2607,2018-12,8
2607,2019-01,6
2607,2019-02,8
2607,2019-03,8
2607,2019-04,9
2607,2019-05,7
2607,2019-06,4
2607,2019-07,7
2607,2019-08,10
2607,2019-09,4
2607,2019-10,15
2607,2019-11,13
2607,2019-12,15
2607,2020-01,9
2607,2020-02,11
2607,2020-03,14
2607,2020-04,11
2607,2020-05,11
2607,2020-06,13
2607,2020-07,18
2607,2020-08,13
2607,2020-09,9
2607,2020-10,22
2607,2020-11,18
2607,2020-12,14
2607,2021-01,4
2607,2021-02,16
2607,2021-03,13
2607,2021-04,21
2607,2021-05,17
2607,2021-06,12
2607,2021-07,11
2607,2021-08,12
2607,2021-09,17
2607,2021-10,14
2607,2021-11,22
2607,2021-12,17
2607,2022-01,17
2607,2022-02,18
2607,2022-03,24
2607,2022-04,17
2607,2022-05,21
2607,2022-06,22
2607,2022-07,20
2607,2022-08,24
2607,2022-09,25
2607,2022-10,25
2607,2022-11,42
2607,2022-12,35
2607,2023-01,23
2607,2023-02,31
2607,2023-03,24
2607,2023-04,11
2607,2023-05,31
2607,2023-06,22
2607,2023-07,31
2607,2023-08,35
2607,2023-09,21
2607,2023-10,17
2607,2023-11,21
2607,2023-12,19
2607,2024-01,11
2607,2024-02,13
2607,2024-03,10
2607,2024-04,10
2607,2024-05,12
2607,2024-06,7
2607,2024-07,11
2607,2024-08,12
2607,2024-09,9
2607,2024-10,22
2607,2024-11,19
2607,2024-12,10
2607,2025-01,4
2607,2025-02,10
2607,2025-03,14
2607,2025-04,3
2607,2025-05,12
2607,2025-06,9
2607,2025-07,11
2607,2025-08,8
2607,2025-09,10
2607,2025-10,11
2607,2025-11,9
2607,2025-12,17
2609,2007-01,0
2609,2007-02,0
2609,2007-03,0
2609,2007-04,0
2609,2007-05,0
2609,2007-06,0
2609,2007-07,0
2609,2007-08,0
2609,2007-09,0
2609,2007-10,0
2609,2007-11,0
2609,2007-12,0
2609,2008-01,0
2609,2008-02,0
2609,2008-03,0
2609,2008-04,0
2609,2008-05,0
2609,2008-06,0
2609,2008-07,0
2609,2008-08,0
2609,2008-09,0
2609,2008-10,0
2609,2008-11,0
2609,2008-12,0
2609,2009-01,0
2609,2009-02,0
2609,2009-03,0
2609,2009-04,0
2609,2009-05,0
2609,2009-06,0
2609,2009-07,0
2609,2009-08,0
2609,2009-09,0
2609,2009-10,0
2609,2009-11,0
2609,2009-12,0
2609,2010-01,0
2609,2010-02,0
2609,2010-03,1
2609,2010-04,1
2609,2010-05,0
2609,2010-06,0
2609,2010-07,0
2609,2010-08,0
2609,2010-09,0
2609,2010-10,0
2609,2010-11,0
2609,2010-12,0
2609,2011-01,1
2609,2011-02,0
2609,2011-03,2
2609,2011-04,0
2609,2011-05,5
2609,2011-06,4
2609,2011-07,3
2609,2011-08,0
2609,2011-09,0
2609,2011-10,0
2609,2011-11,0
2609,2011-12,0
2609,2012-01,0
2609,2012-02,0
2609,2012-03,0
2609,2012-04,0
2609,2012-05,0
2609,2012-06,0
2609,2012-07,0
2609,2012-08,0
2609,2012-09,0
2609,2012-10,0
2609,2012-11,0
2609,2012-12,0
2609,2013-01,0
2609,2013-02,0
2609,2013-03,1
2609,2013-04,0
2609,2013-05,0
2609,2013-06,0
2609,2013-07,0
2609,2013-08,0
2609,2013-09,0
2609,2013-10,0
2609,2013-11,0
2609,2013-12,1
2609,2014-01,1
2609,2014-02,1
2609,2014-03,0
2609,2014-04,0
2609,2014-05,1
2609,2014-06,0
2609,2014-07,2
2609,2014-08,0
2609,2014-09,0
2609,2014-10,0
2609,2014-11,0
2609,2014-12,0
2609,2015-01,0
2609,2015-02,1
2609,2015-03,3
2609,2015-04,0
2609,2015-05,2
2609,2015-06,0
2609,2015-07,0
2609,2015-08,1
2609,2015-09,0
2609,2015-10,1
2609,2015-11,0
2609,2015-12,0
2609,2016-01,0
2609,2016-02,0
2609,2016-03,0
2609,2016-04,0
2609,2016-05,2
2609,2016-06,6
2609,2016-07,1
2609,2016-08,2
2609,2016-09,2
2609,2016-10,0
2609,2016-11,0
2609,2016-12,2
2609,2017-01,1
2609,2017-02,3
2609,2017-03,3
2609,2017-04,0
2609,2017-05,2
2609,2017-06,0
2609,2017-07,0
2609,2017-08,1
2609,2017-09,3
2609,2017-10,0
2609,2017-11,0
2609,2017-12,1
2609,2018-01,0
2609,2018-02,0
2609,2018-03,0
2609,2018-04,4
2609,2018-05,3
2609,2018-06,1
2609,2018-07,1
2609,2018-08,3
2609,2018-09,3
2609,2018-10,0
2609,2018-11,8
2609,2018-12,2
2609,2019-01,3
2609,2019-02,1
2609,2019-03,1
2609,2019-04,0
2609,2019-05,1
2609,2019-06,1
2609,2019-07,2
2609,2019-08,1
2609,2019-09,4
2609,2019-10,5
2609,2019-11,2
2609,2019-12,16
2609,2020-01,2
2609,2020-02,2
2609,2020-03,2
2609,2020-04,3
2609,2020-05,1
2609,2020-06,0
2609,2020-07,1
2609,2020-08,2
2609,2020-09,2
2609,2020-10,1
2609,2020-11,5
2609,2020-12,2
2609,2021-01,1
2609,2021-02,0
2609,2021-03,1
2609,2021-04,2
2609,2021-05,2
2609,2021-06,0
2609,2021-07,1
2609,2021-08,1
2609,2021-09,3
2609,2021-10,3
2609,2021-11,9
2609,2021-12,12
2609,2022-01,2
2609,2022-02,4
2609,2022-03,2
2609,2022-04,1
2609,2022-05,2
2609,2022-06,5
2609,2022-07,5
2609,2022-08,6
2609,2022-09,2
2609,2022-10,2
2609,2022-11,2
2609,2022-12,2
2609,2023-01,1
2609,2023-02,1
2609,2023-03,3
2609,2023-04,0
2609,2023-05,2
2609,2023-06,5
2609,2023-07,4
2609,2023-08,2
2609,2023-09,5
2609,2023-10,0
2609,2023-11,0
2609,2023-12,7
2609,2024-01,2
2609,2024-02,2
2609,2024-03,2
2609,2024-04,2
2609,2024-05,1
2609,2024-06,2
2609,2024-07,0
2609,2024-08,0
2609,2024-09,3
2609,2024-10,2
2609,2024-11,4
2609,2024-12,0
2609,2025-01,0
2609,2025-02,2
2609,2025-03,2
2609,2025-04,1
2609,2025-05,2
2609,2025-06,1
2609,2025-07,3
2609,2025-08,5
2609,2025-09,1
2609,2025-10,2
2609,2025-11,0
2609,2025-12,0
2611,2007-01,0
2611,2007-02,0
2611,2007-03,0
2611,2007-04,0
2611,2007-05,1
2611,2007-06,1
2611,2007-07,0
2611,2007-08,0
2611,2007-09,2
2611,2007-10,0
2611,2007-11,0
2611,2007-12,1
2611,2008-01,4
2611,2008-02,3
2611,2008-03,0
2611,2008-04,2
2611,2008-05,0
2611,2008-06,0
2611,2008-07,5
2611,2008-08,3
2611,2008-09,5
2611,2008-10,3
2611,2008-11,4
2611,2008-12,3
2611,2009-01,1
2611,2009-02,3
2611,2009-03,2
2611,2009-04,3
2611,2009-05,6
2611,2009-06,5
2611,2009-07,1
2611,2009-08,8
2611,2009-09,10
2611,2009-10,15
2611,2009-11,15
2611,2009-12,5
2611,2010-01,10
2611,2010-02,9
2611,2010-03,22
2611,2010-04,19
2611,2010-05,26
2611,2010-06,29
2611,2010-07,30
2611,2010-08,14
2611,2010-09,17
2611,2010-10,27
2611,2010-11,15
2611,2010-12,11
2611,2011-01,16
2611,2011-02,25
2611,2011-03,55
2611,2011-04,48
2611,2011-05,87
2611,2011-06,192
2611,2011-07,29
2611,2011-08,33
2611,2011-09,14
2611,2011-10,11
2611,2011-11,8
2611,2011-12,7
2611,2012-01,2
2611,2012-02,7
2611,2012-03,10
2611,2012-04,6
2611,2012-05,16
2611,2012-06,11
2611,2012-07,8
2611,2012-08,10
2611,2012-09,5
2611,2012-10,6
2611,2012-11,18
2611,2012-12,17
2611,2013-01,14
2611,2013-02,9
2611,2013-03,8
2611,2013-04,7
2611,2013-05,10
2611,2013-06,18
2611,2013-07,29
2611,2013-08,42
2611,2013-09,44
2611,2013-10,10
2611,2013-11,15
2611,2013-12,10
2611,2014-01,10
2611,2014-02,5
2611,2014-03,3
2611,2014-04,6
2611,2014-05,7
2611,2014-06,6
2611,2014-07,7
2611,2014-08,12
2611,2014-09,8
2611,2014-10,14
2611,2014-11,14
2611,2014-12,9
2611,2015-01,9
2611,2015-02,12
2611,2015-03,7
2611,2015-04,8
2611,2015-05,7
2611,2015-06,12
2611,2015-07,4
2611,2015-08,6
2611,2015-09,11
2611,2015-10,12
2611,2015-11,8
2611,2015-12,15
2611,2016-01,3
2611,2016-02,14
2611,2016-03,6
2611,2016-04,8
2611,2016-05,13
2611,2016-06,9
2611,2016-07,7
2611,2016-08,10
2611,2016-09,8
2611,2016-10,9
2611,2016-11,14
2611,2016-12,13
2611,2017-01,7
2611,2017-02,20
2611,2017-03,23
2611,2017-04,11
2611,2017-05,25
2611,2017-06,19
2611,2017-07,33
2611,2017-08,21
2611,2017-09,31
2611,2017-10,24
2611,2017-11,18
2611,2017-12,33
2611,2018-01,28
2611,2018-02,33
2611,2018-03,34
2611,2018-04,24
2611,2018-05,38
2611,2018-06,31
2611,2018-07,33
2611,2018-08,20
2611,2018-09,36
2611,2018-10,36
2611,2018-11,47
2611,2018-12,30
2611,2019-01,18
2611,2019-02,24
2611,2019-03,21
2611,2019-04,30
2611,2019-05,43
2611,2019-06,26
2611,2019-07,32
2611,2019-08,44
2611,2019-09,27
2611,2019-10,42
2611,2019-11,41
2611,2019-12,44
2611,2020-01,30
2611,2020-02,33
2611,2020-03,34
2611,2020-04,33
2611,2020-05,54
2611,2020-06,47
2611,2020-07,52
2611,2020-08,42
2611,2020-09,58
2611,2020-10,54
2611,2020-11,49
2611,2020-12,66
2611,2021-01,44
2611,2021-02,49
2611,2021-03,37
2611,2021-04,42
2611,2021-05,49
2611,2021-06,55
2611,2021-07,45
2611,2021-08,28
2611,2021-09,63
2611,2021-10,63
2611,2021-11,85
2611,2021-12,103
2611,2022-01,48
2611,2022-02,68
2611,2022-03,84
2611,2022-04,47
2611,2022-05,67
2611,2022-06,66
2611,2022-07,77
2611,2022-08,83
2611,2022-09,67
2611,2022-10,88
2611,2022-11,114
2611,2022-12,122
2611,2023-01,68
2611,2023-02,93
2611,2023-03,97
2611,2023-04,78
2611,2023-05,91
2611,2023-06,86
2611,2023-07,106
2611,2023-08,111
2611,2023-09,113
2611,2023-10,71
2611,2023-11,68
2611,2023-12,68
2611,2024-01,35
2611,2024-02,46
2611,2024-03,52
2611,2024-04,45
2611,2024-05,61
2611,2024-06,45
2611,2024-07,70
2611,2024-08,52
2611,2024-09,49
2611,2024-10,45
2611,2024-11,55
2611,2024-12,87
2611,2025-01,27
2611,2025-02,41
2611,2025-03,76
2611,2025-04,41
2611,2025-05,52
2611,2025-06,34
2611,2025-07,48
2611,2025-08,57
2611,2025-09,56
2611,2025-10,57
2611,2025-11,46
2611,2025-12,18
2612,2007-01,1
2612,2007-02,0
2612,2007-03,0
2612,2007-04,0
2612,2007-05,0
2612,2007-06,1
2612,2007-07,0
2612,2007-08,0
2612,2007-09,0
2612,2007-10,0
2612,2007-11,1
2612,2007-12,0
2612,2008-01,2
2612,2008-02,0
2612,2008-03,1
2612,2008-04,0
2612,2008-05,0
2612,2008-06,0
2612,2008-07,2
2612,2008-08,1
2612,2008-09,0
2612,2008-10,0
2612,2008-11,2
2612,2008-12,1
2612,2009-01,0
2612,2009-02,1
2612,2009-03,1
2612,2009-04,2
2612,2009-05,2
2612,2009-06,0
2612,2009-07,1
2612,2009-08,1
2612,2009-09,3
2612,2009-10,4
2612,2009-11,2
2612,2009-12,0
2612,2010-01,0
2612,2010-02,3
2612,2010-03,4
2612,2010-04,7
2612,2010-05,8
2612,2010-06,8
2612,2010-07,3
2612,2010-08,2
2612,2010-09,1
2612,2010-10,3
2612,2010-11,5
2612,2010-12,2
2612,2011-01,4
2612,2011-02,3
2612,2011-03,11
2612,2011-04,12
2612,2011-05,19
2612,2011-06,33
2612,2011-07,4
2612,2011-08,5
2612,2011-09,4
2612,2011-10,4
2612,2011-11,0
2612,2011-12,0
2612,2012-01,1
2612,2012-02,1
2612,2012-03,0
2612,2012-04,0
2612,2012-05,0
2612,2012-06,3
2612,2012-07,2
2612,2012-08,1
2612,2012-09,2
2612,2012-10,1
2612,2012-11,1
2612,2012-12,3
2612,2013-01,1
2612,2013-02,0
2612,2013-03,3
2612,2013-04,2
2612,2013-05,3
2612,2013-06,2
2612,2013-07,4
2612,2013-08,2
2612,2013-09,5
2612,2013-10,2
2612,2013-11,0
2612,2013-12,0
2612,2014-01,1
2612,2014-02,1
2612,2014-03,1
2612,2014-04,0
2612,2014-05,0
2612,2014-06,1
2612,2014-07,2
2612,2014-08,2
2612,2014-09,0
2612,2014-10,2
2612,2014-11,3
2612,2014-12,0
2612,2015-01,2
2612,2015-02,0
2612,2015-03,1
2612,2015-04,1
2612,2015-05,3
2612,2015-06,2
2612,2015-07,2
2612,2015-08,2
2612,2015-09,0
2612,2015-10,2
2612,2015-11,1
2612,2015-12,6
2612,2016-01,2
2612,2016-02,0
2612,2016-03,0
2612,2016-04,0
2612,2016-05,2
2612,2016-06,1
2612,2016-07,2
2612,2016-08,1
2612,2016-09,5
2612,2016-10,4
2612,2016-11,1
2612,2016-12,2
2612,2017-01,3
2612,2017-02,2
2612,2017-03,2
2612,2017-04,1
2612,2017-05,3
2612,2017-06,2
2612,2017-07,1
2612,2017-08,1
2612,2017-09,0
2612,2017-10,5
2612,2017-11,3
2612,2017-12,3
2612,2018-01,2
2612,2018-02,4
2612,2018-03,3
2612,2018-04,7
2612,2018-05,5
2612,2018-06,6
2612,2018-07,4
2612,2018-08,1
2612,2018-09,3
2612,2018-10,1
2612,2018-11,5
2612,2018-12,3
2612,2019-01,1
2612,2019-02,7
2612,2019-03,1
2612,2019-04,4
2612,2019-05,11
2612,2019-06,7
2612,2019-07,7
2612,2019-08,5
2612,2019-09,8
2612,2019-10,4
2612,2019-11,10
2612,2019-12,5
2612,2020-01,2
2612,2020-02,7
2612,2020-03,19
2612,2020-04,7
2612,2020-05,8
2612,2020-06,5
2612,2020-07,4
2612,2020-08,7
2612,2020-09,5
2612,2020-10,11
2612,2020-11,12
2612,2020-12,8
2612,2021-01,8
2612,2021-02,5
2612,2021-03,7
2612,2021-04,8
2612,2021-05,5
2612,2021-06,4
2612,2021-07,4
2612,2021-08,2
2612,2021-09,7
2612,2021-10,7
2612,2021-11,12
2612,2021-12,8
2612,2022-01,4
2612,2022-02,8
2612,2022-03,8
2612,2022-04,15
2612,2022-05,7
2612,2022-06,5
2612,2022-07,3
2612,2022-08,9
2612,2022-09,3
2612,2022-10,6
2612,2022-11,18
2612,2022-12,10
2612,2023-01,5
2612,2023-02,4
2612,2023-03,9
2612,2023-04,6
2612,2023-05,4
2612,2023-06,6
2612,2023-07,9
2612,2023-08,7
2612,2023-09,5
2612,2023-10,4
2612,2023-11,8
2612,2023-12,8
2612,2024-01,5
2612,2024-02,9
2612,2024-03,10
2612,2024-04,7
2612,2024-05,7
2612,2024-06,4
2612,2024-07,7
2612,2024-08,3
2612,2024-09,6
2612,2024-10,8
2612,2024-11,7
2612,2024-12,7
2612,2025-01,5
2612,2025-02,8
2612,2025-03,5
2612,2025-04,5
2612,2025-05,10
2612,2025-06,8
2612,2025-07,5
2612,2025-08,2
2612,2025-09,4
2612,2025-10,9
2612,2025-11,8
2612,2025-12,7
2614,2007-01,0
2614,2007-02,0
2614,2007-03,0
2614,2007-04,0
2614,2007-05,0
2614,2007-06,0
2614,2007-07,0
2614,2007-08,1
2614,2007-09,1
2614,2007-10,1
2614,2007-11,0
2614,2007-12,1
2614,2008-01,1
2614,2008-02,1
2614,2008-03,1
2614,2008-04,0
2614,2008-05,1
2614,2008-06,2
2614,2008-07,6
2614,2008-08,4
2614,2008-09,9
2614,2008-10,2
2614,2008-11,3
2614,2008-12,3
2614,2009-01,4
2614,2009-02,4
2614,2009-03,0
2614,2009-04,8
2614,2009-05,2
2614,2009-06,5
2614,2009-07,2
2614,2009-08,6
2614,2009-09,11
2614,2009-10,10
2614,2009-11,10
2614,2009-12,8
2614,2010-01,7
2614,2010-02,17
2614,2010-03,19
2614,2010-04,17
2614,2010-05,21
2614,2010-06,23
2614,2010-07,4
2614,2010-08,9
2614,2010-09,6
2614,2010-10,8
2614,2010-11,12
2614,2010-12,12
2614,2011-01,11
2614,2011-02,31
2614,2011-03,35
2614,2011-04,33
2614,2011-05,81
2614,2011-06,122
2614,2011-07,19
2614,2011-08,19
2614,2011-09,14
2614,2011-10,4
2614,2011-11,3
2614,2011-12,5
2614,2012-01,1
2614,2012-02,3
2614,2012-03,7
2614,2012-04,10
2614,2012-05,15
2614,2012-06,13
2614,2012-07,3
2614,2012-08,2
2614,2012-09,1
2614,2012-10,3
2614,2012-11,6
2614,2012-12,8
2614,2013-01,9
2614,2013-02,7
2614,2013-03,8
2614,2013-04,8
2614,2013-05,5
2614,2013-06,7
2614,2013-07,20
2614,2013-08,30
2614,2013-09,36
2614,2013-10,7
2614,2013-11,10
2614,2013-12,7
2614,2014-01,4
2614,2014-02,1
2614,2014-03,0
2614,2014-04,2
2614,2014-05,2
2614,2014-06,7
2614,2014-07,5
2614,2014-08,5
2614,2014-09,13
2614,2014-10,10
2614,2014-11,11
2614,2014-12,5
2614,2015-01,5
2614,2015-02,3
2614,2015-03,3
2614,2015-04,6
2614,2015-05,7
2614,2015-06,2
2614,2015-07,7
2614,2015-08,5
2614,2015-09,5
2614,2015-10,1
2614,2015-11,5
2614,2015-12,7
2614,2016-01,4
2614,2016-02,6
2614,2016-03,5
2614,2016-04,7
2614,2016-05,7
2614,2016-06,3
2614,2016-07,8
2614,2016-08,2
2614,2016-09,6
2614,2016-10,7
2614,2016-11,2
2614,2016-12,4
2614,2017-01,6
2614,2017-02,8
2614,2017-03,8
2614,2017-04,7
2614,2017-05,6
2614,2017-06,5
2614,2017-07,7
2614,2017-08,8
2614,2017-09,21
2614,2017-10,14
2614,2017-11,12
2614,2017-12,11
2614,2018-01,5
2614,2018-02,13
2614,2018-03,23
2614,2018-04,14
2614,2018-05,13
2614,2018-06,11
2614,2018-07,19
2614,2018-08,21
2614,2018-09,13
2614,2018-10,9
2614,2018-11,12
2614,2018-12,19
2614,2019-01,13
2614,2019-02,17
2614,2019-03,14
2614,2019-04,12
2614,2019-05,14
2614,2019-06,7
2614,2019-07,10
2614,2019-08,10
2614,2019-09,11
2614,2019-10,18
2614,2019-11,13
2614,2019-12,20
2614,2020-01,10
2614,2020-02,14
2614,2020-03,14
2614,2020-04,10
2614,2020-05,31
2614,2020-06,20
2614,2020-07,30
2614,2020-08,24
2614,2020-09,22
2614,2020-10,22
2614,2020-11,34
2614,2020-12,27
2614,2021-01,23
2614,2021-02,30
2614,2021-03,28
2614,2021-04,19
2614,2021-05,26
2614,2021-06,17
2614,2021-07,32
2614,2021-08,20
2614,2021-09,25
2614,2021-10,23
2614,2021-11,20
2614,2021-12,28
2614,2022-01,26
2614,2022-02,36
2614,2022-03,40
2614,2022-04,40
2614,2022-05,43
2614,2022-06,35
2614,2022-07,33
2614,2022-08,38
2614,2022-09,40
2614,2022-10,25
2614,2022-11,37
2614,2022-12,29
2614,2023-01,32
2614,2023-02,30
2614,2023-03,34
2614,2023-04,27
2614,2023-05,47
2614,2023-06,31
2614,2023-07,35
2614,2023-08,27
2614,2023-09,32
2614,2023-10,28
2614,2023-11,27
2614,2023-12,22
2614,2024-01,10
2614,2024-02,15
2614,2024-03,14
2614,2024-04,17
2614,2024-05,16
2614,2024-06,16
2614,2024-07,22
2614,2024-08,18
2614,2024-09,23
2614,2024-10,22
2614,2024-11,33
2614,2024-12,17
2614,2025-01,10
2614,2025-02,13
2614,2025-03,19
2614,2025-04,14
2614,2025-05,10
2614,2025-06,10
2614,2025-07,23
2614,2025-08,19
2614,2025-09,16
2614,2025-10,24
2614,2025-11,17
2614,2025-12,15
2615,2007-01,0
2615,2007-02,0
2615,2007-03,0
2615,2007-04,0
2615,2007-05,2
2615,2007-06,0
2615,2007-07,1
2615,2007-08,0
2615,2007-09,1
2615,2007-10,1
2615,2007-11,2
2615,2007-12,1
2615,2008-01,4
2615,2008-02,2
2615,2008-03,0
2615,2008-04,2
2615,2008-05,0
2615,2008-06,1
2615,2008-07,0
2615,2008-08,2
2615,2008-09,3
2615,2008-10,4
2615,2008-11,4
2615,2008-12,1
2615,2009-01,5
2615,2009-02,3
2615,2009-03,5
2615,2009-04,5
2615,2009-05,2
2615,2009-06,2
2615,2009-07,7
2615,2009-08,15
2615,2009-09,15
2615,2009-10,21
2615,2009-11,14
2615,2009-12,15
2615,2010-01,7
2615,2010-02,17
2615,2010-03,20
2615,2010-04,30
2615,2010-05,28
2615,2010-06,36
2615,2010-07,22
2615,2010-08,19
2615,2010-09,15
2615,2010-10,14
2615,2010-11,21
2615,2010-12,27
2615,2011-01,30
2615,2011-02,73
2615,2011-03,71
2615,2011-04,67
2615,2011-05,200
2615,2011-06,299
2615,2011-07,54
2615,2011-08,41
2615,2011-09,22
2615,2011-10,13
2615,2011-11,14
2615,2011-12,12
