Postcode,Month,Capacity (kW)
2903,2013-07,33
2903,2013-08,88
2903,2013-09,56
2903,2013-10,13
2903,2013-11,3
2903,2013-12,11
2903,2014-01,14
2903,2014-02,19
2903,2014-03,4
2903,2014-04,17
2903,2014-05,5
2903,2014-06,0
2903,2014-07,18
2903,2014-08,19
2903,2014-09,5
2903,2014-10,24
2903,2014-11,13
2903,2014-12,9
2903,2015-01,13
2903,2015-02,26
2903,2015-03,19
2903,2015-04,14
2903,2015-05,21
2903,2015-06,0
2903,2015-07,25
2903,2015-08,8
2903,2015-09,0
2903,2015-10,18
2903,2015-11,9
2903,2015-12,13
2903,2016-01,6
2903,2016-02,19
2903,2016-03,14
2903,2016-04,10
2903,2016-05,4
2903,2016-06,6
2903,2016-07,14
2903,2016-08,8
2903,2016-09,0
2903,2016-10,13
2903,2016-11,17
2903,2016-12,5
2903,2017-01,25
2903,2017-02,5
2903,2017-03,0
2903,2017-04,18
2903,2017-05,18
2903,2017-06,34
2903,2017-07,57
2903,2017-08,27
2903,2017-09,23
2903,2017-10,40
2903,2017-11,23
2903,2017-12,30
2903,2018-01,86
2903,2018-02,37
2903,2018-03,26
2903,2018-04,5
2903,2018-05,36
2903,2018-06,46
2903,2018-07,16
2903,2018-08,35
2903,2018-09,57
2903,2018-10,57
2903,2018-11,75
2903,2018-12,33
2903,2019-01,32
2903,2019-02,55
2903,2019-03,57
2903,2019-04,28
2903,2019-05,29
2903,2019-06,30
2903,2019-07,64
2903,2019-08,42
2903,2019-09,71
2903,2019-10,79
2903,2019-11,118
2903,2019-12,52
2903,2020-01,43
2903,2020-02,61
2903,2020-03,33
2903,2020-04,49
2903,2020-05,87
2903,2020-06,106
2903,2020-07,149
2903,2020-08,70
2903,2020-09,98
2903,2020-10,145
2903,2020-11,107
2903,2020-12,150
2903,2021-01,127
2903,2021-02,100
2903,2021-03,79
2903,2021-04,98
2903,2021-05,116
2903,2021-06,90
2903,2021-07,107
2903,2021-08,49
2903,2021-09,108
2903,2021-10,134
2903,2021-11,130
2903,2021-12,144
2903,2022-01,66
2903,2022-02,105
2903,2022-03,184
2903,2022-04,67
2903,2022-05,151
2903,2022-06,101
2903,2022-07,223
2903,2022-08,129
2903,2022-09,103
2903,2022-10,102
2903,2022-11,245
2903,2022-12,230
2903,2023-01,176
2903,2023-02,243
2903,2023-03,217
2903,2023-04,185
2903,2023-05,281
2903,2023-06,248
2903,2023-07,268
2903,2023-08,242
2903,2023-09,150
2903,2023-10,160
2903,2023-11,65
2903,2023-12,116
2903,2024-01,44
2903,2024-02,59
2903,2024-03,77
2903,2024-04,58
2903,2024-05,50
2903,2024-06,104
2903,2024-07,110
2903,2024-08,84
2903,2024-09,94
2903,2024-10,145
2903,2024-11,83
2903,2024-12,128
2903,2025-01,51
2903,2025-02,139
2903,2025-03,152
2903,2025-04,57
2903,2025-05,67
2903,2025-06,40
2903,2025-07,98
2903,2025-08,68
2903,2025-09,53
2903,2025-10,14
2903,2025-11,155
2903,2025-12,50
2904,2007-01,0
2904,2007-02,0
2904,2007-03,0
2904,2007-04,0
2904,2007-05,0
2904,2007-06,0
2904,2007-07,0
2904,2007-08,0
2904,2007-09,0
2904,2007-10,0
2904,2007-11,2
2904,2007-12,0
2904,2008-01,0
2904,2008-02,0
2904,2008-03,0
2904,2008-04,1
2904,2008-05,0
2904,2008-06,1
2904,2008-07,0
2904,2008-08,2
2904,2008-09,5
2904,2008-10,3
2904,2008-11,0
2904,2008-12,0
2904,2009-01,0
2904,2009-02,2
2904,2009-03,1
2904,2009-04,1
2904,2009-05,0
2904,2009-06,1
2904,2009-07,0
2904,2009-08,3
2904,2009-09,8
2904,2009-10,9
2904,2009-11,5
2904,2009-12,2
2904,2010-01,6
2904,2010-02,11
2904,2010-03,10
2904,2010-04,79
2904,2010-05,23
2904,2010-06,27
2904,2010-07,16
2904,2010-08,7
2904,2010-09,8
2904,2010-10,15
2904,2010-11,34
2904,2010-12,12
2904,2011-01,25
2904,2011-02,65
2904,2011-03,83
2904,2011-04,81
2904,2011-05,209
2904,2011-06,327
2904,2011-07,94
2904,2011-08,24
2904,2011-09,14
2904,2011-10,21
2904,2011-11,0
2904,2011-12,0
2904,2012-01,2
2904,2012-02,27
2904,2012-03,58
2904,2012-04,12
2904,2012-05,20
2904,2012-06,49
2904,2012-07,6
2904,2012-08,12
2904,2012-09,6
2904,2012-10,41
2904,2012-11,20
2904,2012-12,33
2904,2013-01,17
2904,2013-02,25
2904,2013-03,12
2904,2013-04,29
2904,2013-05,25
2904,2013-06,4
2904,2013-07,43
2904,2013-08,100
2904,2013-09,64
2904,2013-10,9
2904,2013-11,15
2904,2013-12,9
2904,2014-01,8
2904,2014-02,23
2904,2014-03,8
2904,2014-04,6
2904,2014-05,22
2904,2014-06,13
2904,2014-07,23
2904,2014-08,19
2904,2014-09,28
2904,2014-10,25
2904,2014-11,12
2904,2014-12,0
2904,2015-01,26
2904,2015-02,18
2904,2015-03,10
2904,2015-04,5
2904,2015-05,13
2904,2015-06,17
2904,2015-07,34
2904,2015-08,28
2904,2015-09,12
2904,2015-10,8
2904,2015-11,2
2904,2015-12,0
2904,2016-01,6
2904,2016-02,4
2904,2016-03,15
2904,2016-04,8
2904,2016-05,24
2904,2016-06,15
2904,2016-07,0
2904,2016-08,16
2904,2016-09,11
2904,2016-10,15
2904,2016-11,15
2904,2016-12,12872
2904,2017-01,21
2904,2017-02,5
2904,2017-03,33
2904,2017-04,8
2904,2017-05,32
2904,2017-06,23
2904,2017-07,0
2904,2017-08,125
2904,2017-09,22
2904,2017-10,49
2904,2017-11,29
2904,2017-12,38
2904,2018-01,47
2904,2018-02,41
2904,2018-03,72
2904,2018-04,20
2904,2018-05,31
2904,2018-06,60
2904,2018-07,71
2904,2018-08,34
2904,2018-09,52
2904,2018-10,49
2904,2018-11,84
2904,2018-12,57
2904,2019-01,73
2904,2019-02,53
2904,2019-03,29
2904,2019-04,66
2904,2019-05,58
2904,2019-06,19
2904,2019-07,81
2904,2019-08,58
2904,2019-09,94
2904,2019-10,107
2904,2019-11,110
2904,2019-12,112
2904,2020-01,83
2904,2020-02,106
2904,2020-03,85
2904,2020-04,55
2904,2020-05,103
2904,2020-06,107
2904,2020-07,242
2904,2020-08,129
2904,2020-09,220
2904,2020-10,100
2904,2020-11,218
2904,2020-12,198
2904,2021-01,205
2904,2021-02,240
2904,2021-03,168
2904,2021-04,75
2904,2021-05,152
2904,2021-06,85
2904,2021-07,229
2904,2021-08,89
2904,2021-09,169
2904,2021-10,284
2904,2021-11,365
2904,2021-12,281
2904,2022-01,248
2904,2022-02,264
2904,2022-03,198
2904,2022-04,162
2904,2022-05,197
2904,2022-06,232
2904,2022-07,163
2904,2022-08,307
2904,2022-09,292
2904,2022-10,299
2904,2022-11,500
2904,2022-12,314
2904,2023-01,173
2904,2023-02,375
2904,2023-03,205
2904,2023-04,167
2904,2023-05,325
2904,2023-06,267
2904,2023-07,276
2904,2023-08,389
2904,2023-09,211
2904,2023-10,154
2904,2023-11,199
2904,2023-12,168
2904,2024-01,128
2904,2024-02,169
2904,2024-03,167
2904,2024-04,72
2904,2024-05,183
2904,2024-06,106
2904,2024-07,183
2904,2024-08,233
2904,2024-09,145
2904,2024-10,97
2904,2024-11,184
2904,2024-12,145
2904,2025-01,67
2904,2025-02,101
2904,2025-03,94
2904,2025-04,176
2904,2025-05,106
2904,2025-06,52
2904,2025-07,130
2904,2025-08,117
2904,2025-09,156
2904,2025-10,92
2904,2025-11,152
2904,2025-12,148
2905,2007-01,0
2905,2007-02,0
2905,2007-03,0
2905,2007-04,1
2905,2007-05,1
2905,2007-06,0
2905,2007-07,1
2905,2007-08,0
2905,2007-09,0
2905,2007-10,0
2905,2007-11,1
2905,2007-12,0
2905,2008-01,2
2905,2008-02,2
2905,2008-03,2
2905,2008-04,0
2905,2008-05,1
2905,2008-06,4
2905,2008-07,1
2905,2008-08,4
2905,2008-09,6
2905,2008-10,6
2905,2008-11,3
2905,2008-12,0
2905,2009-01,3
2905,2009-02,4
2905,2009-03,8
2905,2009-04,3
2905,2009-05,1
2905,2009-06,5
2905,2009-07,4
2905,2009-08,15
2905,2009-09,16
2905,2009-10,13
2905,2009-11,17
2905,2009-12,14
2905,2010-01,21
2905,2010-02,24
2905,2010-03,18
2905,2010-04,38
2905,2010-05,36
2905,2010-06,51
2905,2010-07,27
2905,2010-08,36
2905,2010-09,34
2905,2010-10,52
2905,2010-11,39
2905,2010-12,45
2905,2011-01,41
2905,2011-02,73
2905,2011-03,120
2905,2011-04,151
2905,2011-05,263
2905,2011-06,445
2905,2011-07,87
2905,2011-08,85
2905,2011-09,45
2905,2011-10,21
2905,2011-11,13
2905,2011-12,31
2905,2012-01,4
2905,2012-02,10
2905,2012-03,12
2905,2012-04,13
2905,2012-05,35
2905,2012-06,41
2905,2012-07,29
2905,2012-08,34
2905,2012-09,40
2905,2012-10,30
2905,2012-11,58
2905,2012-12,59
2905,2013-01,40
2905,2013-02,38
2905,2013-03,48
2905,2013-04,32
2905,2013-05,65
2905,2013-06,44
2905,2013-07,142
2905,2013-08,211
2905,2013-09,166
2905,2013-10,32
2905,2013-11,25
2905,2013-12,27
2905,2014-01,11
2905,2014-02,21
2905,2014-03,15
2905,2014-04,37
2905,2014-05,22
2905,2014-06,50
2905,2014-07,29
2905,2014-08,51
2905,2014-09,68
2905,2014-10,30
2905,2014-11,48
2905,2014-12,60
2905,2015-01,34
2905,2015-02,17
2905,2015-03,22
2905,2015-04,35
2905,2015-05,45
2905,2015-06,29
2905,2015-07,15
2905,2015-08,23
2905,2015-09,44
2905,2015-10,42
2905,2015-11,13
2905,2015-12,19
2905,2016-01,17
2905,2016-02,37
2905,2016-03,139
2905,2016-04,17
2905,2016-05,27
2905,2016-06,20
2905,2016-07,33
2905,2016-08,23
2905,2016-09,41
2905,2016-10,36
2905,2016-11,42
2905,2016-12,19
2905,2017-01,50
2905,2017-02,49
2905,2017-03,28
2905,2017-04,51
2905,2017-05,63
2905,2017-06,62
2905,2017-07,49
2905,2017-08,66
2905,2017-09,83
2905,2017-10,77
2905,2017-11,141
2905,2017-12,89
2905,2018-01,80
2905,2018-02,42
2905,2018-03,162
2905,2018-04,80
2905,2018-05,86
2905,2018-06,100
2905,2018-07,118
2905,2018-08,184
2905,2018-09,159
2905,2018-10,163
2905,2018-11,287
2905,2018-12,97
2905,2019-01,89
2905,2019-02,121
2905,2019-03,129
2905,2019-04,172
2905,2019-05,129
2905,2019-06,200
2905,2019-07,184
2905,2019-08,160
2905,2019-09,176
2905,2019-10,230
2905,2019-11,337
2905,2019-12,271
2905,2020-01,205
2905,2020-02,185
2905,2020-03,259
2905,2020-04,135
2905,2020-05,173
2905,2020-06,247
2905,2020-07,401
2905,2020-08,338
2905,2020-09,381
2905,2020-10,229
2905,2020-11,257
2905,2020-12,353
2905,2021-01,271
2905,2021-02,317
2905,2021-03,387
2905,2021-04,228
2905,2021-05,280
2905,2021-06,226
2905,2021-07,339
2905,2021-08,188
2905,2021-09,353
2905,2021-10,375
2905,2021-11,435
2905,2021-12,534
2905,2022-01,283
2905,2022-02,410
2905,2022-03,363
2905,2022-04,318
2905,2022-05,512
2905,2022-06,459
2905,2022-07,624
2905,2022-08,834
2905,2022-09,549
2905,2022-10,543
2905,2022-11,859
2905,2022-12,828
2905,2023-01,426
2905,2023-02,647
2905,2023-03,582
2905,2023-04,375
2905,2023-05,450
2905,2023-06,446
2905,2023-07,499
2905,2023-08,454
2905,2023-09,573
2905,2023-10,386
2905,2023-11,438
2905,2023-12,237
2905,2024-01,227
2905,2024-02,269
2905,2024-03,196
2905,2024-04,163
2905,2024-05,175
2905,2024-06,214
2905,2024-07,304
2905,2024-08,260
2905,2024-09,286
2905,2024-10,224
2905,2024-11,269
2905,2024-12,309
2905,2025-01,132
2905,2025-02,228
2905,2025-03,139
2905,2025-04,209
2905,2025-05,188
2905,2025-06,56
2905,2025-07,193
2905,2025-08,247
2905,2025-09,257
2905,2025-10,283
2905,2025-11,261
2905,2025-12,142
2906,2007-01,0
2906,2007-02,0
2906,2007-03,0
2906,2007-04,0
2906,2007-05,0
2906,2007-06,0
2906,2007-07,0
2906,2007-08,0
2906,2007-09,0
2906,2007-10,0
2906,2007-11,0
2906,2007-12,0
2906,2008-01,0
2906,2008-02,0
2906,2008-03,0
2906,2008-04,0
2906,2008-05,0
2906,2008-06,0
2906,2008-07,1
2906,2008-08,0
2906,2008-09,0
2906,2008-10,0
2906,2008-11,0
2906,2008-12,3
2906,2009-01,1
2906,2009-02,1
2906,2009-03,0
2906,2009-04,0
2906,2009-05,1
2906,2009-06,1
2906,2009-07,3
2906,2009-08,4
2906,2009-09,8
2906,2009-10,16
2906,2009-11,8
2906,2009-12,5
2906,2010-01,5
2906,2010-02,11
2906,2010-03,11
2906,2010-04,9
2906,2010-05,15
2906,2010-06,27
2906,2010-07,22
2906,2010-08,15
2906,2010-09,23
2906,2010-10,15
2906,2010-11,25
2906,2010-12,29
2906,2011-01,23
2906,2011-02,60
2906,2011-03,52
2906,2011-04,89
2906,2011-05,155
2906,2011-06,242
2906,2011-07,69
2906,2011-08,36
2906,2011-09,15
2906,2011-10,13
2906,2011-11,8
2906,2011-12,8
2906,2012-01,6
2906,2012-02,0
2906,2012-03,1
2906,2012-04,13
2906,2012-05,13
2906,2012-06,10
2906,2012-07,7
2906,2012-08,36
2906,2012-09,27
2906,2012-10,31
2906,2012-11,20
2906,2012-12,38
2906,2013-01,22
2906,2013-02,20
2906,2013-03,34
2906,2013-04,32
2906,2013-05,50
2906,2013-06,40
2906,2013-07,45
2906,2013-08,106
2906,2013-09,108
2906,2013-10,37
2906,2013-11,21
2906,2013-12,46
2906,2014-01,21
2906,2014-02,11
2906,2014-03,11
2906,2014-04,23
2906,2014-05,21
2906,2014-06,8
2906,2014-07,21
2906,2014-08,17
2906,2014-09,20
2906,2014-10,18
2906,2014-11,33
2906,2014-12,15
2906,2015-01,32
2906,2015-02,25
2906,2015-03,25
2906,2015-04,5
2906,2015-05,7
2906,2015-06,13
2906,2015-07,13
2906,2015-08,32
2906,2015-09,11
2906,2015-10,16
2906,2015-11,3
2906,2015-12,17
2906,2016-01,9
2906,2016-02,6
2906,2016-03,8
2906,2016-04,22
2906,2016-05,16
2906,2016-06,46
2906,2016-07,12
2906,2016-08,109
2906,2016-09,24
2906,2016-10,5
2906,2016-11,24
2906,2016-12,0
2906,2017-01,29
2906,2017-02,21
2906,2017-03,37
2906,2017-04,51
2906,2017-05,16
2906,2017-06,43
2906,2017-07,42
2906,2017-08,34
2906,2017-09,22
2906,2017-10,55
2906,2017-11,77
2906,2017-12,28
2906,2018-01,70
2906,2018-02,65
2906,2018-03,88
2906,2018-04,49
2906,2018-05,27
2906,2018-06,39
2906,2018-07,56
2906,2018-08,43
2906,2018-09,115
2906,2018-10,73
2906,2018-11,86
2906,2018-12,66
2906,2019-01,53
2906,2019-02,90
2906,2019-03,89
2906,2019-04,54
2906,2019-05,73
2906,2019-06,63
2906,2019-07,183
2906,2019-08,133
2906,2019-09,118
2906,2019-10,158
2906,2019-11,146
2906,2019-12,194
2906,2020-01,86
2906,2020-02,161
2906,2020-03,124
2906,2020-04,126
2906,2020-05,96
2906,2020-06,143
2906,2020-07,141
2906,2020-08,285
2906,2020-09,157
2906,2020-10,199
2906,2020-11,359
2906,2020-12,354
2906,2021-01,244
2906,2021-02,210
2906,2021-03,159
2906,2021-04,275
2906,2021-05,171
2906,2021-06,168
2906,2021-07,258
2906,2021-08,128
2906,2021-09,229
2906,2021-10,182
2906,2021-11,227
2906,2021-12,176
2906,2022-01,215
2906,2022-02,325
2906,2022-03,344
2906,2022-04,305
2906,2022-05,289
2906,2022-06,201
2906,2022-07,290
2906,2022-08,357
2906,2022-09,463
2906,2022-10,344
2906,2022-11,371
2906,2022-12,430
2906,2023-01,296
2906,2023-02,456
2906,2023-03,345
2906,2023-04,318
2906,2023-05,234
2906,2023-06,288
2906,2023-07,371
2906,2023-08,238
2906,2023-09,290
2906,2023-10,194
2906,2023-11,243
2906,2023-12,160
2906,2024-01,98
2906,2024-02,205
2906,2024-03,160
2906,2024-04,79
2906,2024-05,82
2906,2024-06,116
2906,2024-07,162
2906,2024-08,162
2906,2024-09,102
2906,2024-10,184
2906,2024-11,312
2906,2024-12,272
2906,2025-01,68
2906,2025-02,162
2906,2025-03,137
2906,2025-04,87
2906,2025-05,124
2906,2025-06,91
2906,2025-07,164
2906,2025-08,142
2906,2025-09,241
2906,2025-10,187
2906,2025-11,126
2906,2025-12,113
2911,2007-01,0
2911,2007-02,0
2911,2007-03,0
2911,2007-04,0
2911,2007-05,0
2911,2007-06,0
2911,2007-07,0
2911,2007-08,0
2911,2007-09,0
2911,2007-10,0
2911,2007-11,0
2911,2007-12,0
2911,2008-01,0
2911,2008-02,0
2911,2008-03,0
2911,2008-04,0
2911,2008-05,0
2911,2008-06,0
2911,2008-07,0
2911,2008-08,0
2911,2008-09,0
2911,2008-10,0
2911,2008-11,0
2911,2008-12,0
2911,2009-01,0
2911,2009-02,0
2911,2009-03,0
2911,2009-04,0
2911,2009-05,0
2911,2009-06,0
2911,2009-07,0
2911,2009-08,0
2911,2009-09,0
2911,2009-10,0
2911,2009-11,0
2911,2009-12,0
2911,2010-01,0
2911,2010-02,0
2911,2010-03,0
2911,2010-04,0
2911,2010-05,2
2911,2010-06,0
2911,2010-07,0
2911,2010-08,0
2911,2010-09,0
2911,2010-10,0
2911,2010-11,0
2911,2010-12,2
2911,2011-01,0
2911,2011-02,0
2911,2011-03,0
2911,2011-04,2
2911,2011-05,6
2911,2011-06,20
2911,2011-07,10
2911,2011-08,2
2911,2011-09,0
2911,2011-10,34
2911,2011-11,2
2911,2011-12,0
2911,2012-01,0
2911,2012-02,0
2911,2012-03,0
2911,2012-04,2
2911,2012-05,2
2911,2012-06,11
2911,2012-07,3
2911,2012-08,0
2911,2012-09,0
2911,2012-10,3
2911,2012-11,8
2911,2012-12,60
2911,2013-01,8
2911,2013-02,10
2911,2013-03,22
2911,2013-04,0
2911,2013-05,5
2911,2013-06,0
2911,2013-07,14
2911,2013-08,6
2911,2013-09,78
2911,2013-10,5
2911,2013-11,5
2911,2013-12,7
2911,2014-01,0
2911,2014-02,0
2911,2014-03,0
2911,2014-04,8
2911,2014-05,19
2911,2014-06,18
2911,2014-07,10
2911,2014-08,6
2911,2014-09,3
2911,2014-10,0
2911,2014-11,12
2911,2014-12,0
2911,2015-01,4
2911,2015-02,4
2911,2015-03,7
2911,2015-04,6
2911,2015-05,48
2911,2015-06,8
2911,2015-07,18
2911,2015-08,13
2911,2015-09,6
2911,2015-10,5
2911,2015-11,10
2911,2015-12,6
2911,2016-01,6
2911,2016-02,16
2911,2016-03,0
2911,2016-04,44
2911,2016-05,11
2911,2016-06,30
2911,2016-07,9
2911,2016-08,16
2911,2016-09,13
2911,2016-10,22
2911,2016-11,6
2911,2016-12,59
2911,2017-01,65
2911,2017-02,16
2911,2017-03,5
2911,2017-04,0
2911,2017-05,36
2911,2017-06,0
2911,2017-07,0
2911,2017-08,56
2911,2017-09,9
2911,2017-10,13
2911,2017-11,33
2911,2017-12,29
2911,2018-01,7
2911,2018-02,40
2911,2018-03,12
2911,2018-04,30
2911,2018-05,69
2911,2018-06,11
2911,2018-07,29
2911,2018-08,20
2911,2018-09,141
2911,2018-10,116
2911,2018-11,103
2911,2018-12,81
2911,2019-01,167
2911,2019-02,97
2911,2019-03,5
2911,2019-04,22
2911,2019-05,13
2911,2019-06,11
2911,2019-07,63
2911,2019-08,93
2911,2019-09,48
2911,2019-10,95
2911,2019-11,20
2911,2019-12,100
2911,2020-01,0
2911,2020-02,147
2911,2020-03,63
2911,2020-04,73
2911,2020-05,29
2911,2020-06,20
2911,2020-07,60
2911,2020-08,88
2911,2020-09,82
2911,2020-10,69
2911,2020-11,106
2911,2020-12,183
2911,2021-01,27
2911,2021-02,96
2911,2021-03,89
2911,2021-04,73
2911,2021-05,172
2911,2021-06,61
2911,2021-07,15
2911,2021-08,135
2911,2021-09,35
2911,2021-10,100
2911,2021-11,109
2911,2021-12,103
2911,2022-01,56
2911,2022-02,79
2911,2022-03,61
2911,2022-04,64
2911,2022-05,111
2911,2022-06,190
2911,2022-07,140
2911,2022-08,73
2911,2022-09,78
2911,2022-10,226
2911,2022-11,74
2911,2022-12,430
2911,2023-01,57
2911,2023-02,129
2911,2023-03,90
2911,2023-04,67
2911,2023-05,206
2911,2023-06,71
2911,2023-07,273
2911,2023-08,115
2911,2023-09,75
2911,2023-10,87
2911,2023-11,74
2911,2023-12,49
2911,2024-01,37
2911,2024-02,51
2911,2024-03,43
2911,2024-04,68
2911,2024-05,28
2911,2024-06,37
2911,2024-07,46
2911,2024-08,17
2911,2024-09,96
2911,2024-10,169
2911,2024-11,206
2911,2024-12,103
2911,2025-01,25
2911,2025-02,6
2911,2025-03,28
2911,2025-04,46
2911,2025-05,30
2911,2025-06,13
2911,2025-07,170
2911,2025-08,93
2911,2025-09,7
2911,2025-10,173
2911,2025-11,46
2911,2025-12,32
2912,2007-01,0
2912,2007-02,0
2912,2007-03,0
2912,2007-04,0
2912,2007-05,0
2912,2007-06,0
2912,2007-07,0
2912,2007-08,0
2912,2007-09,0
2912,2007-10,0
2912,2007-11,0
2912,2007-12,0
2912,2008-01,0
2912,2008-02,0
2912,2008-03,0
2912,2008-04,0
2912,2008-05,0
2912,2008-06,0
2912,2008-07,0
2912,2008-08,0
2912,2008-09,0
2912,2008-10,0
2912,2008-11,0
2912,2008-12,0
2912,2009-01,0
2912,2009-02,0
2912,2009-03,0
2912,2009-04,0
2912,2009-05,8
2912,2009-06,0
2912,2009-07,0
2912,2009-08,0
2912,2009-09,1
2912,2009-10,1
2912,2009-11,2
2912,2009-12,1
2912,2010-01,0
2912,2010-02,1
2912,2010-03,2
2912,2010-04,3
2912,2010-05,8
2912,2010-06,9
2912,2010-07,0
2912,2010-08,8
2912,2010-09,3
2912,2010-10,2
2912,2010-11,3
2912,2010-12,3
2912,2011-01,8
2912,2011-02,14
2912,2011-03,4
2912,2011-04,11
2912,2011-05,29
2912,2011-06,41
2912,2011-07,4
2912,2011-08,3
2912,2011-09,2
2912,2011-10,33
2912,2011-11,2
2912,2011-12,0
2912,2012-01,8
2912,2012-02,0
2912,2012-03,0
2912,2012-04,7
2912,2012-05,5
2912,2012-06,8
2912,2012-07,5
2912,2012-08,5
2912,2012-09,0
2912,2012-10,7
2912,2012-11,3
2912,2012-12,18
2912,2013-01,8
2912,2013-02,13
2912,2013-03,5
2912,2013-04,6
2912,2013-05,7
2912,2013-06,5
2912,2013-07,5
2912,2013-08,11
2912,2013-09,28
2912,2013-10,5
2912,2013-11,0
2912,2013-12,0
2912,2014-01,0
2912,2014-02,0
2912,2014-03,7
2912,2014-04,0
2912,2014-05,12
2912,2014-06,10
2912,2014-07,10
2912,2014-08,3
2912,2014-09,5
2912,2014-10,0
2912,2014-11,11
2912,2014-12,0
2912,2015-01,10
2912,2015-02,5
2912,2015-03,89
2912,2015-04,5
2912,2015-05,0
2912,2015-06,2
2912,2015-07,5
2912,2015-08,6
2912,2015-09,0
2912,2015-10,0
2912,2015-11,0
2912,2015-12,14
2912,2016-01,0
2912,2016-02,4
2912,2016-03,0
2912,2016-04,0
2912,2016-05,0
2912,2016-06,0
2912,2016-07,105
2912,2016-08,2
2912,2016-09,3
2912,2016-10,100
2912,2016-11,3
2912,2016-12,6
2912,2017-01,0
2912,2017-02,0
2912,2017-03,0
2912,2017-04,3
2912,2017-05,10
2912,2017-06,10
2912,2017-07,0
2912,2017-08,17
2912,2017-09,8
2912,2017-10,5
2912,2017-11,6
2912,2017-12,7
2912,2018-01,4
2912,2018-02,6
2912,2018-03,5
2912,2018-04,28
2912,2018-05,39
2912,2018-06,0
2912,2018-07,24
2912,2018-08,33
2912,2018-09,21
2912,2018-10,15
2912,2018-11,35
2912,2018-12,17
2912,2019-01,27
2912,2019-02,21
2912,2019-03,26
2912,2019-04,12
2912,2019-05,10
2912,2019-06,18
2912,2019-07,27
2912,2019-08,12
2912,2019-09,28
2912,2019-10,15
2912,2019-11,306
2912,2019-12,68
2912,2020-01,79
2912,2020-02,39
2912,2020-03,38
2912,2020-04,25
2912,2020-05,30
2912,2020-06,41
2912,2020-07,32
2912,2020-08,19
2912,2020-09,56
2912,2020-10,538
2912,2020-11,76
2912,2020-12,125
2912,2021-01,41
2912,2021-02,27
2912,2021-03,27
2912,2021-04,19
2912,2021-05,54
2912,2021-06,43
2912,2021-07,43
2912,2021-08,13
2912,2021-09,45
2912,2021-10,115
2912,2021-11,89
2912,2021-12,61
2912,2022-01,30
2912,2022-02,25
2912,2022-03,61
2912,2022-04,39
2912,2022-05,38
2912,2022-06,377
2912,2022-07,57
2912,2022-08,69
2912,2022-09,37
2912,2022-10,194
2912,2022-11,94
2912,2022-12,44
2912,2023-01,13
2912,2023-02,40
2912,2023-03,152
2912,2023-04,44
2912,2023-05,931
2912,2023-06,80
2912,2023-07,273
2912,2023-08,117
2912,2023-09,72
2912,2023-10,39
2912,2023-11,96
2912,2023-12,70
2912,2024-01,23
2912,2024-02,26
2912,2024-03,39
2912,2024-04,27
2912,2024-05,40
2912,2024-06,61
2912,2024-07,80
2912,2024-08,22
2912,2024-09,88
2912,2024-10,51
2912,2024-11,76
2912,2024-12,244
2912,2025-01,7
2912,2025-02,30
2912,2025-03,10
2912,2025-04,20
2912,2025-05,34
2912,2025-06,9
2912,2025-07,26
2912,2025-08,103
2912,2025-09,9
2912,2025-10,30
2912,2025-11,16
2912,2025-12,51
2913,2007-01,0
2913,2007-02,0
2913,2007-03,0
2913,2007-04,0
2913,2007-05,0
2913,2007-06,0
2913,2007-07,0
2913,2007-08,0
2913,2007-09,0
2913,2007-10,0
2913,2007-11,0
2913,2007-12,2
2913,2008-01,0
2913,2008-02,0
2913,2008-03,9
2913,2008-04,0
2913,2008-05,0
2913,2008-06,0
2913,2008-07,0
2913,2008-08,2
2913,2008-09,5
2913,2008-10,2
2913,2008-11,0
2913,2008-12,1
2913,2009-01,5
2913,2009-02,0
2913,2009-03,0
2913,2009-04,1
2913,2009-05,2
2913,2009-06,1
2913,2009-07,2
2913,2009-08,8
2913,2009-09,9
2913,2009-10,7
2913,2009-11,7
2913,2009-12,10
2913,2010-01,9
2913,2010-02,17
2913,2010-03,15
2913,2010-04,12
2913,2010-05,23
2913,2010-06,23
2913,2010-07,15
2913,2010-08,24
2913,2010-09,37
2913,2010-10,17
2913,2010-11,49
2913,2010-12,46
2913,2011-01,85
2913,2011-02,106
2913,2011-03,116
2913,2011-04,145
2913,2011-05,266
2913,2011-06,459
2913,2011-07,84
2913,2011-08,59
2913,2011-09,40
2913,2011-10,26
2913,2011-11,9
2913,2011-12,15
2913,2012-01,4
2913,2012-02,19
2913,2012-03,14
2913,2012-04,7
2913,2012-05,76
2913,2012-06,52
2913,2012-07,24
2913,2012-08,23
2913,2012-09,20
2913,2012-10,28
2913,2012-11,45
2913,2012-12,56
2913,2013-01,23
2913,2013-02,13
2913,2013-03,35
2913,2013-04,37
2913,2013-05,40
2913,2013-06,88
2913,2013-07,134
2913,2013-08,200
2913,2013-09,219
2913,2013-10,47
2913,2013-11,15
2913,2013-12,16
2913,2014-01,7
2913,2014-02,10
2913,2014-03,19
2913,2014-04,10
2913,2014-05,9
2913,2014-06,30
2913,2014-07,7
2913,2014-08,51
2913,2014-09,49
2913,2014-10,35
2913,2014-11,46
2913,2014-12,39
2913,2015-01,108
2913,2015-02,55
2913,2015-03,22
2913,2015-04,22
2913,2015-05,37
2913,2015-06,35
2913,2015-07,43
2913,2015-08,42
2913,2015-09,60
2913,2015-10,14
2913,2015-11,39
2913,2015-12,38
