,model,traing_window size,using_exog,eval_date,model aicc,peak_actual_afternoon,peak_predicted_afternoon_mean,peak_predicted_afternoon_hi,peak_predicted_afternoon_lo,time_of_peak_actual_afternoon,time_of_peak_predicted_afternoon,peak_actual_morning,peak_predicted_morning_mean,peak_predicted_morning_hi,peak_predicted_morning_lo,time_of_peak_actual_morning,time_of_peak_predicted_morning,mse,r2,mae,mape,stats
195,"(1, 5, 3, 0, 48, 0, 1)",2688,True,2020-07-14,30003.661022339857,11668.99,11154.022203811592,12070.531143131755,10237.513264491428,2020-07-14 06:00:00,2020-07-14 05:30:00,10351.93,9780.644186238109,10646.466823038776,8914.821549437442,2020-07-14 09:30:00,2020-07-14 09:00:00,172056.40327284546,0.8980230589127958,377.64556151549385,0.04068054909702021,"           label      value  std_error     z_score   p_value significance
0            ar1   0.939181   0.002293  409.542024  0.000000          ***
1            ma1   0.483334   0.019462   24.834171  0.000000          ***
2            ma2   0.454985   0.019462   23.377562  0.000000          ***
3            ma3   0.300349   0.019462   15.432219  0.000000          ***
4            ma4   0.089756   0.019462    4.611758  0.000004          ***
5            ma5   0.069992   0.019462    3.596235  0.000323          ***
6           sar1  -0.574085   0.023969  -23.950879  0.000000          ***
7           sar2  -0.377339   0.022563  -16.723652  0.000000          ***
8           sar3  -0.234183   0.018399  -12.727757  0.000000          ***
9       rainfall   0.989518   0.019462   50.842347  0.000000          ***
10   pv_capacity  -3.311438   0.019462 -170.144785  0.000000          ***
11   temperature -11.442745   0.019462 -587.938903  0.000000          ***
12   solar_power  -0.489917   0.019462  -25.172400  0.000000          ***
13  total_demand  -8.678309   0.019462 -445.899570  0.000000          ***
14        temp_1  -1.365423   0.019462  -70.156700  0.000000          ***
15        temp_9  -0.376258   0.019462  -19.332509  0.000000          ***
16       solar_4   0.061975   0.019462    3.184350  0.001451           **
17      solar_16   0.386806   0.019462   19.874451  0.000000          ***
18      lag_48*7  16.815732   0.019462  864.007961  0.000000          ***
19     sin_336_1  -7.936437   0.019462 -407.781513  0.000000          ***"
196,"(1, 5, 3, 0, 48, 0, 1)",2688,True,2020-07-15,30068.22464928275,11517.67,11169.266589448416,12105.30107595425,10233.232102942582,2020-07-15 06:00:00,2020-07-15 05:30:00,10016.27,9728.481347253912,10616.322320845413,8840.64037366241,2020-07-15 08:30:00,2020-07-15 09:30:00,85226.24293431926,0.9423690750282985,252.61980447639675,0.02773093421352671,"           label      value  std_error     z_score   p_value significance
0            ar1   0.941508   0.002208  426.380121  0.000000          ***
1            ma1   0.487338   0.019462   25.039882  0.000000          ***
2            ma2   0.454640   0.019462   23.359848  0.000000          ***
3            ma3   0.293584   0.019462   15.084619  0.000000          ***
4            ma4   0.081028   0.019462    4.163290  0.000031          ***
5            ma5   0.055089   0.019462    2.830540  0.004647           **
6           sar1  -0.617616   0.024185  -25.536629  0.000000          ***
7           sar2  -0.412944   0.022879  -18.048860  0.000000          ***
8           sar3  -0.251226   0.018239  -13.774342  0.000000          ***
9       rainfall   1.152721   0.019462   59.227869  0.000000          ***
10   pv_capacity  -3.981241   0.019462 -204.559866  0.000000          ***
11   temperature -12.059608   0.019462 -619.633887  0.000000          ***
12   solar_power  -0.483562   0.019462  -24.845888  0.000000          ***
13  total_demand  -9.732591   0.019462 -500.069598  0.000000          ***
14        temp_1  -2.146372   0.019462 -110.282585  0.000000          ***
15        temp_9  -0.324068   0.019462  -16.650902  0.000000          ***
16       solar_4   0.088745   0.019462    4.559807  0.000005          ***
17      solar_16   0.391382   0.019462   20.109550  0.000000          ***
18      lag_48*7  14.307180   0.019462  735.116202  0.000000          ***
19     sin_336_1  -8.013737   0.019462 -411.753286  0.000000          ***"
197,"(1, 5, 3, 0, 48, 0, 1)",2688,True,2020-07-16,30078.864460381166,11402.02,11242.76164542203,12179.65385574541,10305.86943509865,2020-07-16 06:00:00,2020-07-16 06:00:00,10072.25,9942.23549651136,10815.891832973648,9068.579160049074,2020-07-16 08:30:00,2020-07-16 08:30:00,28684.724294534943,0.9802450652931931,141.11103552304886,0.015322618377769564,"           label      value  std_error     z_score       p_value significance
0            ar1   0.940790   0.002234  421.046948  0.000000e+00          ***
1            ma1   0.489392   0.019462   25.145414  0.000000e+00          ***
2            ma2   0.454822   0.019462   23.369173  0.000000e+00          ***
3            ma3   0.297577   0.019462   15.289789  0.000000e+00          ***
4            ma4   0.085263   0.019462    4.380894  1.181933e-05          ***
5            ma5   0.054976   0.019462    2.824712  4.732312e-03           **
6           sar1  -0.607504   0.024419  -24.878019  0.000000e+00          ***
7           sar2  -0.418546   0.022733  -18.411510  0.000000e+00          ***
8           sar3  -0.256621   0.018185  -14.111309  0.000000e+00          ***
9       rainfall   0.879396   0.019462   45.184187  0.000000e+00          ***
10   pv_capacity  -2.265433   0.019462 -116.400033  0.000000e+00          ***
11   temperature -12.081276   0.019462 -620.747217  0.000000e+00          ***
12   solar_power  -0.480568   0.019462  -24.692031  0.000000e+00          ***
13  total_demand  -9.162244   0.019462 -470.764642  0.000000e+00          ***
14        temp_1  -1.701425   0.019462  -87.420792  0.000000e+00          ***
15        temp_9  -0.337857   0.019462  -17.359395  0.000000e+00          ***
16       solar_4   0.107709   0.019462    5.534205  3.126439e-08          ***
17      solar_16   0.384834   0.019462   19.773108  0.000000e+00          ***
18      lag_48*7  13.439702   0.019462  690.544382  0.000000e+00          ***
19     sin_336_1  -6.035559   0.019462 -310.112656  0.000000e+00          ***"
198,"(1, 5, 3, 0, 48, 0, 1)",2688,True,2020-07-17,30074.551628625213,10966.79,11309.15648331553,12235.567262889881,10382.745703741179,2020-07-17 06:00:00,2020-07-17 06:00:00,10006.81,10085.84419410642,10950.930389498682,9220.757998714156,2020-07-17 08:30:00,2020-07-17 08:30:00,41239.895963036084,0.9630287623264341,170.83211503968627,0.018959598041166943,"           label      value  std_error     z_score   p_value significance
0            ar1   0.940182   0.002257  416.628478  0.000000          ***
1            ma1   0.484056   0.019462   24.871241  0.000000          ***
2            ma2   0.450298   0.019462   23.136748  0.000000          ***
3            ma3   0.293090   0.019462   15.059231  0.000000          ***
4            ma4   0.084853   0.019462    4.359850  0.000013          ***
5            ma5   0.057062   0.019462    2.931912  0.003369           **
6           sar1  -0.601173   0.024293  -24.746833  0.000000          ***
7           sar2  -0.407779   0.022880  -17.822851  0.000000          ***
8           sar3  -0.263175   0.018119  -14.524599  0.000000          ***
9       rainfall   0.301739   0.019462   15.503618  0.000000          ***
10   pv_capacity  -4.506847   0.019462 -231.565980  0.000000          ***
11   temperature -13.024244   0.019462 -669.197798  0.000000          ***
12   solar_power  -0.426495   0.019462  -21.913686  0.000000          ***
13  total_demand  -9.087038   0.019462 -466.900447  0.000000          ***
14        temp_1  -1.989640   0.019462 -102.229545  0.000000          ***
15        temp_9  -0.313886   0.019462  -16.127759  0.000000          ***
16       solar_4   0.074743   0.019462    3.840390  0.000123          ***
17      solar_16   0.377544   0.019462   19.398576  0.000000          ***
18      lag_48*7  13.574273   0.019462  697.458794  0.000000          ***
19     sin_336_1  -5.997330   0.019462 -308.148399  0.000000          ***"
199,"(1, 5, 3, 0, 48, 0, 1)",2688,True,2020-07-18,30060.293927325383,10198.37,11010.946370665079,11932.933598720425,10088.959142609732,2020-07-18 06:00:00,2020-07-18 06:00:00,8806.71,9567.811494108184,10436.979615727478,8698.64337248889,2020-07-18 00:00:00,2020-07-18 09:00:00,707695.0015095792,0.2682767190218076,720.2998401168171,0.0889261865767073,"           label      value  std_error     z_score       p_value significance
0            ar1   0.940020   0.002263  415.466723  0.000000e+00          ***
1            ma1   0.478965   0.019462   24.609665  0.000000e+00          ***
2            ma2   0.449389   0.019462   23.090050  0.000000e+00          ***
3            ma3   0.294677   0.019462   15.140761  0.000000e+00          ***
4            ma4   0.087139   0.019462    4.477257  7.560808e-06          ***
5            ma5   0.057490   0.019462    2.953889  3.137966e-03           **
6           sar1  -0.604402   0.024111  -25.067588  0.000000e+00          ***
7           sar2  -0.401347   0.022817  -17.589977  0.000000e+00          ***
8           sar3  -0.247902   0.018271  -13.568123  0.000000e+00          ***
9       rainfall   0.041983   0.019462    2.157101  3.099777e-02            *
10   pv_capacity  -4.192338   0.019462 -215.406229  0.000000e+00          ***
11   temperature -12.903509   0.019462 -662.994285  0.000000e+00          ***
12   solar_power  -0.451054   0.019462  -23.175551  0.000000e+00          ***
13  total_demand  -8.495786   0.019462 -436.521395  0.000000e+00          ***
14        temp_1  -2.239338   0.019462 -115.059291  0.000000e+00          ***
15        temp_9  -0.410004   0.019462  -21.066372  0.000000e+00          ***
16       solar_4   0.137331   0.019462    7.056202  1.711076e-12          ***
17      solar_16   0.378841   0.019462   19.465197  0.000000e+00          ***
18      lag_48*7  13.291548   0.019462  682.932118  0.000000e+00          ***
19     sin_336_1  -5.312449   0.019462 -272.958566  0.000000e+00          ***"
200,"(1, 5, 3, 0, 48, 0, 1)",2688,True,2020-07-19,30058.117327683653,10120.36,10733.896467481078,11676.303341377743,9791.489593584412,2020-07-19 06:00:00,2020-07-19 06:00:00,8276.47,8962.709587688692,9835.598229291922,8169.823466395766,2020-07-19 00:00:00,2020-07-19 08:30:00,394886.1152580876,0.6550907677228828,569.5223245428243,0.07375963079732122,"           label      value  std_error     z_score       p_value significance
0            ar1   0.943574   0.002132  442.493658  0.000000e+00          ***
1            ma1   0.471292   0.019462   24.215425  0.000000e+00          ***
2            ma2   0.443931   0.019462   22.809587  0.000000e+00          ***
3            ma3   0.290368   0.019462   14.919365  0.000000e+00          ***
4            ma4   0.086990   0.019462    4.469605  7.836414e-06          ***
5            ma5   0.056142   0.019462    2.884615  3.918920e-03           **
6           sar1  -0.605675   0.024118  -25.113435  0.000000e+00          ***
7           sar2  -0.402628   0.022782  -17.673316  0.000000e+00          ***
8           sar3  -0.245126   0.018298  -13.396697  0.000000e+00          ***
9       rainfall   0.373933   0.019462   19.213029  0.000000e+00          ***
10   pv_capacity  -2.976233   0.019462 -152.921604  0.000000e+00          ***
11   temperature -12.481621   0.019462 -641.317290  0.000000e+00          ***
12   solar_power  -0.465108   0.019462  -23.897662  0.000000e+00          ***
13  total_demand  -8.322161   0.019462 -427.600396  0.000000e+00          ***
14        temp_1  -1.841002   0.019462  -94.592420  0.000000e+00          ***
15        temp_9  -0.440309   0.019462  -22.623494  0.000000e+00          ***
16       solar_4   0.098784   0.019462    5.075626  3.862227e-07          ***
17      solar_16   0.386025   0.019462   19.834331  0.000000e+00          ***
18      lag_48*7  13.785678   0.019462  708.320959  0.000000e+00          ***
19     sin_336_1  -4.549467   0.019462 -233.755834  0.000000e+00          ***"
201,"(1, 5, 3, 0, 48, 0, 1)",2688,True,2020-07-20,30036.83055815702,11222.65,10852.22965876155,11802.960511823167,9901.498805699932,2020-07-20 06:30:00,2020-07-20 06:00:00,9649.23,9095.645829544204,9969.491094797468,8221.800564290941,2020-07-20 08:00:00,2020-07-20 08:30:00,126148.40448287861,0.9373377634645587,291.5131866725041,0.033714690750929525,"           label      value  std_error     z_score       p_value significance
0            ar1   0.946614   0.002021  468.468786  0.000000e+00          ***
1            ma1   0.468503   0.019462   24.072123  0.000000e+00          ***
2            ma2   0.431668   0.019462   22.179502  0.000000e+00          ***
3            ma3   0.280309   0.019462   14.402543  0.000000e+00          ***
4            ma4   0.082874   0.019462    4.258128  2.061459e-05          ***
5            ma5   0.051432   0.019462    2.642615  8.226857e-03           **
6           sar1  -0.612781   0.024215  -25.306153  0.000000e+00          ***
7           sar2  -0.411335   0.022874  -17.982280  0.000000e+00          ***
8           sar3  -0.254271   0.018209  -13.964219  0.000000e+00          ***
9       rainfall   0.888150   0.019462   45.633985  0.000000e+00          ***
10   pv_capacity  -2.888814   0.019462 -148.429964  0.000000e+00          ***
11   temperature -12.714814   0.019462 -653.298960  0.000000e+00          ***
12   solar_power  -0.447296   0.019462  -22.982505  0.000000e+00          ***
13  total_demand  -8.309918   0.019462 -426.971339  0.000000e+00          ***
14        temp_1  -1.463350   0.019462  -75.188276  0.000000e+00          ***
15        temp_9  -0.431645   0.019462  -22.178334  0.000000e+00          ***
16       solar_4   0.136085   0.019462    6.992173  2.706724e-12          ***
17      solar_16   0.395762   0.019462   20.334598  0.000000e+00          ***
18      lag_48*7  12.912615   0.019462  663.462147  0.000000e+00          ***
19     sin_336_1  -4.085996   0.019462 -209.942293  0.000000e+00          ***"
202,"(1, 5, 3, 0, 48, 0, 1)",2688,True,2020-07-21,30095.027080346208,11739.02,11175.325419576944,12133.920336792118,10216.73050236177,2020-07-21 06:00:00,2020-07-21 06:00:00,10841.59,9648.415876593248,10532.912313433779,8763.919439752717,2020-07-21 08:00:00,2020-07-21 08:30:00,225415.84731247227,0.8749491222303087,346.30718064203984,0.03590147422332266,"           label      value  std_error     z_score       p_value significance
0            ar1   0.945270   0.002070  456.629038  0.000000e+00          ***
1            ma1   0.486366   0.019462   24.989959  0.000000e+00          ***
2            ma2   0.439219   0.019462   22.567493  0.000000e+00          ***
3            ma3   0.286440   0.019462   14.717563  0.000000e+00          ***
4            ma4   0.078442   0.019462    4.030411  5.567934e-05          ***
5            ma5   0.044311   0.019462    2.276730  2.280238e-02            *
6           sar1  -0.604519   0.024332  -24.844554  0.000000e+00          ***
7           sar2  -0.412433   0.022746  -18.132184  0.000000e+00          ***
8           sar3  -0.254137   0.018210  -13.955798  0.000000e+00          ***
9       rainfall   0.155553   0.019462    7.992456  1.332268e-15          ***
10   pv_capacity  -4.385980   0.019462 -225.355757  0.000000e+00          ***
11   temperature -11.999575   0.019462 -616.549329  0.000000e+00          ***
12   solar_power  -0.434450   0.019462  -22.322443  0.000000e+00          ***
13  total_demand  -7.665868   0.019462 -393.879444  0.000000e+00          ***
14        temp_1  -2.133928   0.019462 -109.643210  0.000000e+00          ***
15        temp_9  -0.438926   0.019462  -22.552432  0.000000e+00          ***
16       solar_4   0.132612   0.019462    6.813710  9.511281e-12          ***
17      solar_16   0.357771   0.019462   18.382610  0.000000e+00          ***
18      lag_48*7  14.443431   0.019462  742.116914  0.000000e+00          ***
19     sin_336_1  -5.147388   0.019462 -264.477568  0.000000e+00          ***"
203,"(1, 5, 3, 0, 48, 0, 1)",2688,True,2020-07-22,30120.757160286656,11412.82,11164.43916550144,12120.414176677763,10208.464154325118,2020-07-22 06:00:00,2020-07-22 06:00:00,10726.52,9958.841845108269,10836.794882543534,9080.888807673004,2020-07-22 08:00:00,2020-07-22 08:00:00,203945.5287884988,0.8673388951940562,369.9834361906084,0.040260377526483905,"           label      value  std_error     z_score   p_value significance
0            ar1   0.942492   0.002172  433.909802  0.000000          ***
1            ma1   0.489883   0.019462   25.170652  0.000000          ***
2            ma2   0.447055   0.019462   22.970107  0.000000          ***
3            ma3   0.293347   0.019462   15.072443  0.000000          ***
4            ma4   0.093977   0.019462    4.828628  0.000001          ***
5            ma5   0.052385   0.019462    2.691583  0.007111           **
6           sar1  -0.596920   0.024494  -24.370371  0.000000          ***
7           sar2  -0.416061   0.022608  -18.402931  0.000000          ***
8           sar3  -0.255326   0.018198  -14.030172  0.000000          ***
9       rainfall   0.078274   0.019462    4.021794  0.000058          ***
10   pv_capacity  -4.129817   0.019462 -212.193842  0.000000          ***
11   temperature -12.494779   0.019462 -641.993373  0.000000          ***
12   solar_power  -0.460698   0.019462  -23.671087  0.000000          ***
13  total_demand  -8.561623   0.019462 -439.904154  0.000000          ***
14        temp_1  -1.133742   0.019462  -58.252694  0.000000          ***
15        temp_9  -0.463454   0.019462  -23.812678  0.000000          ***
16       solar_4   0.094370   0.019462    4.848797  0.000001          ***
17      solar_16   0.345713   0.019462   17.763048  0.000000          ***
18      lag_48*7  13.160139   0.019462  676.180167  0.000000          ***
19     sin_336_1  -7.646734   0.019462 -392.896331  0.000000          ***"
204,"(1, 5, 3, 0, 48, 0, 1)",2688,True,2020-07-23,30127.79290412043,11276.89,11168.183484116267,12130.212957499713,10206.154010732822,2020-07-23 06:00:00,2020-07-23 06:00:00,10792.65,10188.835671812107,11071.774528643855,9305.896814980359,2020-07-23 08:00:00,2020-07-23 08:00:00,92337.22268254864,0.9398504005671224,246.08772928703812,0.02706558601305502,"           label      value  std_error     z_score       p_value significance
0            ar1   0.942629   0.002167  434.982734  0.000000e+00          ***
1            ma1   0.484911   0.019462   24.915181  0.000000e+00          ***
2            ma2   0.449742   0.019462   23.108151  0.000000e+00          ***
3            ma3   0.296798   0.019462   15.249740  0.000000e+00          ***
4            ma4   0.099745   0.019462    5.125015  2.975135e-07          ***
5            ma5   0.055887   0.019462    2.871526  4.084954e-03           **
6           sar1  -0.601339   0.024506  -24.538888  0.000000e+00          ***
7           sar2  -0.419211   0.022645  -18.512598  0.000000e+00          ***
8           sar3  -0.256971   0.018182  -14.133311  0.000000e+00          ***
9       rainfall   0.833212   0.019462   42.811210  0.000000e+00          ***
10   pv_capacity  -2.123538   0.019462 -109.109379  0.000000e+00          ***
11   temperature -11.379375   0.019462 -584.682853  0.000000e+00          ***
12   solar_power  -0.427593   0.019462  -21.970132  0.000000e+00          ***
13  total_demand  -8.852954   0.019462 -454.873012  0.000000e+00          ***
14        temp_1  -1.135136   0.019462  -58.324327  0.000000e+00          ***
15        temp_9  -0.466372   0.019462  -23.962646  0.000000e+00          ***
16       solar_4   0.090718   0.019462    4.661188  3.143887e-06          ***
17      solar_16   0.344238   0.019462   17.687271  0.000000e+00          ***
18      lag_48*7  12.569369   0.019462  645.825847  0.000000e+00          ***
19     sin_336_1  -4.713330   0.019462 -242.175267  0.000000e+00          ***"
205,"(1, 5, 3, 0, 48, 0, 1)",2688,True,2020-07-24,30126.857419298354,10762.03,11188.14331951732,12147.091885495945,10229.194753538693,2020-07-24 06:00:00,2020-07-24 06:00:00,10838.44,10603.196442050345,11484.15887059514,9722.23401350555,2020-07-24 08:30:00,2020-07-24 08:00:00,41465.61115317812,0.9675204859122423,153.71677516713413,0.01643925682973048,"           label      value  std_error     z_score       p_value significance
0            ar1   0.942233   0.002182  431.901362  0.000000e+00          ***
1            ma1   0.482493   0.019462   24.790956  0.000000e+00          ***
2            ma2   0.449660   0.019462   23.103930  0.000000e+00          ***
3            ma3   0.296129   0.019462   15.215368  0.000000e+00          ***
4            ma4   0.101910   0.019462    5.236246  1.638755e-07          ***
5            ma5   0.057741   0.019462    2.966773  3.009433e-03           **
6           sar1  -0.593463   0.024293  -24.429110  0.000000e+00          ***
7           sar2  -0.404246   0.022634  -17.860392  0.000000e+00          ***
8           sar3  -0.248068   0.018269  -13.578418  0.000000e+00          ***
9       rainfall   0.904609   0.019462   46.479662  0.000000e+00          ***
10   pv_capacity  -0.935749   0.019462  -48.079660  0.000000e+00          ***
11   temperature -11.210342   0.019462 -575.997802  0.000000e+00          ***
12   solar_power  -0.428568   0.019462  -22.020217  0.000000e+00          ***
13  total_demand  -9.321366   0.019462 -478.940464  0.000000e+00          ***
14        temp_1  -1.760940   0.019462  -90.478723  0.000000e+00          ***
15        temp_9  -0.509223   0.019462  -26.164374  0.000000e+00          ***
16       solar_4   0.051168   0.019462    2.629075  8.561750e-03           **
17      solar_16   0.341890   0.019462   17.566643  0.000000e+00          ***
18      lag_48*7  10.965042   0.019462  563.394053  0.000000e+00          ***
19     sin_336_1  -3.645976   0.019462 -187.333641  0.000000e+00          ***"
206,"(1, 5, 3, 0, 48, 0, 1)",2688,True,2020-07-25,30165.812971634685,10350.39,10740.418359942898,11652.640435794008,9828.196284091788,2020-07-25 05:30:00,2020-07-25 06:00:00,9381.75,10395.677302503009,11244.839967809754,9546.514637196264,2020-07-25 09:30:00,2020-07-25 08:00:00,396696.43573498,0.5423193830579606,498.90461512434086,0.05853494416837307,"           label      value  std_error     z_score       p_value significance
0            ar1   0.936921   0.002376  394.377583  0.000000e+00          ***
1            ma1   0.474906   0.019462   24.401090  0.000000e+00          ***
2            ma2   0.433546   0.019462   22.276009  0.000000e+00          ***
3            ma3   0.287619   0.019462   14.778127  0.000000e+00          ***
4            ma4   0.099587   0.019462    5.116859  3.106662e-07          ***
5            ma5   0.060426   0.019462    3.104739  1.904470e-03           **
6           sar1  -0.586560   0.024203  -24.234703  0.000000e+00          ***
7           sar2  -0.396389   0.022471  -17.640278  0.000000e+00          ***
8           sar3  -0.233720   0.018404  -12.699658  0.000000e+00          ***
9       rainfall   0.439059   0.019462   22.559249  0.000000e+00          ***
10   pv_capacity  -1.472068   0.019462  -75.636231  0.000000e+00          ***
11   temperature -11.090735   0.019462 -569.852303  0.000000e+00          ***
12   solar_power  -0.416885   0.019462  -21.419926  0.000000e+00          ***
13  total_demand  -9.363047   0.019462 -481.082056  0.000000e+00          ***
14        temp_1  -1.467020   0.019462  -75.376835  0.000000e+00          ***
15        temp_9  -0.514995   0.019462  -26.460905  0.000000e+00          ***
16       solar_4   0.090547   0.019462    4.652399  3.280955e-06          ***
17      solar_16   0.341465   0.019462   17.544780  0.000000e+00          ***
18      lag_48*7  11.487330   0.019462  590.229721  0.000000e+00          ***
19     sin_336_1  -4.730226   0.019462 -243.043415  0.000000e+00          ***"
207,"(1, 5, 3, 0, 48, 0, 1)",2688,True,2020-07-26,30279.902473748774,10722.49,10445.788389867705,11375.701955650688,9515.874824084722,2020-07-26 06:00:00,2020-07-26 06:00:00,9288.62,9472.511208375703,10351.941774477371,8593.080642274035,2020-07-26 12:00:00,2020-07-26 08:30:00,777595.5756559018,0.5919749023758196,644.630291709277,0.07561983675848505,"           label      value  std_error     z_score   p_value significance
0            ar1   0.933921   0.002485  375.851273  0.000000          ***
1            ma1   0.508796   0.019462   26.142427  0.000000          ***
2            ma2   0.447786   0.019462   23.007647  0.000000          ***
3            ma3   0.287841   0.019462   14.789533  0.000000          ***
4            ma4   0.095115   0.019462    4.887116  0.000001          ***
5            ma5   0.067472   0.019462    3.466764  0.000527          ***
6           sar1  -0.607692   0.024325  -24.982645  0.000000          ***
7           sar2  -0.414890   0.022496  -18.442829  0.000000          ***
8           sar3  -0.233537   0.018405  -12.688609  0.000000          ***
9       rainfall  -0.012560   0.019462   -0.645359  0.518694             
10   pv_capacity  -3.255230   0.019462 -167.256741  0.000000          ***
11   temperature -12.192301   0.019462 -626.451778  0.000000          ***
12   solar_power  -0.307273   0.019462  -15.787960  0.000000          ***
13  total_demand  -8.693189   0.019462 -446.664153  0.000000          ***
14        temp_1  -1.169959   0.019462  -60.113556  0.000000          ***
15        temp_9  -0.546127   0.019462  -28.060515  0.000000          ***
16       solar_4   0.045330   0.019462    2.329091  0.019854            *
17      solar_16   0.337968   0.019462   17.365099  0.000000          ***
18      lag_48*7  18.711316   0.019462  961.404836  0.000000          ***
19     sin_336_1  -5.493728   0.019462 -282.272830  0.000000          ***"
208,"(1, 5, 3, 0, 48, 0, 1)",2688,True,2020-07-27,30316.692513321515,11551.78,10964.12829905497,11904.552909632159,10023.70368847778,2020-07-27 05:30:00,2020-07-27 06:00:00,9657.55,9421.280951935521,10322.11937570805,8520.442528162994,2020-07-27 09:00:00,2020-07-27 08:30:00,243546.03746662723,0.8803795283481286,366.6578035415157,0.03800987802843788,"           label      value  std_error     z_score       p_value significance
0            ar1   0.925564   0.002787  332.101302  0.000000e+00          ***
1            ma1   0.546158   0.019462   28.062110  0.000000e+00          ***
2            ma2   0.485210   0.019462   24.930564  0.000000e+00          ***
3            ma3   0.329997   0.019462   16.955533  0.000000e+00          ***
4            ma4   0.129869   0.019462    6.672799  2.509681e-11          ***
5            ma5   0.085702   0.019462    4.403470  1.065329e-05          ***
6           sar1  -0.592581   0.024557  -24.130568  0.000000e+00          ***
7           sar2  -0.417305   0.022348  -18.672825  0.000000e+00          ***
8           sar3  -0.240570   0.018341  -13.116843  0.000000e+00          ***
9       rainfall  -0.530875   0.019462  -27.276844  0.000000e+00          ***
10   pv_capacity -14.442455   0.019462 -742.066775  0.000000e+00          ***
11   temperature -11.025899   0.019462 -566.520926  0.000000e+00          ***
12   solar_power  -0.307338   0.019462  -15.791300  0.000000e+00          ***
13  total_demand  -9.095803   0.019462 -467.350827  0.000000e+00          ***
14        temp_1  -0.473704   0.019462  -24.339329  0.000000e+00          ***
15        temp_9  -0.499630   0.019462  -25.671446  0.000000e+00          ***
16       solar_4   0.092720   0.019462    4.764054  1.897414e-06          ***
17      solar_16   0.325547   0.019462   16.726899  0.000000e+00          ***
18      lag_48*7  13.806604   0.019462  709.396137  0.000000e+00          ***
19     sin_336_1  -6.790207   0.019462 -348.887127  0.000000e+00          ***"
209,"(1, 5, 3, 0, 48, 0, 1)",2688,True,2020-07-28,30298.314209285436,10780.31,11256.251584490394,12188.93848651086,10323.564682469927,2020-07-28 06:00:00,2020-07-28 06:00:00,9792.5,9950.69834882638,10844.570040989805,9056.826656662954,2020-07-28 08:30:00,2020-07-28 08:30:00,109165.20729416686,0.9070678838802099,262.1173474716697,0.02885382030675025,"           label      value  std_error     z_score       p_value significance
0            ar1   0.925145   0.002802  330.163931  0.000000e+00          ***
1            ma1   0.544776   0.019462   27.991120  0.000000e+00          ***
2            ma2   0.477312   0.019462   24.524742  0.000000e+00          ***
3            ma3   0.326617   0.019462   16.781871  0.000000e+00          ***
4            ma4   0.133591   0.019462    6.864039  6.693979e-12          ***
5            ma5   0.091379   0.019462    4.695145  2.664182e-06          ***
6           sar1  -0.582840   0.024570  -23.721972  0.000000e+00          ***
7           sar2  -0.412095   0.022336  -18.449523  0.000000e+00          ***
8           sar3  -0.244145   0.018307  -13.336265  0.000000e+00          ***
9       rainfall  -0.296577   0.019462  -15.238402  0.000000e+00          ***
10   pv_capacity  -6.852434   0.019462 -352.084451  0.000000e+00          ***
11   temperature -13.363553   0.019462 -686.631787  0.000000e+00          ***
12   solar_power  -0.331155   0.019462  -17.015058  0.000000e+00          ***
13  total_demand  -7.723328   0.019462 -396.831774  0.000000e+00          ***
14        temp_1  -0.987904   0.019462  -50.759437  0.000000e+00          ***
15        temp_9  -0.541285   0.019462  -27.811711  0.000000e+00          ***
16       solar_4   0.073987   0.019462    3.801505  1.438196e-04          ***
17      solar_16   0.329440   0.019462   16.926924  0.000000e+00          ***
18      lag_48*7  15.683243   0.019462  805.819628  0.000000e+00          ***
19     sin_336_1  -7.824780   0.019462 -402.044451  0.000000e+00          ***"
