,DAILY_RAINFALL,DATE
1068,0.2,2012-12-04
1069,0.0,2012-12-05
1070,0.0,2012-12-06
1071,0.0,2012-12-07
1072,0.0,2012-12-08
1073,0.0,2012-12-09
1074,0.0,2012-12-10
1075,0.0,2012-12-11
1076,1.2,2012-12-12
1077,1.0,2012-12-13
1078,0.0,2012-12-14
1079,0.0,2012-12-15
1080,0.0,2012-12-16
1081,0.0,2012-12-17
1082,0.0,2012-12-18
1083,0.0,2012-12-19
1084,0.0,2012-12-20
1085,0.0,2012-12-21
1086,0.0,2012-12-22
1087,0.0,2012-12-23
1088,0.0,2012-12-24
1089,6.0,2012-12-25
1090,23.4,2012-12-26
1091,0.0,2012-12-27
1092,0.0,2012-12-28
1093,0.0,2012-12-29
1094,0.0,2012-12-30
1095,0.0,2012-12-31
1096,0.0,2013-01-01
1097,0.0,2013-01-02
1098,0.0,2013-01-03
1099,0.0,2013-01-04
1100,0.0,2013-01-05
1101,0.0,2013-01-06
1102,0.0,2013-01-07
1103,0.0,2013-01-08
1104,0.0,2013-01-09
1105,0.0,2013-01-10
1106,0.0,2013-01-11
1107,0.0,2013-01-12
1108,0.0,2013-01-13
1109,6.6,2013-01-14
1110,0.0,2013-01-15
1111,0.0,2013-01-16
1112,0.0,2013-01-17
1113,0.0,2013-01-18
1114,0.2,2013-01-19
1115,1.0,2013-01-20
1116,0.0,2013-01-21
1117,0.0,2013-01-22
1118,0.4,2013-01-23
1119,0.0,2013-01-24
1120,0.0,2013-01-25
1121,0.0,2013-01-26
1122,9.4,2013-01-27
1123,9.0,2013-01-28
1124,102.4,2013-01-29
1125,0.4,2013-01-30
1126,0.0,2013-01-31
1127,0.0,2013-02-01
1128,41.0,2013-02-02
1129,1.0,2013-02-03
1130,0.0,2013-02-04
1131,0.0,2013-02-05
1132,0.0,2013-02-06
1133,0.0,2013-02-07
1134,0.0,2013-02-08
1135,0.0,2013-02-09
1136,0.0,2013-02-10
1137,7.8,2013-02-11
1138,2.2,2013-02-12
1139,0.0,2013-02-13
1140,0.0,2013-02-14
1141,1.2,2013-02-15
1142,1.2,2013-02-16
1143,8.6,2013-02-17
1144,0.0,2013-02-18
1145,1.0,2013-02-19
1146,0.0,2013-02-20
1147,5.4,2013-02-21
1148,0.2,2013-02-22
1149,21.6,2013-02-23
1150,42.8,2013-02-24
1151,0.8,2013-02-25
1152,0.0,2013-02-26
1153,0.0,2013-02-27
1154,0.0,2013-02-28
1155,33.2,2013-03-01
1156,16.4,2013-03-02
1157,4.2,2013-03-03
1158,2.2,2013-03-04
1159,0.0,2013-03-05
1160,0.0,2013-03-06
1161,0.0,2013-03-07
1162,0.0,2013-03-08
1163,0.0,2013-03-09
1164,0.0,2013-03-10
1165,0.0,2013-03-11
1166,0.0,2013-03-12
1167,0.0,2013-03-13
1168,0.0,2013-03-14
1169,0.0,2013-03-15
1170,0.0,2013-03-16
1171,0.0,2013-03-17
1172,0.0,2013-03-18
1173,0.0,2013-03-19
1174,0.0,2013-03-20
1175,0.0,2013-03-21
1176,0.0,2013-03-22
1177,0.0,2013-03-23
1178,0.0,2013-03-24
1179,0.0,2013-03-25
1180,0.0,2013-03-26
1181,0.0,2013-03-27
1182,0.4,2013-03-28
1183,5.2,2013-03-29
1184,0.0,2013-03-30
1185,0.0,2013-03-31
1186,0.0,2013-04-01
1187,0.0,2013-04-02
1188,11.2,2013-04-03
1189,18.8,2013-04-04
1190,1.2,2013-04-05
1191,0.2,2013-04-06
1192,0.0,2013-04-07
1193,0.2,2013-04-08
1194,1.8,2013-04-09
1195,0.0,2013-04-10
1196,0.0,2013-04-11
1197,0.0,2013-04-12
1198,0.0,2013-04-13
1199,0.0,2013-04-14
1200,0.0,2013-04-15
1201,12.6,2013-04-16
1202,1.4,2013-04-17
1203,0.0,2013-04-18
1204,2.6,2013-04-19
1205,20.2,2013-04-20
1206,6.2,2013-04-21
1207,0.8,2013-04-22
1208,0.0,2013-04-23
1209,0.0,2013-04-24
1210,0.0,2013-04-25
1211,0.0,2013-04-26
1212,0.0,2013-04-27
1213,0.0,2013-04-28
1214,0.0,2013-04-29
1215,0.0,2013-04-30
1216,0.0,2013-05-01
1217,0.0,2013-05-02
1218,0.0,2013-05-03
1219,0.0,2013-05-04
1220,0.0,2013-05-05
1221,0.0,2013-05-06
1222,0.0,2013-05-07
1223,0.0,2013-05-08
1224,0.0,2013-05-09
1225,0.0,2013-05-10
1226,0.0,2013-05-11
1227,0.2,2013-05-12
1228,0.0,2013-05-13
1229,0.6,2013-05-14
1230,0.0,2013-05-15
1231,0.0,2013-05-16
1232,0.0,2013-05-17
1233,0.0,2013-05-18
1234,0.0,2013-05-19
1235,0.0,2013-05-20
1236,0.0,2013-05-21
1237,0.0,2013-05-22
1238,23.6,2013-05-23
1239,12.6,2013-05-24
1240,5.0,2013-05-25
1241,0.2,2013-05-26
1242,0.0,2013-05-27
1243,2.0,2013-05-28
1244,0.4,2013-05-29
1245,0.0,2013-05-30
1246,0.0,2013-05-31
1247,0.2,2013-06-01
1248,16.0,2013-06-02
1249,17.8,2013-06-03
1250,0.0,2013-06-04
1251,0.0,2013-06-05
1252,0.0,2013-06-06
1253,0.0,2013-06-07
1254,0.0,2013-06-08
1255,0.0,2013-06-09
1256,0.0,2013-06-10
1257,2.0,2013-06-11
1258,0.0,2013-06-12
1259,7.6,2013-06-13
1260,0.0,2013-06-14
1261,0.0,2013-06-15
1262,0.2,2013-06-16
1263,0.0,2013-06-17
1264,0.0,2013-06-18
1265,2.6,2013-06-19
1266,0.2,2013-06-20
1267,0.0,2013-06-21
1268,0.0,2013-06-22
1269,17.0,2013-06-23
1270,37.6,2013-06-24
1271,11.2,2013-06-25
1272,21.2,2013-06-26
1273,4.2,2013-06-27
1274,2.0,2013-06-28
1275,14.2,2013-06-29
1276,12.8,2013-06-30
1277,3.4,2013-07-01
1278,0.0,2013-07-02
1279,0.0,2013-07-03
1280,0.0,2013-07-04
1281,0.0,2013-07-05
1282,0.0,2013-07-06
1283,0.0,2013-07-07
1284,0.0,2013-07-08
1285,0.0,2013-07-09
1286,2.2,2013-07-10
1287,0.0,2013-07-11
1288,0.0,2013-07-12
1289,0.2,2013-07-13
1290,0.0,2013-07-14
1291,0.2,2013-07-15
1292,0.0,2013-07-16
1293,0.0,2013-07-17
1294,0.0,2013-07-18
1295,0.0,2013-07-19
1296,1.2,2013-07-20
1297,0.0,2013-07-21
1298,0.0,2013-07-22
1299,0.0,2013-07-23
1300,0.0,2013-07-24
1301,0.0,2013-07-25
1302,0.0,2013-07-26
1303,0.0,2013-07-27
1304,0.0,2013-07-28
1305,0.0,2013-07-29
1306,0.0,2013-07-30
1307,2.4,2013-07-31
1308,0.0,2013-08-01
1309,0.2,2013-08-02
1310,0.0,2013-08-03
1311,0.0,2013-08-04
1312,0.0,2013-08-05
1313,0.0,2013-08-06
1314,0.4,2013-08-07
1315,8.6,2013-08-08
1316,0.6,2013-08-09
1317,0.0,2013-08-10
1318,0.0,2013-08-11
1319,0.0,2013-08-12
1320,0.0,2013-08-13
1321,0.0,2013-08-14
1322,0.0,2013-08-15
1323,0.0,2013-08-16
1324,0.0,2013-08-17
1325,0.0,2013-08-18
1326,0.0,2013-08-19
1327,0.0,2013-08-20
1328,0.0,2013-08-21
1329,0.0,2013-08-22
1330,0.0,2013-08-23
1331,0.0,2013-08-24
1332,0.0,2013-08-25
1333,0.0,2013-08-26
1334,0.0,2013-08-27
1335,0.0,2013-08-28
1336,0.0,2013-08-29
1337,0.0,2013-08-30
1338,0.0,2013-08-31
1339,0.0,2013-09-01
1340,0.0,2013-09-02
1341,0.0,2013-09-03
1342,0.0,2013-09-04
1343,0.0,2013-09-05
1344,0.0,2013-09-06
1345,0.0,2013-09-07
1346,0.0,2013-09-08
1347,0.0,2013-09-09
1348,0.0,2013-09-10
1349,0.0,2013-09-11
1350,0.0,2013-09-12
1351,0.0,2013-09-13
1352,8.0,2013-09-14
1353,0.0,2013-09-15
1354,0.6,2013-09-16
1355,24.6,2013-09-17
1356,0.0,2013-09-18
1357,0.0,2013-09-19
1358,0.0,2013-09-20
1359,0.0,2013-09-21
1360,0.0,2013-09-22
1361,0.0,2013-09-23
1362,0.0,2013-09-24
1363,0.0,2013-09-25
1364,0.0,2013-09-26
1365,0.0,2013-09-27
1366,0.0,2013-09-28
1367,0.0,2013-09-29
1368,0.0,2013-09-30
1369,0.0,2013-10-01
1370,0.0,2013-10-02
1371,0.0,2013-10-03
1372,3.2,2013-10-04
1373,0.0,2013-10-05
1374,0.0,2013-10-06
1375,0.0,2013-10-07
1376,0.0,2013-10-08
1377,0.0,2013-10-09
1378,0.0,2013-10-10
1379,0.0,2013-10-11
1380,0.0,2013-10-12
1381,0.0,2013-10-13
1382,2.0,2013-10-14
1383,0.0,2013-10-15
1384,0.0,2013-10-16
1385,0.0,2013-10-17
1386,0.0,2013-10-18
1387,0.0,2013-10-19
1388,0.0,2013-10-20
1389,0.0,2013-10-21
1390,0.0,2013-10-22
1391,3.8,2013-10-23
1392,0.0,2013-10-24
1393,0.0,2013-10-25
1394,0.0,2013-10-26
1395,0.0,2013-10-27
1396,0.0,2013-10-28
1397,0.0,2013-10-29
1398,0.0,2013-10-30
1399,0.0,2013-10-31
1400,0.0,2013-11-01
1401,0.0,2013-11-02
1402,0.0,2013-11-03
1403,0.0,2013-11-04
1404,0.0,2013-11-05
1405,0.0,2013-11-06
1406,0.0,2013-11-07
1407,0.0,2013-11-08
1408,0.2,2013-11-09
1409,0.0,2013-11-10
1410,29.8,2013-11-11
1411,18.8,2013-11-12
1412,3.8,2013-11-13
1413,0.0,2013-11-14
1414,0.0,2013-11-15
1415,6.8,2013-11-16
1416,13.4,2013-11-17
1417,6.6,2013-11-18
1418,50.4,2013-11-19
1419,0.0,2013-11-20
1420,0.0,2013-11-21
1421,4.8,2013-11-22
1422,29.8,2013-11-23
1423,0.2,2013-11-24
1424,0.0,2013-11-25
1425,0.0,2013-11-26
1426,0.0,2013-11-27
1427,0.0,2013-11-28
1428,0.0,2013-11-29
1429,4.6,2013-11-30
1430,0.0,2013-12-01
1431,0.0,2013-12-02
1432,0.0,2013-12-03
1433,0.0,2013-12-04
1434,4.6,2013-12-05
1435,0.0,2013-12-06
1436,0.0,2013-12-07
1437,0.0,2013-12-08
1438,0.0,2013-12-09
1439,0.0,2013-12-10
1440,0.0,2013-12-11
1441,0.0,2013-12-12
1442,0.0,2013-12-13
1443,0.0,2013-12-14
1444,0.0,2013-12-15
1445,2.2,2013-12-16
1446,0.4,2013-12-17
1447,0.0,2013-12-18
1448,0.0,2013-12-19
1449,0.4,2013-12-20
1450,0.0,2013-12-21
1451,0.0,2013-12-22
1452,0.0,2013-12-23
1453,0.0,2013-12-24
1454,0.2,2013-12-25
1455,19.6,2013-12-26
1456,4.0,2013-12-27
1457,0.0,2013-12-28
1458,0.0,2013-12-29
1459,0.0,2013-12-30
1460,0.0,2013-12-31
1461,0.0,2014-01-01
1462,0.0,2014-01-02
1463,0.6,2014-01-03
1464,0.2,2014-01-04
1465,0.0,2014-01-05
1466,0.0,2014-01-06
1467,0.0,2014-01-07
1468,4.6,2014-01-08
1469,0.0,2014-01-09
1470,0.0,2014-01-10
1471,0.0,2014-01-11
1472,0.0,2014-01-12
1473,0.0,2014-01-13
1474,0.0,2014-01-14
1475,0.0,2014-01-15
1476,0.0,2014-01-16
1477,0.0,2014-01-17
1478,0.0,2014-01-18
1479,0.0,2014-01-19
1480,0.0,2014-01-20
1481,2.4,2014-01-21
1482,1.6,2014-01-22
1483,0.0,2014-01-23
1484,0.0,2014-01-24
1485,5.0,2014-01-25
1486,0.0,2014-01-26
1487,0.0,2014-01-27
1488,0.0,2014-01-28
1489,0.0,2014-01-29
1490,0.0,2014-01-30
1491,0.0,2014-01-31
1492,0.0,2014-02-01
1493,0.0,2014-02-02
1494,0.0,2014-02-03
1495,0.0,2014-02-04
1496,0.0,2014-02-05
1497,0.0,2014-02-06
1498,0.0,2014-02-07
1499,0.0,2014-02-08
1500,0.0,2014-02-09
1501,0.0,2014-02-10
1502,0.0,2014-02-11
1503,0.0,2014-02-12
1504,0.6,2014-02-13
1505,1.2,2014-02-14
1506,1.8,2014-02-15
1507,5.0,2014-02-16
1508,17.8,2014-02-17
1509,0.0,2014-02-18
1510,0.0,2014-02-19
1511,27.4,2014-02-20
1512,0.0,2014-02-21
1513,0.0,2014-02-22
1514,0.0,2014-02-23
1515,0.0,2014-02-24
1516,0.0,2014-02-25
1517,0.0,2014-02-26
1518,4.6,2014-02-27
1519,0.0,2014-02-28
1520,3.4,2014-03-01
1521,37.8,2014-03-02
1522,0.0,2014-03-03
1523,0.2,2014-03-04
1524,0.0,2014-03-05
1525,0.8,2014-03-06
1526,0.0,2014-03-07
1527,0.6,2014-03-08
1528,0.0,2014-03-09
1529,0.0,2014-03-10
1530,0.0,2014-03-11
1531,0.0,2014-03-12
1532,6.4,2014-03-13
1533,0.0,2014-03-14
1534,0.0,2014-03-15
1535,10.4,2014-03-16
1536,1.4,2014-03-17
1537,0.0,2014-03-18
1538,0.0,2014-03-19
1539,0.0,2014-03-20
1540,0.0,2014-03-21
1541,0.0,2014-03-22
1542,0.0,2014-03-23
1543,0.0,2014-03-24
1544,65.0,2014-03-25
1545,0.0,2014-03-26
1546,8.4,2014-03-27
1547,4.0,2014-03-28
1548,2.8,2014-03-29
1549,0.0,2014-03-30
1550,3.4,2014-03-31
1551,0.0,2014-04-01
1552,0.0,2014-04-02
1553,0.0,2014-04-03
1554,0.6,2014-04-04
1555,7.2,2014-04-05
1556,0.0,2014-04-06
1557,5.6,2014-04-07
1558,0.6,2014-04-08
1559,0.0,2014-04-09
1560,0.0,2014-04-10
1561,6.6,2014-04-11
1562,12.0,2014-04-12
1563,0.4,2014-04-13
1564,0.0,2014-04-14
1565,0.0,2014-04-15
1566,1.6,2014-04-16
1567,0.6,2014-04-17
1568,0.0,2014-04-18
1569,0.0,2014-04-19
1570,0.0,2014-04-20
1571,0.0,2014-04-21
1572,0.0,2014-04-22
1573,0.0,2014-04-23
1574,0.0,2014-04-24
1575,0.0,2014-04-25
1576,0.4,2014-04-26
1577,0.0,2014-04-27
1578,0.0,2014-04-28
1579,0.0,2014-04-29
1580,3.2,2014-04-30
1581,0.0,2014-05-01
1582,0.0,2014-05-02
1583,2.8,2014-05-03
1584,3.4,2014-05-04
1585,0.0,2014-05-05
1586,0.0,2014-05-06
1587,0.0,2014-05-07
1588,0.0,2014-05-08
1589,0.6,2014-05-09
1590,0.0,2014-05-10
1591,0.2,2014-05-11
1592,0.0,2014-05-12
1593,0.0,2014-05-13
1594,0.2,2014-05-14
1595,0.0,2014-05-15
1596,0.0,2014-05-16
1597,0.0,2014-05-17
1598,0.0,2014-05-18
1599,0.0,2014-05-19
1600,0.0,2014-05-20
1601,0.0,2014-05-21
1602,0.0,2014-05-22
1603,0.0,2014-05-23
1604,0.0,2014-05-24
1605,0.0,2014-05-25
1606,0.0,2014-05-26
1607,0.0,2014-05-27
1608,0.0,2014-05-28
1609,0.0,2014-05-29
1610,0.0,2014-05-30
1611,0.0,2014-05-31
1612,0.2,2014-06-01
1613,4.0,2014-06-02
1614,0.0,2014-06-03
1615,0.0,2014-06-04
1616,8.6,2014-06-05
1617,2.0,2014-06-06
1618,0.0,2014-06-07
1619,0.0,2014-06-08
1620,0.0,2014-06-09
1621,7.2,2014-06-10
1622,0.4,2014-06-11
1623,0.0,2014-06-12
1624,0.0,2014-06-13
1625,3.2,2014-06-14
1626,0.4,2014-06-15
1627,0.0,2014-06-16
1628,0.0,2014-06-17
1629,0.0,2014-06-18
1630,0.0,2014-06-19
1631,0.0,2014-06-20
1632,0.6,2014-06-21
1633,0.0,2014-06-22
1634,0.0,2014-06-23
1635,0.0,2014-06-24
1636,0.0,2014-06-25
1637,0.0,2014-06-26
1638,0.0,2014-06-27
1639,0.0,2014-06-28
1640,0.0,2014-06-29
1641,0.0,2014-06-30
1642,0.0,2014-07-01
1643,0.0,2014-07-02
1644,0.0,2014-07-03
1645,0.0,2014-07-04
1646,0.0,2014-07-05
1647,0.0,2014-07-06
1648,0.0,2014-07-07
1649,0.0,2014-07-08
1650,0.0,2014-07-09
1651,0.2,2014-07-10
1652,0.0,2014-07-11
1653,0.0,2014-07-12
1654,0.0,2014-07-13
1655,0.0,2014-07-14
1656,0.4,2014-07-15
1657,2.0,2014-07-16
1658,0.6,2014-07-17
1659,0.0,2014-07-18
1660,0.0,2014-07-19
1661,0.0,2014-07-20
1662,0.0,2014-07-21
1663,0.0,2014-07-22
1664,0.0,2014-07-23
1665,0.0,2014-07-24
1666,0.2,2014-07-25
1667,4.6,2014-07-26
1668,1.0,2014-07-27
1669,0.0,2014-07-28
1670,0.0,2014-07-29
1671,0.0,2014-07-30
1672,0.0,2014-07-31
1673,0.0,2014-08-01
1674,0.0,2014-08-02
1675,0.0,2014-08-03
1676,0.0,2014-08-04
1677,0.0,2014-08-05
1678,0.0,2014-08-06
1679,0.0,2014-08-07
1680,0.0,2014-08-08
1681,0.2,2014-08-09
1682,0.2,2014-08-10
1683,0.0,2014-08-11
1684,1.0,2014-08-12
1685,5.8,2014-08-13
1686,0.0,2014-08-14
1687,0.0,2014-08-15
1688,0.0,2014-08-16
1689,22.2,2014-08-17
1690,57.8,2014-08-18
1691,47.0,2014-08-19
1692,1.8,2014-08-20
1693,0.0,2014-08-21
1694,0.2,2014-08-22
1695,0.0,2014-08-23
1696,0.6,2014-08-24
1697,0.0,2014-08-25
1698,2.4,2014-08-26
1699,26.4,2014-08-27
1700,12.8,2014-08-28
1701,0.8,2014-08-29
1702,0.0,2014-08-30
1703,0.0,2014-08-31
1704,0.0,2014-09-01
1705,0.0,2014-09-02
1706,1.6,2014-09-03
1707,0.0,2014-09-04
1708,0.6,2014-09-05
1709,4.2,2014-09-06
1710,2.0,2014-09-07
1711,0.2,2014-09-08
1712,0.0,2014-09-09
1713,6.8,2014-09-10
1714,0.0,2014-09-11
1715,0.0,2014-09-12
1716,0.0,2014-09-13
1717,0.0,2014-09-14
1718,0.0,2014-09-15
1719,0.0,2014-09-16
1720,0.0,2014-09-17
1721,0.0,2014-09-18
1722,0.0,2014-09-19
1723,0.0,2014-09-20
1724,0.0,2014-09-21
1725,0.0,2014-09-22
1726,0.0,2014-09-23
1727,0.0,2014-09-24
1728,0.0,2014-09-25
1729,3.2,2014-09-26
1730,0.0,2014-09-27
1731,0.0,2014-09-28
1732,0.0,2014-09-29
1733,0.0,2014-09-30
1734,0.0,2014-10-01
1735,0.0,2014-10-02
1736,0.0,2014-10-03
1737,0.0,2014-10-04
1738,0.0,2014-10-05
1739,0.0,2014-10-06
1740,0.0,2014-10-07
1741,0.0,2014-10-08
1742,0.0,2014-10-09
1743,0.0,2014-10-10
1744,0.0,2014-10-11
1745,0.0,2014-10-12
1746,0.0,2014-10-13
1747,9.8,2014-10-14
1748,78.4,2014-10-15
1749,0.6,2014-10-16
1750,0.0,2014-10-17
1751,0.0,2014-10-18
1752,0.0,2014-10-19
1753,0.0,2014-10-20
1754,0.4,2014-10-21
1755,0.0,2014-10-22
1756,0.0,2014-10-23
1757,0.0,2014-10-24
1758,0.4,2014-10-25
1759,0.0,2014-10-26
1760,0.0,2014-10-27
1761,0.0,2014-10-28
1762,0.0,2014-10-29
1763,0.0,2014-10-30
1764,0.0,2014-10-31
1765,0.0,2014-11-01
1766,0.0,2014-11-02
1767,0.0,2014-11-03
1768,0.0,2014-11-04
1769,0.0,2014-11-05
1770,7.8,2014-11-06
1771,0.0,2014-11-07
1772,0.0,2014-11-08
1773,0.0,2014-11-09
1774,0.0,2014-11-10
1775,0.0,2014-11-11
1776,0.0,2014-11-12
1777,0.0,2014-11-13
1778,0.0,2014-11-14
1779,0.0,2014-11-15
1780,6.8,2014-11-16
1781,0.2,2014-11-17
1782,0.0,2014-11-18
1783,0.0,2014-11-19
1784,0.0,2014-11-20
1785,0.0,2014-11-21
1786,0.0,2014-11-22
1787,0.0,2014-11-23
1788,0.0,2014-11-24
1789,8.8,2014-11-25
1790,0.0,2014-11-26
1791,2.6,2014-11-27
1792,0.2,2014-11-28
1793,0.0,2014-11-29
1794,0.0,2014-11-30
1795,3.8,2014-12-01
1796,6.6,2014-12-02
1797,0.6,2014-12-03
1798,30.0,2014-12-04
1799,28.0,2014-12-05
1800,1.8,2014-12-06
1801,39.8,2014-12-07
1802,3.8,2014-12-08
1803,0.8,2014-12-09
1804,0.0,2014-12-10
1805,13.0,2014-12-11
1806,22.6,2014-12-12
1807,0.0,2014-12-13
1808,0.0,2014-12-14
1809,0.0,2014-12-15
1810,0.0,2014-12-16
1811,0.0,2014-12-17
1812,0.0,2014-12-18
1813,0.0,2014-12-19
1814,0.0,2014-12-20
1815,0.0,2014-12-21
1816,0.0,2014-12-22
1817,1.4,2014-12-23
1818,3.4,2014-12-24
1819,0.0,2014-12-25
1820,13.6,2014-12-26
1821,0.0,2014-12-27
1822,0.0,2014-12-28
1823,0.0,2014-12-29
1824,0.4,2014-12-30
1825,0.0,2014-12-31
1826,0.0,2015-01-01
1827,0.0,2015-01-02
1828,0.0,2015-01-03
1829,0.0,2015-01-04
1830,0.2,2015-01-05
1831,0.1,2015-01-06
1832,0.0,2015-01-07
1833,0.0,2015-01-08
1834,0.2,2015-01-09
1835,1.4,2015-01-10
1836,37.2,2015-01-11
1837,3.4,2015-01-12
1838,1.0,2015-01-13
1839,1.0,2015-01-14
1840,0.0,2015-01-15
1841,0.0,2015-01-16
1842,0.0,2015-01-17
1843,0.0,2015-01-18
1844,0.0,2015-01-19
1845,0.6,2015-01-20
1846,2.8,2015-01-21
1847,0.0,2015-01-22
1848,0.0,2015-01-23
1849,0.0,2015-01-24
1850,1.4,2015-01-25
1851,0.0,2015-01-26
1852,22.6,2015-01-27
1853,39.2,2015-01-28
1854,15.2,2015-01-29
1855,0.0,2015-01-30
1856,0.0,2015-01-31
1857,0.0,2015-02-01
1858,0.0,2015-02-02
1859,0.0,2015-02-03
1860,0.0,2015-02-04
1861,2.4,2015-02-05
1862,0.0,2015-02-06
1863,0.2,2015-02-07
1864,0.0,2015-02-08
1865,0.0,2015-02-09
1866,0.4,2015-02-10
1867,1.2,2015-02-11
1868,0.0,2015-02-12
1869,21.2,2015-02-13
1870,0.0,2015-02-14
1871,0.6,2015-02-15
1872,1.6,2015-02-16
1873,0.0,2015-02-17
1874,0.0,2015-02-18
1875,0.0,2015-02-19
1876,0.0,2015-02-20
1877,1.6,2015-02-21
1878,9.8,2015-02-22
1879,1.2,2015-02-23
1880,0.6,2015-02-24
1881,0.0,2015-02-25
1882,2.0,2015-02-26
1883,0.0,2015-02-27
1884,0.0,2015-02-28
1885,0.0,2015-03-01
1886,2.4,2015-03-02
1887,0.4,2015-03-03
1888,0.0,2015-03-04
1889,0.0,2015-03-05
1890,0.0,2015-03-06
1891,0.0,2015-03-07
1892,0.0,2015-03-08
1893,0.0,2015-03-09
1894,0.0,2015-03-10
1895,0.0,2015-03-11
1896,5.0,2015-03-12
1897,0.2,2015-03-13
1898,0.0,2015-03-14
1899,0.0,2015-03-15
1900,0.0,2015-03-16
1901,0.0,2015-03-17
1902,0.0,2015-03-18
1903,0.0,2015-03-19
1904,0.0,2015-03-20
1905,0.2,2015-03-21
1906,3.0,2015-03-22
1907,0.6,2015-03-23
1908,0.0,2015-03-24
1909,10.6,2015-03-25
1910,0.2,2015-03-26
1911,0.0,2015-03-27
1912,0.0,2015-03-28
1913,0.0,2015-03-29
1914,0.0,2015-03-30
1915,0.2,2015-03-31
1916,9.4,2015-04-01
1917,0.0,2015-04-02
1918,0.6,2015-04-03
1919,18.8,2015-04-04
1920,8.8,2015-04-05
1921,0.0,2015-04-06
1922,1.4,2015-04-07
1923,0.2,2015-04-08
1924,0.0,2015-04-09
1925,0.0,2015-04-10
1926,6.8,2015-04-11
1927,0.2,2015-04-12
1928,0.0,2015-04-13
1929,0.0,2015-04-14
1930,0.0,2015-04-15
1931,7.4,2015-04-16
1932,2.4,2015-04-17
1933,1.4,2015-04-18
1934,4.8,2015-04-19
1935,4.6,2015-04-20
1936,79.0,2015-04-21
1937,72.8,2015-04-22
1938,61.0,2015-04-23
1939,0.2,2015-04-24
1940,0.0,2015-04-25
1941,14.0,2015-04-26
1942,0.4,2015-04-27
1943,0.0,2015-04-28
1944,0.0,2015-04-29
1945,5.4,2015-04-30
1946,3.0,2015-05-01
1947,18.0,2015-05-02
1948,26.4,2015-05-03
1949,0.2,2015-05-04
1950,0.0,2015-05-05
1951,0.0,2015-05-06
1952,0.0,2015-05-07
1953,0.0,2015-05-08
1954,0.0,2015-05-09
1955,0.0,2015-05-10
1956,0.0,2015-05-11
1957,0.0,2015-05-12
1958,0.0,2015-05-13
1959,0.2,2015-05-14
1960,0.0,2015-05-15
1961,0.0,2015-05-16
1962,0.0,2015-05-17
1963,0.0,2015-05-18
1964,0.2,2015-05-19
1965,1.4,2015-05-20
1966,0.2,2015-05-21
1967,6.2,2015-05-22
1968,17.2,2015-05-23
1969,0.0,2015-05-24
1970,0.0,2015-05-25
1971,0.0,2015-05-26
1972,0.0,2015-05-27
1973,0.0,2015-05-28
1974,0.0,2015-05-29
1975,0.0,2015-05-30
1976,0.2,2015-05-31
1977,0.0,2015-06-01
1978,0.0,2015-06-02
1979,0.0,2015-06-03
1980,0.4,2015-06-04
1981,0.6,2015-06-05
1982,0.0,2015-06-06
1983,0.0,2015-06-07
1984,0.0,2015-06-08
1985,0.0,2015-06-09
1986,0.0,2015-06-10
1987,0.0,2015-06-11
1988,0.0,2015-06-12
1989,0.0,2015-06-13
1990,0.0,2015-06-14
1991,0.0,2015-06-15
1992,2.2,2015-06-16
1993,9.2,2015-06-17
1994,3.2,2015-06-18
1995,41.2,2015-06-19
1996,0.0,2015-06-20
1997,0.2,2015-06-21
1998,0.0,2015-06-22
1999,0.0,2015-06-23
2000,0.0,2015-06-24
2001,0.0,2015-06-25
2002,4.0,2015-06-26
2003,0.0,2015-06-27
2004,0.0,2015-06-28
2005,0.0,2015-06-29
2006,0.0,2015-06-30
2007,3.4,2015-07-01
2008,0.0,2015-07-02
2009,0.0,2015-07-03
2010,0.0,2015-07-04
2011,0.0,2015-07-05
2012,0.0,2015-07-06
2013,0.0,2015-07-07
2014,0.0,2015-07-08
2015,0.0,2015-07-09
2016,0.0,2015-07-10
2017,1.2,2015-07-11
2018,12.2,2015-07-12
2019,4.6,2015-07-13
2020,0.4,2015-07-14
2021,0.0,2015-07-15
2022,0.0,2015-07-16
2023,16.6,2015-07-17
2024,1.6,2015-07-18
2025,0.0,2015-07-19
2026,0.0,2015-07-20
2027,0.0,2015-07-21
2028,0.0,2015-07-22
2029,4.4,2015-07-23
2030,0.2,2015-07-24
2031,0.2,2015-07-25
2032,0.0,2015-07-26
2033,0.0,2015-07-27
2034,0.0,2015-07-28
2035,0.0,2015-07-29
2036,0.0,2015-07-30
2037,0.0,2015-07-31
2038,0.0,2015-08-01
2039,0.0,2015-08-02
2040,0.0,2015-08-03
2041,0.0,2015-08-04
2042,0.0,2015-08-05
2043,0.0,2015-08-06
2044,0.0,2015-08-07
2045,0.0,2015-08-08
2046,0.0,2015-08-09
2047,0.0,2015-08-10
2048,0.0,2015-08-11
2049,0.0,2015-08-12
2050,0.0,2015-08-13
2051,0.0,2015-08-14
2052,0.0,2015-08-15
2053,0.0,2015-08-16
2054,0.0,2015-08-17
2055,0.0,2015-08-18
2056,0.0,2015-08-19
2057,0.0,2015-08-20
2058,0.0,2015-08-21
2059,0.0,2015-08-22
2060,4.0,2015-08-23
2061,4.0,2015-08-24
2062,27.2,2015-08-25
2063,10.0,2015-08-26
2064,2.2,2015-08-27
2065,0.0,2015-08-28
