,eval_date,model aic,peak_actual,peak_predicted,time_of_peak_actual,time_of_peak_predicted,mse,r2,mae,mape
142,2020-05-22,-17669.22353549832,9.27629757381024,9.204103658190377,2020-05-22 18:00:00,2020-05-22 18:00:00,0.004381313864852876,0.7421263612264511,0.05578252863686576,0.0061171434302764284
143,2020-05-23,-17660.312373017317,9.213639922467467,9.222574303108551,2020-05-23 18:00:00,2020-05-23 18:00:00,0.002186087459226291,0.8477028995139719,0.033576468185136786,0.0037579194895283365
144,2020-05-24,-17662.47331205842,9.20399025257738,9.209972004236839,2020-05-24 18:30:00,2020-05-24 18:00:00,0.0027040838384759813,0.8523483607695013,0.041307595815810526,0.004643140401343763
145,2020-05-25,-17695.62969797208,9.319115850006805,9.227154163462066,2020-05-25 18:00:00,2020-05-25 18:00:00,0.0066217471897270265,0.745808608192912,0.07091640950987987,0.007795626064718113
146,2020-05-26,-17670.845896145962,9.258591343188167,9.272959468296364,2020-05-26 18:00:00,2020-05-26 18:00:00,0.0011403987895768405,0.9200036506726116,0.026249935536573916,0.00290539835089952
147,2020-05-27,-17657.91619411922,9.22656897298369,9.253009750527065,2020-05-27 18:00:00,2020-05-27 18:00:00,0.0007039089807981607,0.9522722873463464,0.022527701159572106,0.002501689551338947
148,2020-05-28,-17673.149980579146,9.202880617062329,9.274681398496707,2020-05-28 18:30:00,2020-05-28 18:00:00,0.0038071431904573264,0.7167562133806396,0.04647774117339276,0.0051682576828129545
149,2020-05-29,-17729.13668846913,9.224767794394294,9.23719812073256,2020-05-29 18:00:00,2020-05-29 18:00:00,0.0002617583128720424,0.9802460531233,0.0109340213648678,0.0012110046481944095
150,2020-05-30,-17789.656752006842,9.13531397820241,9.21609603845559,2020-05-30 18:30:00,2020-05-30 18:00:00,0.007434761188987719,0.3436515844761524,0.07476180773696883,0.008379298213907998
151,2020-05-31,-17797.955828292637,9.131353440108512,9.160179479195975,2020-05-31 18:30:00,2020-05-31 18:30:00,0.0033056855807697566,0.790316160768413,0.047678454288777115,0.005383018915038111
152,2020-06-01,-17794.618049229248,9.233996349885462,9.162097352358522,2020-06-01 18:00:00,2020-06-01 18:00:00,0.004319248039008194,0.7917609863505203,0.05683709607061993,0.006308705239276608
153,2020-06-02,-17757.970477816227,9.35784012620726,9.188422482159453,2020-06-02 18:00:00,2020-06-02 18:00:00,0.018431264652726126,0.26727071914945943,0.12170298974587605,0.013299155055985659
154,2020-06-03,-17738.34364318499,9.305838715894712,9.267264616365974,2020-06-03 18:30:00,2020-06-03 18:00:00,0.0017273162535728966,0.9121032880284703,0.035251765748659326,0.003877097310733558
155,2020-06-04,-17728.99459129606,9.327421828249962,9.305244415514174,2020-06-04 18:30:00,2020-06-04 18:00:00,0.0004166410629399496,0.9790044701127107,0.014802363464931467,0.0016183502930551756
156,2020-06-05,-17760.714471807594,9.281058820465086,9.345519284668327,2020-06-05 18:30:00,2020-06-05 18:30:00,0.0019234391950327598,0.8844686962672099,0.03162154022051825,0.0034866229387517634
157,2020-06-06,-17809.403976123504,9.225018124802173,9.288286382073851,2020-06-06 18:30:00,2020-06-06 18:30:00,0.004101173843176168,0.7325438830130582,0.05510309246480934,0.0061193164820635025
158,2020-06-07,-17792.349095120844,9.245506723455266,9.243651642266881,2020-06-07 18:00:00,2020-06-07 18:30:00,0.001516886502060985,0.9076069010132013,0.02993946430956196,0.0033216042095289126
159,2020-06-08,-17781.77093100697,9.256371495395477,9.255166689835308,2020-06-08 18:00:00,2020-06-08 18:30:00,0.00353942650432991,0.8203050262252021,0.04766522411509896,0.0053347121755021225
160,2020-06-09,-17793.20430499872,9.290742707283641,9.278162654844168,2020-06-09 18:00:00,2020-06-09 18:30:00,0.004838891141848801,0.7299770868184341,0.0543833056092646,0.006003455848726202
161,2020-06-10,-17752.42875235428,9.283227384776582,9.274183376648686,2020-06-10 18:00:00,2020-06-10 18:00:00,0.0030814020659120332,0.818855254422794,0.0386289656967557,0.00424927322316417
162,2020-06-11,-17741.371100648947,9.24644662484447,9.27913600950689,2020-06-11 18:30:00,2020-06-11 18:00:00,0.0010462415804024779,0.9274554288066609,0.02710128592364876,0.0029995147372061134
163,2020-06-12,-17748.716216988563,9.25560241487688,9.256529125344933,2020-06-12 18:00:00,2020-06-12 18:00:00,0.0005723888288115146,0.9600579182055576,0.01662798303921731,0.0018355845472834878
164,2020-06-13,-17774.69399391734,9.159117601417558,9.243587497959124,2020-06-13 18:00:00,2020-06-13 18:00:00,0.008802229097201112,0.1690361303340534,0.08660641478315205,0.009676700107223867
165,2020-06-14,-17756.45884436714,9.169222500355282,9.19067341344174,2020-06-14 18:30:00,2020-06-14 18:00:00,0.005284300216193247,0.7326344062215153,0.059086086291484076,0.0066752772572304915
166,2020-06-15,-17698.741231046282,9.265688036287163,9.181153854086299,2020-06-15 18:00:00,2020-06-15 18:00:00,0.011102824872467597,0.48859735822072614,0.08505823136442074,0.009389645161336146
167,2020-06-16,-17626.320116307135,9.248624107841774,9.229264228971292,2020-06-16 18:30:00,2020-06-16 18:00:00,0.0011725416342518084,0.9322226199068552,0.026747678356404975,0.0029600534816569962
168,2020-06-17,-17619.31768774479,9.315984247483815,9.239989128365876,2020-06-17 18:00:00,2020-06-17 18:00:00,0.005545497852401139,0.7094990154256322,0.06510854389882033,0.007144418375962563
169,2020-06-18,-17636.406106494884,9.283245978721093,9.288968890260437,2020-06-18 18:30:00,2020-06-18 18:00:00,0.0005756024882513253,0.9689954153353083,0.021365866303458898,0.0023655645629701884
170,2020-06-19,-17668.63567477327,9.240183599784357,9.278913230328591,2020-06-19 18:00:00,2020-06-19 18:30:00,0.0008746162733479895,0.9400266501386787,0.02550602343709703,0.0028180633544093807
171,2020-06-20,-17698.61686086362,9.176288119290502,9.24144035742819,2020-06-20 18:00:00,2020-06-20 18:00:00,0.0046910982683616735,0.6416166581608516,0.05964008056959428,0.006655455453786693
172,2020-06-21,-17688.982900057083,9.233468835093047,9.203680236789257,2020-06-21 18:30:00,2020-06-21 18:30:00,0.0015872375524844412,0.922742272296626,0.030355043742562555,0.0033860129590876117
173,2020-06-22,-17657.221186413015,9.374690573671012,9.240917867465061,2020-06-22 18:30:00,2020-06-22 18:30:00,0.010361572817527533,0.6463716879380321,0.09048594236967096,0.00988463555117935
174,2020-06-23,-17631.507024601495,9.391084017856569,9.303631481378094,2020-06-23 18:30:00,2020-06-23 18:30:00,0.004322787637425974,0.8152496506546731,0.05902672421051921,0.006434189228604767
175,2020-06-24,-17636.821892116008,9.340945737956954,9.366953962133673,2020-06-24 18:00:00,2020-06-24 18:30:00,0.0006328416099577076,0.9660245098618442,0.021701285148362337,0.0023712210430918645
176,2020-06-25,-17641.11128856516,9.326707294306118,9.356932290215019,2020-06-25 18:30:00,2020-06-25 18:30:00,0.000951829421999225,0.9519619768221581,0.025037653492433736,0.002749591806118537
177,2020-06-26,-17718.974444438412,9.30710767148396,9.339199200954017,2020-06-26 18:00:00,2020-06-26 18:00:00,0.00044721818936535796,0.975999055715129,0.017028933711310607,0.0018763069559806901
178,2020-06-27,-17728.048912552345,9.27351045723232,9.299429356947304,2020-06-27 18:30:00,2020-06-27 18:00:00,0.0025492985282187263,0.8264714245146664,0.03264031572615204,0.0036091884950045106
179,2020-06-28,-17731.66758935857,9.30221009473509,9.293427903221472,2020-06-28 18:30:00,2020-06-28 18:30:00,0.0020868699910334683,0.9020206122878309,0.035977859061594085,0.004012373929254819
180,2020-06-29,-17734.51425901227,9.356758374423784,9.342910508940905,2020-06-29 18:00:00,2020-06-29 18:30:00,0.0015594370181589272,0.9347893448593807,0.031479062297932035,0.00346172420399813
181,2020-06-30,-17722.40360861217,9.338532159247464,9.35018487810424,2020-06-30 18:30:00,2020-06-30 18:30:00,0.0011886075210134973,0.9408682051098584,0.02752400090504163,0.0030271983071183672
182,2020-07-01,-17706.53346187644,9.283663321794771,9.315658002603852,2020-07-01 18:30:00,2020-07-01 18:00:00,0.0009010268232571761,0.9507466472508309,0.02404520796189032,0.0026527502662572733
183,2020-07-02,-17707.647220110404,9.221120061786412,9.286381329480216,2020-07-02 18:30:00,2020-07-02 18:30:00,0.001644447302506496,0.8889470493320407,0.035720443432942894,0.003941490522360324
184,2020-07-03,-17722.426554797625,9.264078275869549,9.25597420687777,2020-07-03 18:30:00,2020-07-03 18:30:00,0.0003724583357555677,0.9804433500509888,0.014355746745905451,0.001583531505332144
185,2020-07-04,-17732.26441392261,9.270502769336291,9.251382561095241,2020-07-04 18:30:00,2020-07-04 18:30:00,0.0009723695610422007,0.9483873831674179,0.025670855247641972,0.002850670036859451
186,2020-07-05,-17770.993829082443,9.281667051347036,9.268605155818685,2020-07-05 18:30:00,2020-07-05 18:30:00,0.0006379378943444446,0.9707827971663149,0.02121078384485864,0.002366212560278313
187,2020-07-06,-17806.74702453093,9.34603579639395,9.29964249063948,2020-07-06 18:00:00,2020-07-06 18:30:00,0.005192740517229736,0.7719465953771794,0.06282965582243989,0.006897970047075073
188,2020-07-07,-17795.24002697666,9.34538948727675,9.314467014006873,2020-07-07 18:30:00,2020-07-07 18:30:00,0.0022571460707094273,0.8698788266573323,0.03596034438776652,0.0039500666765320686
189,2020-07-08,-17806.799692832457,9.336780933977069,9.309586473112663,2020-07-08 18:00:00,2020-07-08 18:30:00,0.002743054375412569,0.8405009984035814,0.03994315011160732,0.0043874084981443025
190,2020-07-09,-17798.7008204011,9.317546782920559,9.308656433166572,2020-07-09 18:30:00,2020-07-09 18:30:00,0.0003589758346538258,0.9781390322429883,0.016374166432914967,0.0018011413472800288
191,2020-07-10,-17794.35567202337,9.28658541610688,9.330281053603347,2020-07-10 18:00:00,2020-07-10 18:00:00,0.0009333815898273674,0.9355022418142857,0.026234109589009996,0.0028750513950264525
192,2020-07-11,-17839.879717899297,9.230479217254565,9.312567939924921,2020-07-11 18:00:00,2020-07-11 18:00:00,0.004068445965790307,0.7102565190246686,0.052962788248858104,0.005852725763200659
193,2020-07-12,-17854.797273669566,9.271335748583978,9.273424939829981,2020-07-12 18:30:00,2020-07-12 18:30:00,0.0027266009294250296,0.8611603774081953,0.041735782540039734,0.004662209042752123
194,2020-07-13,-17864.84731742937,9.346845713029033,9.284922535641797,2020-07-13 18:30:00,2020-07-13 18:00:00,0.004387970879992333,0.8692082943572956,0.05078212702396904,0.005632672952714975
195,2020-07-14,-17460.18431191922,9.364775868382205,9.312748728958326,2020-07-14 18:30:00,2020-07-14 18:00:00,0.0034837856173981266,0.833133272289307,0.05411353565472532,0.005932413071012703
196,2020-07-15,-17365.603681667293,9.351724476195969,9.334232523625683,2020-07-15 18:30:00,2020-07-15 18:00:00,0.0008964119707860909,0.9511519712474897,0.025124555324228155,0.002770647755737534
197,2020-07-16,-17355.758052018617,9.341633511580227,9.342882259470944,2020-07-16 18:30:00,2020-07-16 18:30:00,0.0004135610482408959,0.9769145497792017,0.015004358731275888,0.0016583424521906896
198,2020-07-17,-17337.27363756863,9.302718074450537,9.33851873739341,2020-07-17 18:30:00,2020-07-17 18:30:00,0.0004763093976490788,0.9669535486454408,0.017853731789139404,0.0019517803501146371
199,2020-07-18,-17356.338699120563,9.230081232658963,9.304503171789223,2020-07-18 18:30:00,2020-07-18 18:30:00,0.008584459814823324,0.3932409752612397,0.07976758765800078,0.008868009239993783
200,2020-07-19,-17363.327009620174,9.222403321164064,9.270153716228677,2020-07-19 18:30:00,2020-07-19 18:30:00,0.005284636394139521,0.70336706732402,0.06579974351313156,0.007361683763777796
201,2020-07-20,-17377.19256596946,9.325778438117188,9.267736982343177,2020-07-20 19:00:00,2020-07-20 18:30:00,0.003284671816958813,0.8801092913149734,0.051081423119726854,0.005630616012890961
202,2020-07-21,-17317.622781125123,9.37075879695815,9.307745874082823,2020-07-21 18:30:00,2020-07-21 18:30:00,0.00465855679879764,0.7802008163544355,0.060047124916246086,0.006573246355508883
203,2020-07-22,-17310.107896649002,9.342580180865419,9.32651798239776,2020-07-22 18:30:00,2020-07-22 18:30:00,0.0021367272951008827,0.8837040505776496,0.0385194405121968,0.004228498211057957
204,2020-07-23,-17301.524498739804,9.330599450817168,9.341960622923574,2020-07-23 18:30:00,2020-07-23 18:30:00,0.00021107348710614884,0.9886697117003639,0.011602412304850152,0.0012718785521482685
205,2020-07-24,-17318.852289632807,9.290946613142582,9.329731397137275,2020-07-24 08:30:00,2020-07-24 18:30:00,0.0005533177838792801,0.9657280953194632,0.019643443717358194,0.0021541561716195137
206,2020-07-25,-17305.322797988993,9.24487608919305,9.279081027054199,2020-07-25 18:00:00,2020-07-25 18:30:00,0.004670625386436658,0.6181304892405856,0.05399406199358244,0.005966879540590261
207,2020-07-26,-17233.521992829075,9.280191941343224,9.246332843042751,2020-07-26 18:30:00,2020-07-26 18:30:00,0.010012453974488507,0.65386612709438,0.0768180134227519,0.008496082131096852
208,2020-07-27,-17224.082783492573,9.354681379628806,9.290292787626633,2020-07-27 18:00:00,2020-07-27 18:30:00,0.0033327137271590233,0.8798390587721545,0.048846977833892025,0.005335486190495571
209,2020-07-28,-17230.534686192543,9.285569358415676,9.326875204127884,2020-07-28 18:30:00,2020-07-28 18:00:00,0.002278617648925995,0.8590164399236757,0.03616462989682304,0.0039767694386156635
210,2020-07-29,-17224.724243069097,9.264100072282522,9.30451921762064,2020-07-29 18:30:00,2020-07-29 18:30:00,0.008815216713506735,0.4802549080638212,0.06801343191097975,0.007567655661352362
211,2020-07-30,-17191.640948967637,9.294628210165438,9.291690071573377,2020-07-30 18:30:00,2020-07-30 18:30:00,0.000998606864638505,0.944125294900543,0.02375998166391306,0.0026359497857798343
212,2020-07-31,-17201.3670945904,9.28015090908347,9.285500362057707,2020-07-31 18:30:00,2020-07-31 18:30:00,0.00040727482730144984,0.9761326760468069,0.017340264388785814,0.001917225253450345
213,2020-08-01,-17221.12732434796,9.216074898106323,9.251203118876937,2020-08-01 18:30:00,2020-08-01 18:30:00,0.0033404357967731536,0.8060064340421224,0.046073384192302856,0.005152746561632233
214,2020-08-02,-17204.800450110168,9.243665857757764,9.251394738890086,2020-08-02 18:30:00,2020-08-02 18:30:00,0.0023139491901732717,0.8824916702126316,0.03546705151321505,0.003982842775731937
215,2020-08-03,-17188.392933116636,9.29339116620208,9.267110473201788,2020-08-03 18:30:00,2020-08-03 18:30:00,0.004354251355927659,0.7853820410416091,0.05108388961297935,0.005635082990833926
216,2020-08-04,-17184.0167698269,9.278328872584856,9.246446869925412,2020-08-04 18:30:00,2020-08-04 18:30:00,0.0008708078777681502,0.9554144956693478,0.02569162685586753,0.002841221243277689
217,2020-08-05,-17177.351884956654,9.354026777475376,9.267348107091962,2020-08-05 19:00:00,2020-08-05 18:30:00,0.005678802719778392,0.7587804845133918,0.06523517567274979,0.0071639416977515935
218,2020-08-06,-17175.617159548652,9.385069848390524,9.341533265869463,2020-08-06 18:30:00,2020-08-06 19:00:00,0.0015720981371756665,0.9322412627095789,0.035658845658508076,0.0039021852996475154
219,2020-08-07,-17189.310776456812,9.382749630527053,9.348754754747002,2020-08-07 18:00:00,2020-08-07 18:30:00,0.019831401727138844,0.262442601901966,0.09514061095653259,0.010257570650059104
220,2020-08-08,-17121.111208390226,9.246406113436162,9.340858693218943,2020-08-08 18:30:00,2020-08-08 18:30:00,0.01042289508939509,0.36614764821929036,0.08727975966913411,0.009671962723003429
221,2020-08-09,-17117.546113025288,9.369236346491078,9.315142949552316,2020-08-09 18:30:00,2020-08-09 18:30:00,0.0033815829463444635,0.889731183472317,0.047638612061436936,0.005265954322455638
222,2020-08-10,-17209.56753913113,9.370468295295519,9.351181136238683,2020-08-10 18:30:00,2020-08-10 18:30:00,0.003274201690691753,0.8762606646930073,0.04411242917139924,0.0048493877365260556
223,2020-08-11,-17182.124808019908,9.311580209288504,9.341809376242816,2020-08-11 19:00:00,2020-08-11 18:30:00,0.002816769898051496,0.8445310302860354,0.0434458247115872,0.004794635980597537
224,2020-08-12,-17137.951617564555,9.293239304445686,9.356702141645158,2020-08-12 18:30:00,2020-08-12 18:30:00,0.0011676754713532262,0.927976650812311,0.026906394266254036,0.0029411570054064234
225,2020-08-13,-17122.2727056491,9.199459388199895,9.324646205057942,2020-08-13 19:00:00,2020-08-13 18:30:00,0.010117652038660723,0.30557143840734513,0.08541543571727606,0.009491972333407402
226,2020-08-14,-17107.630129504207,9.258899080790462,9.252321843390845,2020-08-14 18:00:00,2020-08-14 18:30:00,0.00035170041283215224,0.9762974744462436,0.015911210536837455,0.001756459078816713
227,2020-08-15,-17108.74648438365,9.169116213265415,9.222889018084537,2020-08-15 18:30:00,2020-08-15 18:30:00,0.004706432432053588,0.5558010541060833,0.05909270533414549,0.006595469542476962
228,2020-08-16,-17101.703869468263,9.179031318938938,9.21153638588569,2020-08-16 18:30:00,2020-08-16 18:30:00,0.00664720473655675,0.6359048438299022,0.07271827518143341,0.008209182490199576
229,2020-08-17,-17154.83583602612,9.234898341356223,9.206476334454772,2020-08-17 18:30:00,2020-08-17 18:30:00,0.0018317651764590897,0.9107290836467204,0.027072157084385522,0.0030029920584549816
230,2020-08-18,-17123.311505653008,9.203807076402654,9.193867606896445,2020-08-18 18:30:00,2020-08-18 18:30:00,0.0024887563721450253,0.8245649047032273,0.036653486147203505,0.004078844360169968
231,2020-08-19,-17093.00796402416,9.262369095869149,9.200681139057172,2020-08-19 18:30:00,2020-08-19 18:30:00,0.0021113577695393987,0.8780246372059614,0.04129054197181803,0.004571353622435316
232,2020-08-20,-17040.40629203451,9.276748706422799,9.216543478667786,2020-08-20 18:30:00,2020-08-20 19:00:00,0.0022514069874727933,0.8799767626194968,0.040372542348017015,0.00446176503448729
233,2020-08-21,-17037.73949176915,9.254840394252064,9.256165246065974,2020-08-21 18:30:00,2020-08-21 18:30:00,0.00033776471174913175,0.9771198794936965,0.014834096848646339,0.0016414333848376993
234,2020-08-22,-17044.395766050664,9.284233749677592,9.250959581123038,2020-08-22 18:30:00,2020-08-22 18:30:00,0.0012998681124834854,0.9303758793246537,0.0281157147261691,0.003112341624278121
235,2020-08-23,-17029.015940269368,9.2745847873689,9.269898486443605,2020-08-23 18:30:00,2020-08-23 18:30:00,0.0007220845972381457,0.965257265942417,0.019899348533912842,0.0022280526492130105
236,2020-08-24,-17042.87494986634,9.319277284695165,9.28796506110651,2020-08-24 19:00:00,2020-08-24 19:00:00,0.003413758835737845,0.8485454574767404,0.046246182601986874,0.005106293376812149
237,2020-08-25,-17033.447810275386,9.350235348980103,9.301159374652906,2020-08-25 19:00:00,2020-08-25 19:00:00,0.0015478129357672215,0.9239724999216741,0.03131637865842892,0.0034318370976316845
238,2020-08-26,-17025.736904540085,9.299710215595658,9.335016816514601,2020-08-26 19:00:00,2020-08-26 19:00:00,0.0013150602328350096,0.9323012293703528,0.030664826496029418,0.0033786351554159974
239,2020-08-27,-17025.95721532235,9.25251920557383,9.321586707614362,2020-08-27 19:00:00,2020-08-27 19:00:00,0.0016014342331563038,0.9124438063901564,0.03235294502182188,0.0035778720594528773
240,2020-08-28,-17046.67327691576,9.21903744257917,9.296778281766281,2020-08-28 19:00:00,2020-08-28 19:00:00,0.004166444396317786,0.7816324881335097,0.05864017199161364,0.006531641742427316
241,2020-08-29,-17059.49980403232,9.120911165299756,9.242654970892096,2020-08-29 19:00:00,2020-08-29 19:00:00,0.010557871286247363,0.385012654430706,0.09168815833933364,0.010295747442238667
242,2020-08-30,-17036.53837007798,9.072439446833718,9.15905905206373,2020-08-30 18:30:00,2020-08-30 19:00:00,0.007810685969608048,0.4579236940165674,0.08046710866306035,0.009084545231982854
243,2020-08-31,-17036.611335915826,9.219478491887207,9.136962404948902,2020-08-31 18:30:00,2020-08-31 19:00:00,0.0044732789372144595,0.7825010019836803,0.053457113906820695,0.00597515319078614
244,2020-09-01,-17026.183977218527,9.215043295873043,9.172565692327248,2020-09-01 19:00:00,2020-09-01 18:30:00,0.001801454465507055,0.8813404488961474,0.03504614099963036,0.003908393586847144
245,2020-09-02,-17004.517417405223,9.153006766320456,9.155033457495957,2020-09-02 18:30:00,2020-09-02 19:00:00,0.0016187909615721521,0.8625780766999599,0.03168176536391839,0.003543978904887994
246,2020-09-03,-16986.131829354425,9.109985087004063,9.147159003919183,2020-09-03 18:30:00,2020-09-03 18:30:00,0.001892013102458556,0.7936771667527591,0.037534510109973995,0.0042058529745223555
247,2020-09-04,-16977.159963163365,9.107188526520712,9.127330925902683,2020-09-04 18:30:00,2020-09-04 18:30:00,0.0010221329791377195,0.8971386154402474,0.025788097046560005,0.0028848461246151792
248,2020-09-05,-16958.416427444972,9.034347546448306,9.098957683866084,2020-09-05 19:00:00,2020-09-05 18:30:00,0.007741741659814667,0.41476517688794623,0.07364696877826231,0.008385640922554923
249,2020-09-06,-16943.720227944068,9.068671963448757,9.046290443229779,2020-09-06 19:00:00,2020-09-06 18:30:00,0.0006587216041519522,0.9421057264498034,0.020712885950902704,0.0023414816016992055
250,2020-09-07,-17021.029611764003,9.136251322720344,9.098941135098208,2020-09-07 19:00:00,2020-09-07 18:30:00,0.00241201456559977,0.8338132240283124,0.035880235215661305,0.004017671309981933
251,2020-09-08,-17363.038435077753,9.108625425371313,9.108151234793555,2020-09-08 18:30:00,2020-09-08 19:00:00,0.0007677191757015123,0.9282594375561307,0.021309024681856432,0.0023976044736186545
252,2020-09-09,-17353.256650884992,9.235689354474543,9.091245788328514,2020-09-09 18:30:00,2020-09-09 18:30:00,0.011089383329652902,0.38963394573879995,0.08507932394784361,0.00939303167854138
253,2020-09-10,-17329.19602336963,9.19570174823264,9.16780046188154,2020-09-10 19:00:00,2020-09-10 18:30:00,0.0014941453169745155,0.8911579006101451,0.032081143557819436,0.003571231270897538
254,2020-09-11,-17313.26436609908,9.120993178180198,9.170725466048966,2020-09-11 19:00:00,2020-09-11 18:30:00,0.002311250893948846,0.765901207220022,0.036574142183239323,0.0041054136832939245
255,2020-09-12,-17313.70736819024,9.044151185907646,9.147743071382784,2020-09-12 19:00:00,2020-09-12 19:00:00,0.008323747042800865,0.3915291302020757,0.07974657289382647,0.00904479458151494
256,2020-09-13,-17300.08962916794,9.066106194047062,9.090161018962943,2020-09-13 19:00:00,2020-09-13 19:00:00,0.0030837450297716185,0.762597423888401,0.046720338429046326,0.005307594988563883
257,2020-09-14,-17272.582641930938,9.107459002915537,9.10454361367134,2020-09-14 18:30:00,2020-09-14 19:00:00,0.0011614668257874743,0.9143891313634906,0.02558057789834256,0.002893153250613951
258,2020-09-15,-17297.20867226139,9.105461962308807,9.081136878722354,2020-09-15 19:00:00,2020-09-15 18:30:00,0.001682447065771444,0.842402178801017,0.036430204087874486,0.0040987134951759015
259,2020-09-16,-17291.979365432067,9.090998121375714,9.137412260186487,2020-09-16 19:00:00,2020-09-16 18:30:00,0.002730914635298376,0.7459517429967613,0.04185673311145843,0.004721272870082713
260,2020-09-17,-17283.375139717158,9.088031485088399,9.106130371163514,2020-09-17 18:30:00,2020-09-17 19:00:00,0.0023976216575598863,0.763623505064277,0.03585865965387702,0.004032541104675499
261,2020-09-18,-17285.161964013823,9.105306469641084,9.065988222468135,2020-09-18 18:30:00,2020-09-18 18:30:00,0.002959495047074604,0.7225992195704779,0.04076981092757581,0.0045490824536271865
262,2020-09-19,-17364.116368955918,9.001050414950509,9.058622469770269,2020-09-19 18:30:00,2020-09-19 18:30:00,0.002485407162216938,0.6397710665672152,0.0429192999601119,0.004862236121558194
263,2020-09-20,-17352.64810095024,9.032503543736853,9.026745424773846,2020-09-20 19:00:00,2020-09-20 18:30:00,0.0017270916726952953,0.8432857136829923,0.029940462349399177,0.0033987178276660805
264,2020-09-21,-17302.437767220406,9.113099028675398,9.054386993918802,2020-09-21 18:30:00,2020-09-21 18:30:00,0.003583504735744739,0.7569762314566284,0.0503066950768137,0.005640492272059543
265,2020-09-22,-17280.49207282986,9.073416947195508,9.070518355293952,2020-09-22 18:30:00,2020-09-22 18:30:00,0.0004920865025661454,0.9518163500347014,0.015352625160567124,0.0017413770425550661
266,2020-09-23,-17281.19169722819,9.09051349910674,9.072329694931552,2020-09-23 19:00:00,2020-09-23 18:30:00,0.0003587417495638477,0.9712796461070161,0.016226547622672654,0.0018380109845666948
267,2020-09-24,-17270.836826802923,9.102243894764321,9.09130355426047,2020-09-24 19:00:00,2020-09-24 18:30:00,0.0026206985591381224,0.8057793968129863,0.040044743864435794,0.004535102690256265
268,2020-09-25,-17277.503358004455,9.115030292171852,9.102454918334516,2020-09-25 18:30:00,2020-09-25 18:30:00,0.0012689311883816792,0.8904050868004876,0.02973528408213418,0.0033242270338000013
269,2020-09-26,-17236.665103031075,9.093985191449313,9.075590183350155,2020-09-26 19:00:00,2020-09-26 19:00:00,0.0022886034067488635,0.8539565503082691,0.03370463330783772,0.003837250075630027
270,2020-09-27,-17231.528355960487,9.10254801289372,9.099589990938863,2020-09-27 19:00:00,2020-09-27 19:00:00,0.002615025235214078,0.8492762483475519,0.03654080513360639,0.004178417004763111
271,2020-09-28,-17225.82454892446,9.134850368333662,9.126100501460895,2020-09-28 19:00:00,2020-09-28 19:00:00,0.001296905378350763,0.9124047069224466,0.0249007714784526,0.0028125369998599475
272,2020-09-29,-17204.347347848103,9.121404234732498,9.11400760429655,2020-09-29 19:00:00,2020-09-29 19:00:00,0.0016170883908374317,0.8698386097828473,0.03414435887467634,0.003861027848384399
273,2020-09-30,-17197.82351084971,9.128124387780408,9.113551145538851,2020-09-30 19:00:00,2020-09-30 19:00:00,0.008945094627492234,0.13194166226173276,0.06421035478029857,0.007176695422811259
274,2020-10-01,-17178.021999316392,9.05948143508028,9.135953510519474,2020-10-01 19:00:00,2020-10-01 19:00:00,0.002502908042120349,0.7776930439193895,0.04665857960255367,0.005269865833987188
275,2020-10-02,-17240.52575999093,9.020739182836829,9.106943228040139,2020-10-02 19:00:00,2020-10-02 19:00:00,0.004143822129540218,0.5540879502973457,0.056858174096173664,0.006434644151530308
276,2020-10-03,-17230.99717980829,8.97810057497421,9.053172048835286,2020-10-03 19:00:00,2020-10-03 19:00:00,0.006654137451839051,0.4458147668212551,0.0712412322482933,0.008146707177005278
277,2020-10-04,-17228.23947937807,8.956785292452961,9.001922385338098,2020-10-04 19:00:00,2020-10-04 19:00:00,0.0009590966882073157,0.9258081395617166,0.02601275375528896,0.0029700356812132796
278,2020-10-05,-17268.067059790505,9.032331502164494,8.983789120728932,2020-10-05 18:00:00,2020-10-05 19:00:00,0.002905496654460824,0.860973950029531,0.04365418961708264,0.004961762520528548
279,2020-10-06,-17261.503315107766,9.034848241471128,8.984001786131694,2020-10-06 18:30:00,2020-10-06 18:30:00,0.014374787870619604,-0.34386376302607213,0.0966930188898358,0.01087587051944707
280,2020-10-07,-17234.656965496244,9.04220925297425,9.023190784043338,2020-10-07 18:00:00,2020-10-07 17:30:00,0.0036254469019717287,0.596067887107272,0.04567901730266022,0.005125683576102306
281,2020-10-08,-17219.894381591446,9.032595526045256,9.020776219461727,2020-10-08 19:00:00,2020-10-08 18:30:00,0.00241402827548399,0.6971129919828711,0.03414974087088588,0.0038402584402461655
282,2020-10-09,-17193.87934635397,8.980449105954591,9.026008134727414,2020-10-09 19:00:00,2020-10-09 18:00:00,0.002391954756880248,0.6558098198673508,0.035574346450267545,0.004031329275017918
283,2020-10-10,-17175.312315556614,8.923759026835095,8.989409390724443,2020-10-10 19:00:00,2020-10-10 19:00:00,0.012092639534521677,-0.10801106882629097,0.08783575428046542,0.01010604918520387
284,2020-10-11,-17127.184486261096,8.960589720358957,8.947896344118671,2020-10-11 19:00:00,2020-10-11 19:00:00,0.0024662342104665134,0.8098468257821763,0.03789613857209517,0.004371366104360056
285,2020-10-12,-17132.142835094834,9.028573861115731,8.969437741852424,2020-10-12 18:00:00,2020-10-12 19:00:00,0.01193923625560595,-0.05253832790046231,0.09574015321235425,0.010809719416527058
