,model,traing_window size,using_exog,eval_date,model aicc,peak_actual_afternoon,peak_predicted_afternoon_mean,peak_predicted_afternoon_hi,peak_predicted_afternoon_lo,time_of_peak_actual_afternoon,time_of_peak_predicted_afternoon,peak_actual_morning,peak_predicted_morning_mean,peak_predicted_morning_hi,peak_predicted_morning_lo,time_of_peak_actual_morning,time_of_peak_predicted_morning,mse,r2,mae,mape,stats
190,"(2, 0, 0, 0, 48, 0, 0)",2688,True,2020-07-09,30746.205637638413,11130.64,10017.398556991928,11063.552473736556,8971.2446402473,2020-07-09 06:00:00,2020-07-09 06:00:00,10327.23,9823.011141228653,10765.98748133233,8880.034801124977,2020-07-09 08:30:00,2020-07-09 08:00:00,485180.5245411407,0.6340843288153152,580.8554859404529,0.06214650087545698,"           label         value  ...       p_value  significance
0            ar1      1.543393  ...  0.000000e+00           ***
1            ar2     -0.564841  ...  0.000000e+00           ***
2      intercept  12148.424733  ...  0.000000e+00           ***
3       rainfall     -1.098154  ...  7.866675e-03            **
4    pv_capacity    -17.825310  ...  0.000000e+00           ***
5    temperature    -11.424541  ...  0.000000e+00           ***
6    solar_power      0.221654  ...  1.830274e-03            **
7   total_demand    -10.373116  ...  7.064398e-07           ***
8         temp_1     -0.599511  ...  6.319529e-02             .
9         temp_9     -0.479465  ...  5.395684e-14           ***
10       solar_4      0.414338  ...  4.932943e-12           ***
11      solar_16      0.857797  ...  0.000000e+00           ***
12      lag_48*7      5.082144  ...  0.000000e+00           ***
13     sin_336_1     -1.535043  ...  7.049916e-13           ***

[14 rows x 6 columns]"
191,"(2, 0, 0, 0, 48, 0, 0)",2688,True,2020-07-10,30750.179654538842,10791.27,10362.946560730528,11412.844194151921,9313.048927309135,2020-07-10 05:30:00,2020-07-10 06:00:00,9978.59,9658.866650005837,10600.545320631305,8717.18797938037,2020-07-10 08:30:00,2020-07-10 08:00:00,456196.4553981068,0.5783840300627174,495.2258134295873,0.05478230962152688,"           label        value  ...       p_value  significance
0            ar1     1.539164  ...  0.000000e+00           ***
1            ar2    -0.560203  ...  0.000000e+00           ***
2      intercept  9666.025174  ...  0.000000e+00           ***
3       rainfall    -0.945276  ...  1.356419e-01              
4    pv_capacity   -13.632110  ...  0.000000e+00           ***
5    temperature   -11.519883  ...  2.891021e-13           ***
6    solar_power     0.236664  ...  1.266124e-03            **
7   total_demand    -9.877833  ...  3.202505e-11           ***
8         temp_1    -0.275319  ...  5.651415e-01              
9         temp_9    -0.513278  ...  1.064215e-11           ***
10       solar_4     0.417159  ...  9.538465e-09           ***
11      solar_16     0.856871  ...  0.000000e+00           ***
12      lag_48*7     4.734651  ...  5.328929e-03            **
13     sin_336_1    -2.718809  ...  6.318825e-02             .

[14 rows x 6 columns]"
192,"(2, 0, 0, 0, 48, 0, 0)",2688,True,2020-07-11,30741.118563925345,10202.43,10350.7441918189,11390.659783971936,9310.828599665863,2020-07-11 05:30:00,2020-07-11 06:00:00,9122.55,9114.510397654334,10077.503707573595,8349.501402677515,2020-07-11 09:30:00,2020-07-11 09:00:00,332506.74344943924,0.6456783477744839,459.3213214622612,0.054797070454909856,"           label        value  ...       p_value  significance
0            ar1     1.544179  ...  0.000000e+00           ***
1            ar2    -0.565932  ...  0.000000e+00           ***
2      intercept  6075.726058  ...  0.000000e+00           ***
3       rainfall    -0.731145  ...  1.341394e-11           ***
4    pv_capacity    -7.543410  ...  0.000000e+00           ***
5    temperature   -12.119405  ...  0.000000e+00           ***
6    solar_power     0.236801  ...  1.693062e-05           ***
7   total_demand    -9.336290  ...  0.000000e+00           ***
8         temp_1    -0.373715  ...  7.836164e-08           ***
9         temp_9    -0.474263  ...  2.220446e-16           ***
10       solar_4     0.430647  ...  0.000000e+00           ***
11      solar_16     0.852905  ...  0.000000e+00           ***
12      lag_48*7     2.794629  ...  0.000000e+00           ***
13     sin_336_1    -2.002546  ...  0.000000e+00           ***

[14 rows x 6 columns]"
193,"(2, 0, 0, 0, 48, 0, 0)",2688,True,2020-07-12,30741.395778193575,10627.94,10605.14325982914,11652.42329968584,9557.863219972438,2020-07-12 06:00:00,2020-07-12 06:00:00,8445.98,8776.243161774622,9753.864318453909,8092.713765907709,2020-07-12 09:30:00,2020-07-12 09:00:00,161342.44997781355,0.8823457650798363,349.0716763052208,0.04418698740490354,"           label        value  ...       p_value  significance
0            ar1     1.558393  ...  0.000000e+00           ***
1            ar2    -0.580709  ...  0.000000e+00           ***
2      intercept  4700.303902  ...  0.000000e+00           ***
3       rainfall    -0.505520  ...  3.360757e-01              
4    pv_capacity    -5.164000  ...  0.000000e+00           ***
5    temperature   -11.529620  ...  0.000000e+00           ***
6    solar_power     0.237592  ...  1.117876e-03            **
7   total_demand    -9.334280  ...  0.000000e+00           ***
8         temp_1    -0.217953  ...  9.097890e-01              
9         temp_9    -0.485718  ...  1.127451e-09           ***
10       solar_4     0.407284  ...  7.789829e-08           ***
11      solar_16     0.846732  ...  0.000000e+00           ***
12      lag_48*7     4.305499  ...  1.335498e-08           ***
13     sin_336_1    -2.126819  ...  0.000000e+00           ***

[14 rows x 6 columns]"
194,"(2, 0, 0, 0, 48, 0, 0)",2688,True,2020-07-13,30749.209692380733,11461.61,11133.42466536547,12187.036463185956,10079.812867544984,2020-07-13 06:00:00,2020-07-13 06:00:00,10072.7,10118.713598353184,11094.150184091315,9143.277012615054,2020-07-13 08:30:00,2020-07-13 08:30:00,250082.21433782447,0.8922075850246425,366.2425574493423,0.049131427404280226,"           label        value  ...       p_value  significance
0            ar1     1.563449  ...  0.000000e+00           ***
1            ar2    -0.585863  ...  0.000000e+00           ***
2      intercept  5350.214877  ...  0.000000e+00           ***
3       rainfall    -0.408346  ...  6.531851e-01              
4    pv_capacity    -6.240742  ...  0.000000e+00           ***
5    temperature   -10.942316  ...  0.000000e+00           ***
6    solar_power     0.213190  ...  7.949640e-04           ***
7   total_demand    -8.706198  ...  0.000000e+00           ***
8         temp_1    -0.253716  ...  7.974781e-01              
9         temp_9    -0.490524  ...  1.634692e-12           ***
10       solar_4     0.409153  ...  5.620779e-10           ***
11      solar_16     0.843105  ...  0.000000e+00           ***
12      lag_48*7     5.075921  ...  2.577094e-01              
13     sin_336_1    -4.206712  ...  5.881498e-05           ***

[14 rows x 6 columns]"
195,"(2, 0, 0, 0, 48, 0, 0)",2688,True,2020-07-14,30998.53388579961,11668.99,11048.249767254272,12101.276570116355,9995.22296439219,2020-07-14 06:00:00,2020-07-14 06:00:00,10351.93,9917.05036074008,10885.82347166689,8948.27724981327,2020-07-14 09:30:00,2020-07-14 08:30:00,278956.5518203094,0.8346638932945837,429.6474703641861,0.044969219539906326,"           label        value  ...       p_value  significance
0            ar1     1.532631  ...  0.000000e+00           ***
1            ar2    -0.555487  ...  0.000000e+00           ***
2      intercept  6369.434379  ...  0.000000e+00           ***
3       rainfall    -0.498178  ...  5.833787e-01              
4    pv_capacity    -8.069120  ...  0.000000e+00           ***
5    temperature   -11.165225  ...  0.000000e+00           ***
6    solar_power     0.219742  ...  1.489090e-02             *
7   total_demand    -7.910359  ...  5.995204e-15           ***
8         temp_1     0.089916  ...  9.456240e-01              
9         temp_9    -0.483400  ...  9.940548e-10           ***
10       solar_4     0.424820  ...  1.453004e-06           ***
11      solar_16     0.849594  ...  0.000000e+00           ***
12      lag_48*7     3.282638  ...  9.223773e-03            **
13     sin_336_1    -2.424639  ...  0.000000e+00           ***

[14 rows x 6 columns]"
196,"(2, 0, 0, 0, 48, 0, 0)",2688,True,2020-07-15,31001.904899345413,11517.67,11026.384078905787,12078.52708531493,9974.241072496643,2020-07-15 06:00:00,2020-07-15 06:00:00,10016.27,9819.116840593242,10789.261071450748,8848.972609735736,2020-07-15 08:30:00,2020-07-15 08:30:00,52574.369947644394,0.9644486314828847,191.86541236080294,0.021159741852006638,"           label        value  ...       p_value  significance
0            ar1     1.534845  ...  0.000000e+00           ***
1            ar2    -0.557923  ...  0.000000e+00           ***
2      intercept  6061.665065  ...  0.000000e+00           ***
3       rainfall    -0.465133  ...  1.642863e-01              
4    pv_capacity    -7.504066  ...  0.000000e+00           ***
5    temperature   -11.580053  ...  0.000000e+00           ***
6    solar_power     0.236277  ...  1.465515e-03            **
7   total_demand    -9.036720  ...  0.000000e+00           ***
8         temp_1    -0.457171  ...  3.447420e-02             *
9         temp_9    -0.482561  ...  2.876590e-09           ***
10       solar_4     0.440609  ...  1.161959e-12           ***
11      solar_16     0.850506  ...  0.000000e+00           ***
12      lag_48*7     3.153871  ...  0.000000e+00           ***
13     sin_336_1    -1.310851  ...  2.544116e-04           ***

[14 rows x 6 columns]"
197,"(2, 0, 0, 0, 48, 0, 0)",2688,True,2020-07-16,30996.77512946559,11402.02,10832.191017033103,11872.193882564103,9792.188151502103,2020-07-16 06:00:00,2020-07-16 06:00:00,10072.25,10112.202427557339,11073.00632617004,9151.398528944637,2020-07-16 08:30:00,2020-07-16 08:30:00,161301.27094633787,0.8889131356832681,334.35662290458066,0.03709347198042017,"           label        value  ...       p_value  significance
0            ar1     1.532074  ...  0.000000e+00           ***
1            ar2    -0.555546  ...  0.000000e+00           ***
2      intercept  6836.678666  ...  0.000000e+00           ***
3       rainfall    -0.497752  ...  5.105939e-01              
4    pv_capacity    -8.814896  ...  0.000000e+00           ***
5    temperature   -11.515479  ...  1.185245e-03            **
6    solar_power     0.233006  ...  5.062661e-03            **
7   total_demand    -9.433480  ...  4.182713e-03            **
8         temp_1    -0.287947  ...  8.436938e-01              
9         temp_9    -0.486966  ...  1.568803e-06           ***
10       solar_4     0.467032  ...  1.156778e-08           ***
11      solar_16     0.852517  ...  0.000000e+00           ***
12      lag_48*7     2.997021  ...  1.788351e-03            **
13     sin_336_1    -1.648726  ...  3.959893e-04           ***

[14 rows x 6 columns]"
198,"(2, 0, 0, 0, 48, 0, 0)",2688,True,2020-07-17,30995.138145462042,10966.79,10551.429737264445,11584.608458245008,9519.246553804895,2020-07-17 06:00:00,2020-07-17 05:30:00,10006.81,9886.389925542655,10839.26288875279,8933.51696233252,2020-07-17 08:30:00,2020-07-17 08:30:00,45536.282525691524,0.9591770860543158,182.7288815005169,0.02020297789002035,"           label        value  ...       p_value  significance
0            ar1     1.526602  ...  0.000000e+00           ***
1            ar2    -0.550055  ...  0.000000e+00           ***
2      intercept  6363.743732  ...  0.000000e+00           ***
3       rainfall    -1.165564  ...  3.533902e-01              
4    pv_capacity    -8.020722  ...  0.000000e+00           ***
5    temperature   -11.413889  ...  0.000000e+00           ***
6    solar_power     0.241617  ...  1.084713e-03            **
7   total_demand    -9.386951  ...  0.000000e+00           ***
8         temp_1     0.352074  ...  0.000000e+00           ***
9         temp_9    -0.487022  ...  4.000003e-09           ***
10       solar_4     0.470837  ...  2.995073e-08           ***
11      solar_16     0.852892  ...  0.000000e+00           ***
12      lag_48*7     3.816070  ...  4.901635e-12           ***
13     sin_336_1    -2.002782  ...  0.000000e+00           ***

[14 rows x 6 columns]"
199,"(2, 0, 0, 0, 48, 0, 0)",2688,True,2020-07-18,30975.69836619837,10198.37,10170.115139495365,11196.410908183489,9143.819370807241,2020-07-18 06:00:00,2020-07-18 06:00:00,8806.71,9119.521958009555,10083.790557999058,8691.791180406328,2020-07-18 00:00:00,2020-07-18 09:30:00,275594.5587622354,0.7150482138109173,381.9602735814205,0.04999446828526272,"           label        value  ...       p_value  significance
0            ar1     1.523238  ...  0.000000e+00           ***
1            ar2    -0.546643  ...  0.000000e+00           ***
2      intercept  5606.298980  ...  0.000000e+00           ***
3       rainfall     0.897761  ...  1.918929e-01              
4    pv_capacity    -6.767539  ...  0.000000e+00           ***
5    temperature   -11.638430  ...  0.000000e+00           ***
6    solar_power     0.231773  ...  3.335359e-04           ***
7   total_demand    -9.037144  ...  1.783057e-02             *
8         temp_1     0.453439  ...  8.906570e-01              
9         temp_9    -0.518852  ...  8.621537e-07           ***
10       solar_4     0.461103  ...  1.494360e-13           ***
11      solar_16     0.854029  ...  0.000000e+00           ***
12      lag_48*7     5.435617  ...  7.480644e-04           ***
13     sin_336_1    -1.990969  ...  1.136927e-02             *

[14 rows x 6 columns]"
200,"(2, 0, 0, 0, 48, 0, 0)",2688,True,2020-07-19,30977.380082549113,10120.36,10489.5336992283,11515.21862527202,9463.848773184578,2020-07-19 06:00:00,2020-07-19 06:00:00,8276.47,8537.615791908878,9492.614718181721,8102.304631629708,2020-07-19 00:00:00,2020-07-19 09:00:00,273878.173682403,0.7607839147230642,467.8796567822814,0.06184892923449479,"           label        value  std_error       z_score   p_value significance
0            ar1     1.523129   0.014674    103.799054  0.000000          ***
1            ar2    -0.546577   0.014909    -36.660606  0.000000          ***
2      intercept  5540.074114   0.254048  21807.203041  0.000000          ***
3       rainfall     0.956361   1.287170      0.742995  0.457485             
4    pv_capacity    -6.687880   0.163551    -40.891775  0.000000          ***
5    temperature   -11.359182   0.601850    -18.873765  0.000000          ***
6    solar_power     0.221227   0.057952      3.817387  0.000135          ***
7   total_demand    -9.235518   0.460223    -20.067495  0.000000          ***
8         temp_1     0.909538   2.324789      0.391235  0.695624             
9         temp_9    -0.564328   0.173390     -3.254673  0.001135           **
10       solar_4     0.446503   0.093967      4.751694  0.000002          ***
11      solar_16     0.854863   0.011333     75.429340  0.000000          ***
12      lag_48*7     3.205175   4.220316      0.759463  0.447576             
13     sin_336_1    -1.439404   2.505113     -0.574587  0.565571             "
201,"(2, 0, 0, 0, 48, 0, 0)",2688,True,2020-07-20,30991.06273216423,11222.65,11171.796467216504,12200.388948111859,10143.203986321148,2020-07-20 06:30:00,2020-07-20 06:00:00,9649.23,9693.751655517031,10636.946510778607,8750.556800255456,2020-07-20 08:00:00,2020-07-20 08:30:00,110658.14646171623,0.945032305588148,260.2703079794537,0.03340552781469968,"           label        value  std_error        z_score   p_value significance
0            ar1     1.517064   0.015399      98.516908  0.000000          ***
1            ar2    -0.540106   0.015323     -35.248021  0.000000          ***
2      intercept  6414.122647   0.019572  327711.592972  0.000000          ***
3       rainfall     0.797397   0.075562      10.552833  0.000000          ***
4    pv_capacity    -8.163091   0.243287     -33.553332  0.000000          ***
5    temperature   -12.382883   0.369277     -33.532776  0.000000          ***
6    solar_power     0.251122   0.135546       1.852667  0.063930            .
7   total_demand    -9.261761   0.780601     -11.864912  0.000000          ***
8         temp_1     0.915894   0.498346       1.837867  0.066082            .
9         temp_9    -0.604429   0.133475      -4.528412  0.000006          ***
10       solar_4     0.443411   0.091631       4.839081  0.000001          ***
11      solar_16     0.855945   0.014903      57.436285  0.000000          ***
12      lag_48*7     2.949142   0.019848     148.585441  0.000000          ***
13     sin_336_1     1.516134   0.072661      20.865862  0.000000          ***"
202,"(2, 0, 0, 0, 48, 0, 0)",2688,True,2020-07-21,31163.87748634898,11739.02,11461.824539457872,12485.541619593558,10438.107459322186,2020-07-21 06:00:00,2020-07-21 06:00:00,10841.59,10097.817212188129,11050.294226200716,9145.340198175541,2020-07-21 08:00:00,2020-07-21 09:00:00,240406.45179357464,0.8666329888660844,363.266764365703,0.04051150378579102,"           label        value  ...       p_value  significance
0            ar1     1.503147  ...  0.000000e+00           ***
1            ar2    -0.527336  ...  0.000000e+00           ***
2      intercept  5388.800107  ...  0.000000e+00           ***
3       rainfall     1.053017  ...  1.145672e-03            **
4    pv_capacity    -6.233964  ...  0.000000e+00           ***
5    temperature   -11.063866  ...  0.000000e+00           ***
6    solar_power     0.291978  ...  2.753360e-03            **
7   total_demand    -9.008508  ...  0.000000e+00           ***
8         temp_1     1.094532  ...  3.149569e-10           ***
9         temp_9    -0.701942  ...  4.440892e-16           ***
10       solar_4     0.500525  ...  1.143648e-05           ***
11      solar_16     0.837525  ...  0.000000e+00           ***
12      lag_48*7     5.997165  ...  0.000000e+00           ***
13     sin_336_1    -0.055434  ...  9.315108e-01              

[14 rows x 6 columns]"
203,"(2, 0, 0, 0, 48, 0, 0)",2688,True,2020-07-22,31211.05984601609,11412.82,11292.831799343761,12320.233065601582,10265.43053308594,2020-07-22 06:00:00,2020-07-22 06:00:00,10726.52,9908.769672890561,10865.205841628536,8952.333504152586,2020-07-22 08:00:00,2020-07-22 08:30:00,112225.67844492076,0.9270002015805929,243.55985796984044,0.026322068933888502,"           label        value  ...       p_value  significance
0            ar1     1.516209  ...  0.000000e+00           ***
1            ar2    -0.541554  ...  0.000000e+00           ***
2      intercept  4050.522734  ...  0.000000e+00           ***
3       rainfall     1.727616  ...  1.298972e-01              
4    pv_capacity    -3.902752  ...  0.000000e+00           ***
5    temperature   -11.758324  ...  0.000000e+00           ***
6    solar_power     0.254217  ...  2.882914e-03            **
7   total_demand    -9.254500  ...  1.051876e-06           ***
8         temp_1     0.973786  ...  4.128849e-01              
9         temp_9    -0.756157  ...  0.000000e+00           ***
10       solar_4     0.485823  ...  1.896748e-08           ***
11      solar_16     0.832714  ...  0.000000e+00           ***
12      lag_48*7     5.394854  ...  2.894703e-01              
13     sin_336_1    -2.634901  ...  3.037248e-01              

[14 rows x 6 columns]"
204,"(2, 0, 0, 0, 48, 0, 0)",2688,True,2020-07-23,31210.46849987396,11276.89,11228.100959936051,12254.583444119597,10201.618475752506,2020-07-23 06:00:00,2020-07-23 06:30:00,10792.65,9952.844803573842,10910.549819001519,8995.139788146165,2020-07-23 08:00:00,2020-07-23 08:30:00,98675.23217687034,0.9357217434426184,226.5625206841706,0.024981348690409803,"           label        value  ...       p_value  significance
0            ar1     1.519623  ...  0.000000e+00           ***
1            ar2    -0.545283  ...  0.000000e+00           ***
2      intercept  2816.603154  ...  0.000000e+00           ***
3       rainfall     2.105397  ...  0.000000e+00           ***
4    pv_capacity    -1.846173  ...  2.331468e-14           ***
5    temperature   -12.185710  ...  0.000000e+00           ***
6    solar_power     0.261537  ...  1.642748e-03            **
7   total_demand    -8.900140  ...  0.000000e+00           ***
8         temp_1     0.678555  ...  9.570881e-02             .
9         temp_9    -0.788157  ...  2.220446e-16           ***
10       solar_4     0.485877  ...  4.358378e-08           ***
11      solar_16     0.833615  ...  0.000000e+00           ***
12      lag_48*7     5.323728  ...  0.000000e+00           ***
13     sin_336_1    -1.896796  ...  0.000000e+00           ***

[14 rows x 6 columns]"
205,"(2, 0, 0, 0, 48, 0, 0)",2688,True,2020-07-24,31207.325218545026,10762.03,10796.704434570647,11816.131501099293,9777.277368042001,2020-07-24 06:00:00,2020-07-24 06:00:00,10838.44,9875.326772490427,10824.048671401835,8926.60487357902,2020-07-24 08:30:00,2020-07-24 08:30:00,127379.42106455425,0.9002252327676228,261.10494035597657,0.029583488503661923,"           label        value  ...       p_value  significance
0            ar1     1.512102  ...  0.000000e+00           ***
1            ar2    -0.537585  ...  0.000000e+00           ***
2      intercept  3851.360053  ...  0.000000e+00           ***
3       rainfall     1.921431  ...  2.108691e-01              
4    pv_capacity    -3.641005  ...  0.000000e+00           ***
5    temperature   -12.959953  ...  0.000000e+00           ***
6    solar_power     0.296033  ...  1.307406e-04           ***
7   total_demand    -9.890599  ...  7.885945e-09           ***
8         temp_1     0.329726  ...  5.923533e-01              
9         temp_9    -0.739137  ...  1.110223e-15           ***
10       solar_4     0.488003  ...  1.036009e-09           ***
11      solar_16     0.840015  ...  0.000000e+00           ***
12      lag_48*7     4.780614  ...  3.374783e-10           ***
13     sin_336_1    -0.004661  ...  9.962310e-01              

[14 rows x 6 columns]"
206,"(2, 0, 0, 0, 48, 0, 0)",2688,True,2020-07-25,31276.337384831553,10350.39,10011.09638337837,11028.250435869491,8993.942330887248,2020-07-25 05:30:00,2020-07-25 06:00:00,9381.75,8810.413383680041,9757.875669105846,8615.403058895312,2020-07-25 09:30:00,2020-07-25 08:30:00,312013.21053990576,0.6400209686043861,435.25358835000117,0.05063154386401667,"           label        value  ...       p_value  significance
0            ar1     1.505563  ...  0.000000e+00           ***
1            ar2    -0.531496  ...  0.000000e+00           ***
2      intercept  5954.303018  ...  0.000000e+00           ***
3       rainfall     1.291126  ...  2.071667e-01              
4    pv_capacity    -7.229102  ...  0.000000e+00           ***
5    temperature   -13.144389  ...  0.000000e+00           ***
6    solar_power     0.290958  ...  1.196489e-04           ***
7   total_demand    -9.694189  ...  0.000000e+00           ***
8         temp_1     0.013016  ...  9.513333e-01              
9         temp_9    -0.729646  ...  0.000000e+00           ***
10       solar_4     0.480780  ...  3.266120e-09           ***
11      solar_16     0.846508  ...  0.000000e+00           ***
12      lag_48*7     3.547975  ...  9.816342e-03            **
13     sin_336_1    -1.288505  ...  1.002699e-01              

[14 rows x 6 columns]"
207,"(2, 0, 0, 0, 48, 0, 0)",2688,True,2020-07-26,31298.05389037748,10722.49,9771.282957369634,10785.861191869162,8756.704722870107,2020-07-26 06:00:00,2020-07-26 06:00:00,9288.62,8112.900418295373,9064.088791074133,7697.966682678454,2020-07-26 12:00:00,2020-07-26 08:30:00,1734449.9514831125,0.08988794055160643,966.8524693118985,0.10579828674794223,"           label        value  ...       p_value  significance
0            ar1     1.508999  ...  0.000000e+00           ***
1            ar2    -0.535559  ...  0.000000e+00           ***
2      intercept  8889.911916  ...  0.000000e+00           ***
3       rainfall     0.629860  ...  6.624229e-01              
4    pv_capacity   -12.091380  ...  0.000000e+00           ***
5    temperature   -13.430709  ...  0.000000e+00           ***
6    solar_power     0.302193  ...  6.401394e-04           ***
7   total_demand    -9.954669  ...  0.000000e+00           ***
8         temp_1     0.545890  ...  8.505500e-01              
9         temp_9    -0.718943  ...  1.110223e-15           ***
10       solar_4     0.456598  ...  1.090042e-06           ***
11      solar_16     0.845337  ...  0.000000e+00           ***
12      lag_48*7     5.334171  ...  0.000000e+00           ***
13     sin_336_1    -0.694715  ...  0.000000e+00           ***

[14 rows x 6 columns]"
208,"(2, 0, 0, 0, 48, 0, 0)",2688,True,2020-07-27,31338.995094174817,11551.78,10921.568526885458,11976.681854211567,9866.455199559348,2020-07-27 05:30:00,2020-07-27 06:30:00,9657.55,9538.380886209345,10524.786018748886,8551.975753669803,2020-07-27 09:00:00,2020-07-27 08:00:00,883825.5187602425,0.5658988070107802,692.0439236189691,0.07470810750988242,"           label        value  ...       p_value  significance
0            ar1     1.538615  ...  0.000000e+00           ***
1            ar2    -0.565378  ...  0.000000e+00           ***
2      intercept  9631.314125  ...  0.000000e+00           ***
3       rainfall     0.761893  ...  4.357913e-01              
4    pv_capacity   -13.123211  ...  0.000000e+00           ***
5    temperature   -12.148298  ...  0.000000e+00           ***
6    solar_power     0.283343  ...  2.653271e-03            **
7   total_demand   -10.579068  ...  6.601187e-05           ***
8         temp_1     0.494856  ...  5.386071e-01              
9         temp_9    -0.729659  ...  0.000000e+00           ***
10       solar_4     0.465654  ...  7.230824e-08           ***
11      solar_16     0.833335  ...  0.000000e+00           ***
12      lag_48*7     5.690234  ...  1.746136e-06           ***
13     sin_336_1    -2.263724  ...  3.922213e-01              

[14 rows x 6 columns]"
209,"(2, 0, 0, 0, 48, 0, 0)",2688,True,2020-07-28,31345.272126455668,10780.31,11211.393732737733,12281.04407396028,10141.743391515187,2020-07-28 06:00:00,2020-07-28 06:00:00,9792.5,10346.266555676477,11354.335039139887,9338.198072213067,2020-07-28 08:30:00,2020-07-28 08:00:00,247109.59001077164,0.7896361150003346,455.65104055962894,0.05326465838840735,"           label         value  ...       p_value  significance
0            ar1      1.555277  ...  0.000000e+00           ***
1            ar2     -0.582480  ...  0.000000e+00           ***
2      intercept  10491.470617  ...  0.000000e+00           ***
3       rainfall     -0.298289  ...  4.731191e-01              
4    pv_capacity    -14.464820  ...  0.000000e+00           ***
5    temperature    -11.740423  ...  0.000000e+00           ***
6    solar_power      0.278893  ...  1.059546e-04           ***
7   total_demand     -9.717507  ...  0.000000e+00           ***
8         temp_1      0.496472  ...  5.225650e-05           ***
9         temp_9     -0.729303  ...  0.000000e+00           ***
10       solar_4      0.442126  ...  4.021410e-08           ***
11      solar_16      0.828090  ...  0.000000e+00           ***
12      lag_48*7      4.490763  ...  0.000000e+00           ***
13     sin_336_1     -1.544167  ...  5.567324e-12           ***

[14 rows x 6 columns]"
210,"(2, 0, 0, 0, 48, 0, 0)",2688,True,2020-07-29,31333.200739647982,10551.31,11014.455089908335,12079.188536442492,9949.721643374178,2020-07-29 06:00:00,2020-07-29 06:30:00,9723.19,10310.354858897166,11317.477435258956,9303.232282535377,2020-07-29 08:00:00,2020-07-29 08:00:00,279878.89411918976,0.7705984475260023,483.63764227556175,0.05791633953094979,"           label        value  ...       p_value  significance
0            ar1     1.559519  ...  0.000000e+00           ***
1            ar2    -0.587206  ...  0.000000e+00           ***
2      intercept  9799.980268  ...  0.000000e+00           ***
3       rainfall     0.256548  ...  7.770739e-01              
4    pv_capacity   -13.198681  ...  0.000000e+00           ***
5    temperature   -12.000788  ...  1.174153e-07           ***
6    solar_power     0.292905  ...  1.696483e-03            **
7   total_demand    -9.802205  ...  5.620810e-06           ***
8         temp_1     0.824421  ...  1.111214e-01              
9         temp_9    -0.740930  ...  6.217249e-14           ***
10       solar_4     0.439250  ...  3.630176e-05           ***
11      solar_16     0.818973  ...  0.000000e+00           ***
12      lag_48*7     6.174630  ...  0.000000e+00           ***
13     sin_336_1    -1.740874  ...  1.998401e-15           ***

[14 rows x 6 columns]"
211,"(2, 0, 0, 0, 48, 0, 0)",2688,True,2020-07-30,31319.17986150532,10878.42,10895.71597456222,11968.992861883917,9822.439087240522,2020-07-30 06:00:00,2020-07-30 06:30:00,9850.92,10393.32453744262,11405.404330822932,9381.24474406231,2020-07-30 08:00:00,2020-07-30 08:00:00,114757.10606560706,0.9150166353279143,274.874265693374,0.03321168523085496,"           label         value  ...       p_value  significance
0            ar1      1.560264  ...  0.000000e+00           ***
1            ar2     -0.587361  ...  0.000000e+00           ***
2      intercept  10664.319938  ...  0.000000e+00           ***
3       rainfall      0.048721  ...  9.352035e-01              
4    pv_capacity    -14.596538  ...  0.000000e+00           ***
5    temperature    -12.630430  ...  0.000000e+00           ***
6    solar_power      0.266379  ...  5.618920e-03            **
7   total_demand    -10.245256  ...  0.000000e+00           ***
8         temp_1      0.765205  ...  0.000000e+00           ***
9         temp_9     -0.711458  ...  1.737277e-12           ***
10       solar_4      0.417171  ...  3.371330e-06           ***
11      solar_16      0.816245  ...  0.000000e+00           ***
12      lag_48*7      6.662949  ...  0.000000e+00           ***
13     sin_336_1     -2.931320  ...  0.000000e+00           ***

[14 rows x 6 columns]"
212,"(2, 0, 0, 0, 48, 0, 0)",2688,True,2020-07-31,31307.437670702864,10722.05,10583.082768623128,11647.585704080284,9518.579833165972,2020-07-31 06:00:00,2020-07-31 06:30:00,10157.27,10494.081211982319,11496.931759993662,9491.230663970975,2020-07-31 08:00:00,2020-07-31 08:00:00,63759.643580514115,0.9506573113962015,192.78014624871028,0.023274311518574575,"           label         value  ...       p_value  significance
0            ar1      1.556129  ...  0.000000e+00           ***
1            ar2     -0.583281  ...  0.000000e+00           ***
2      intercept  10060.729282  ...  0.000000e+00           ***
3       rainfall      0.062247  ...  1.122507e-02             *
4    pv_capacity    -13.591226  ...  0.000000e+00           ***
5    temperature    -12.844772  ...  0.000000e+00           ***
6    solar_power      0.246870  ...  5.226426e-03            **
7   total_demand     -9.593252  ...  0.000000e+00           ***
8         temp_1      0.818524  ...  1.146305e-11           ***
9         temp_9     -0.722973  ...  0.000000e+00           ***
10       solar_4      0.422747  ...  1.075420e-07           ***
11      solar_16      0.814272  ...  0.000000e+00           ***
12      lag_48*7      5.934144  ...  0.000000e+00           ***
13     sin_336_1     -4.029867  ...  0.000000e+00           ***

[14 rows x 6 columns]"
