,model,traing_window size,using_exog,eval_date,model aicc,peak_actual_afternoon,peak_predicted_afternoon_mean,peak_predicted_afternoon_hi,peak_predicted_afternoon_lo,time_of_peak_actual_afternoon,time_of_peak_predicted_afternoon,peak_actual_morning,peak_predicted_morning_mean,peak_predicted_morning_hi,peak_predicted_morning_lo,time_of_peak_actual_morning,time_of_peak_predicted_morning,mse,r2,mae,mape
10,"(1, 1, 1, 1, 48, 0, 0)",2688,True,2020-01-11,30810.0935399752,7716.93,10232.219956697047,11382.719362707556,9081.720550686538,2020-01-11 05:00:00,2020-01-11 04:30:00,8302.9,9007.958019800577,9991.94429007443,8145.340499151692,2020-01-11 00:00:00,2020-01-11 12:00:00,2763022.0127608445,-18.38349652669887,1466.4940000340146,0.20104521652825036
11,"(1, 1, 1, 1, 48, 0, 0)",2688,True,2020-01-12,30771.81413558067,7690.59,8833.21980082344,9821.255946286601,7845.183655360281,2020-01-12 05:30:00,2020-01-12 04:30:00,7040.43,7579.64471406525,8459.579317469897,6699.710110660602,2020-01-12 09:30:00,2020-01-12 12:00:00,503198.30522345443,-0.5220615556211643,559.4535307434512,0.07908847638400791
12,"(1, 1, 1, 1, 48, 0, 0)",2688,True,2020-01-13,30757.474604872517,8671.97,8901.116867073879,9922.468068199943,7879.765665947814,2020-01-13 05:30:00,2020-01-13 04:30:00,7640.2,7487.343875622359,8388.769410748682,6585.918340496034,2020-01-13 11:00:00,2020-01-13 12:00:00,113571.73555443627,0.8354177021403234,256.85331577826474,0.03514800517163958
13,"(1, 1, 1, 1, 48, 0, 0)",2688,True,2020-01-14,30930.78038095452,9412.35,9273.446309545885,10452.586915769174,8094.305703322595,2020-01-14 04:30:00,2020-01-14 04:30:00,8267.39,7923.3699332245415,8931.806670513579,7020.46421776651,2020-01-14 12:00:00,2020-01-14 12:00:00,92686.4260225096,0.9041610855401662,232.5066399775562,0.02892562764891334
14,"(1, 1, 1, 1, 48, 0, 0)",2688,True,2020-01-15,30838.094892455327,9524.55,9234.503619769192,10403.204415092045,8065.8028244463385,2020-01-15 04:30:00,2020-01-15 04:30:00,8450.73,7984.327409819663,8983.986399518897,7063.02208209281,2020-01-15 12:00:00,2020-01-15 12:00:00,181996.10698137883,0.8319056403305971,382.9454830906313,0.045560680370134256
15,"(1, 1, 1, 1, 48, 0, 0)",2688,True,2020-01-16,30769.977965092145,9316.72,9689.621543321337,10853.426144038354,8525.816942604319,2020-01-16 04:30:00,2020-01-16 04:30:00,8814.88,8662.814131260075,9656.688696794847,7668.939565725302,2020-01-16 11:30:00,2020-01-16 12:00:00,103863.51254877726,0.8582648510972936,292.2249882243554,0.035634554485937525
16,"(1, 1, 1, 1, 48, 0, 0)",2688,True,2020-01-17,30861.34987993709,8264.99,9302.921634093882,10477.07436813649,8128.768900051275,2020-01-17 04:30:00,2020-01-17 04:30:00,8401.15,8368.048754557145,9371.921873381541,7396.741551289231,2020-01-17 11:00:00,2020-01-17 12:00:00,275870.36077081255,0.41269412705338204,403.47654943752724,0.05137629988446927
17,"(1, 1, 1, 1, 48, 0, 0)",2688,True,2020-01-18,30733.172593364656,7744.74,8825.026387385207,10026.560462832595,7623.49231193782,2020-01-18 07:00:00,2020-01-18 04:30:00,7708.16,7962.880245162654,8977.809686030057,6956.508292512673,2020-01-18 09:30:00,2020-01-18 12:00:00,412380.0624389548,-0.42721205913193616,509.6196759143025,0.06972396931613643
18,"(1, 1, 1, 1, 48, 0, 0)",2688,True,2020-01-19,30746.75925493189,8025.98,8468.518248154493,9559.94421395198,7377.0922823570045,2020-01-19 07:00:00,2020-01-19 04:30:00,7185.49,7528.860884964715,8476.265894122505,6666.358865269991,2020-01-19 11:00:00,2020-01-19 12:00:00,161140.02015001202,0.6245063824670161,332.1812279735875,0.04677734744340081
19,"(1, 1, 1, 1, 48, 0, 0)",2688,True,2020-01-20,30733.791277358894,9787.26,8596.415225769719,9657.608070792894,7539.649338207532,2020-01-20 03:30:00,2020-01-20 04:30:00,8905.03,7704.85318681559,8629.381200024158,6780.3251736070215,2020-01-20 12:00:00,2020-01-20 12:00:00,774477.2187540792,0.4492588701555448,772.2427015606613,0.08998281360319767
20,"(1, 1, 1, 1, 48, 0, 0)",2688,True,2020-01-21,30839.18472859741,9925.09,9337.017576550368,10483.937268233,8190.097884867736,2020-01-21 04:30:00,2020-01-21 04:30:00,8209.52,8273.895930760993,9256.50818244595,7291.283679076036,2020-01-21 12:00:00,2020-01-21 12:00:00,102149.93020507183,0.9156360896397118,249.66768703783828,0.028845409721107218
21,"(1, 1, 1, 1, 48, 0, 0)",2688,True,2020-01-22,30955.816584092365,11679.1,9671.791117590434,10854.59687956373,8488.985355617137,2020-01-22 04:30:00,2020-01-22 04:30:00,9196.29,8487.056389682726,9497.572332853393,7488.877450504851,2020-01-22 12:00:00,2020-01-22 12:00:00,937504.6090474399,0.6447859276846035,718.9169808805897,0.07123563274062712
22,"(1, 1, 1, 1, 48, 0, 0)",2688,True,2020-01-23,30833.119617559914,13330.14,11273.354127917311,12482.148991543088,10064.559264291534,2020-01-23 04:30:00,2020-01-23 04:30:00,11712.42,9752.173881804218,10774.913767750766,8729.43399585767,2020-01-23 12:00:00,2020-01-23 12:00:00,2271057.7994876555,0.5702464705464798,1253.9046399071776,0.10999576609745683
23,"(1, 1, 1, 1, 48, 0, 0)",2688,True,2020-01-24,30969.439676002472,10052.6,10867.66261121945,12064.932534034675,9670.392688404225,2020-01-24 04:30:00,2020-01-24 04:30:00,9493.3,9738.261637558713,10728.125886739928,9034.442712928372,2020-01-24 09:30:00,2020-01-24 11:00:00,397352.6530169351,0.11430849254931674,521.4593376024773,0.057498544542612474
24,"(1, 1, 1, 1, 48, 0, 0)",2688,True,2020-01-25,30970.2225949252,9861.13,9955.787960602727,11154.754219938395,8756.82170126706,2020-01-25 05:30:00,2020-01-25 04:30:00,8455.7,8997.795523009165,10023.132027994492,7981.587364593626,2020-01-25 12:00:00,2020-01-25 12:00:00,182373.9809590089,0.829404185993861,340.1352309872173,0.04287051450875165
