,model,traing_window size,using_exog,eval_date,model aicc,peak_actual_afternoon,peak_predicted_afternoon_mean,peak_predicted_afternoon_hi,peak_predicted_afternoon_lo,time_of_peak_actual_afternoon,time_of_peak_predicted_afternoon,peak_actual_morning,peak_predicted_morning_mean,peak_predicted_morning_hi,peak_predicted_morning_lo,time_of_peak_actual_morning,time_of_peak_predicted_morning,mse,r2,mae,mape
181,"(1, 1, 1, 1, 48, 0, 0)",2688,True,2020-06-30,30976.71094751352,11366.71,11081.55943826172,12377.872585918225,9785.246290605215,2020-06-30 06:00:00,2020-06-30 06:00:00,10577.65,9881.749825997624,10773.803309215555,8989.696342779693,2020-06-30 08:30:00,2020-06-30 08:30:00,75441.10750344179,0.9537176543033304,194.59145629626246,0.020138053538538116
182,"(1, 1, 1, 1, 48, 0, 0)",2688,True,2020-07-01,31043.477404926114,10759.78,11624.52608971628,12947.338339395388,10301.713840037173,2020-07-01 06:00:00,2020-07-01 06:00:00,10406.42,10461.456989413897,11366.60365822368,9556.310320604114,2020-07-01 08:00:00,2020-07-01 08:30:00,559561.5884003438,0.5924942183946311,702.3953648150455,0.08417368143802513
183,"(1, 1, 1, 1, 48, 0, 0)",2688,True,2020-07-02,30985.611539480273,10107.38,10704.268411816738,11995.975223311696,9412.56160032178,2020-07-02 06:00:00,2020-07-02 06:00:00,9747.29,9784.49038491724,10677.290205155714,8891.690564678767,2020-07-02 08:00:00,2020-07-02 08:30:00,95457.63695422611,0.9056867976753841,252.37524412814568,0.029501264627980417
184,"(1, 1, 1, 1, 48, 0, 0)",2688,True,2020-07-03,30995.23822309889,10551.08,10643.075670145408,11913.610956450884,9372.540383839932,2020-07-03 06:00:00,2020-07-03 06:00:00,9548.05,9531.039896041864,10409.483962010288,8670.902451657006,2020-07-03 08:00:00,2020-07-03 08:00:00,19509.822532215243,0.9853489816026841,120.24141189389074,0.014724517384778013
185,"(1, 1, 1, 1, 48, 0, 0)",2688,True,2020-07-04,31051.332141005634,10619.09,10939.00858497058,12310.770762015936,9572.246147481208,2020-07-04 06:00:00,2020-07-04 06:00:00,9228.98,9924.694367874232,10863.826780624735,8985.561955123729,2020-07-04 09:00:00,2020-07-04 08:30:00,278170.0347337033,0.7921275456849068,416.57740693663555,0.05195356100798263
186,"(1, 1, 1, 1, 48, 0, 0)",2688,True,2020-07-05,31003.374693827198,10738.32,10901.148329855432,12097.722861650604,9704.57379806026,2020-07-05 06:00:00,2020-07-05 06:00:00,8720.33,9715.390735440371,10575.766979009079,8855.014491871663,2020-07-05 09:00:00,2020-07-05 08:30:00,319558.9720821173,0.7916758713982024,459.52408245676094,0.05950236652991373
187,"(1, 1, 1, 1, 48, 0, 0)",2688,True,2020-07-06,30974.391563515284,11452.33,10744.414937050047,12042.65990766491,9446.169966435184,2020-07-06 05:30:00,2020-07-06 06:00:00,10355.87,9436.093395421582,10327.867164497424,8544.31962634574,2020-07-06 08:30:00,2020-07-06 08:30:00,423970.7086378492,0.7651183257154697,586.4037717931827,0.06372712982776292
188,"(1, 1, 1, 1, 48, 0, 0)",2688,True,2020-07-07,30977.86546270407,11444.93,11064.226484085535,12151.924920909965,9976.528047261105,2020-07-07 06:00:00,2020-07-07 06:00:00,10328.11,9960.814727192774,10778.33673137325,9143.292723012297,2020-07-07 08:30:00,2020-07-07 08:30:00,61711.21411279414,0.9564721131988043,217.54146213455297,0.023076625537266374
189,"(1, 1, 1, 1, 48, 0, 0)",2688,True,2020-07-08,30975.73836612461,11346.82,11106.549151229288,12393.514375639425,9822.303542356552,2020-07-08 05:30:00,2020-07-08 06:00:00,9960.82,9880.634404169423,10762.59981477059,8998.668993568255,2020-07-08 08:30:00,2020-07-08 08:30:00,84048.61084350506,0.9385607939668252,224.394720823861,0.024585714637592473
190,"(1, 1, 1, 1, 48, 0, 0)",2688,True,2020-07-09,30973.18188767262,11130.64,11180.536893898061,12449.782672221732,9911.29111557439,2020-07-09 06:00:00,2020-07-09 06:00:00,10327.23,10025.639132959426,10900.486781775087,9150.791484143765,2020-07-09 08:30:00,2020-07-09 08:30:00,17045.654352494206,0.9871444302941179,95.32168353381358,0.01059443854275499
