,rainfall,pv_capacity,solar_power,peak_demand,date,prev_demand_min,prev_demand_max,prev_demand_mean,prev_demand_std,prev_temp_min,prev_temp_max,prev_temp_mean,prev_temp_std,max_temp,min_temp,prev_solar_min,prev_solar_max,prev_solar_mean,prev_solar_std,prev_peak_time
2164,0.0,323667,0.0,8116.84,2015-12-05,5988.73,8530.23,7697.605,804.0572889296201,11.4,23.2,17.720833333333335,3.772236671200006,25.8,11.4,0.0,872.47,295.90843750000005,326.7957889145665,16:30:00
2165,0.0,323667,0.0,8536.68,2015-12-06,5911.51,8116.84,7262.469166666667,687.8841433711195,11.4,25.8,19.191666666666666,4.705896406946058,27.1,13.7,0.0,1080.12,377.80052083333334,418.1509822767109,17:00:00
2166,0.0,323667,0.0,9687.81,2015-12-07,5799.54,8536.68,7302.425,918.4580488757676,13.7,27.1,20.954166666666666,4.43592482781372,25.4,16.7,0.0,1052.43,363.2808333333333,409.6648051051542,17:30:00
2167,0.0,323667,0.0,9495.2,2015-12-08,6150.87,9687.81,8263.273958333333,1156.3809418672486,16.7,25.4,21.483333333333334,2.5192309982800394,25.7,20.1,0.0,946.35,300.3321875,352.30028532233416,15:30:00
2168,1.8,323667,0.0,11283.72,2015-12-09,6414.03,9495.2,8377.308333333332,1038.4895904503614,20.1,25.7,22.460416666666664,1.6062033446600608,32.6,20.0,0.0,648.1,176.57239583333333,211.41188751573944,15:30:00
2169,10.6,323667,0.0,10041.71,2015-12-10,6320.23,11283.72,8960.766875,1565.195617363348,20.0,32.6,25.258333333333336,4.217281232370899,25.4,19.6,0.0,834.97,250.37125,298.8007067632774,16:30:00
2170,0.0,323667,0.0,10967.36,2015-12-11,6412.09,10041.71,8580.259791666665,1157.6136096931325,19.6,25.4,22.068749999999998,1.8552004250272474,34.3,19.6,0.0,962.97,262.0854166666667,326.3937395197632,16:00:00
2171,0.0,323667,700.95,7832.61,2015-12-12,6332.1,10967.36,8760.019375,1459.7388933078998,19.6,34.3,25.59375,5.550288712061205,21.7,17.5,0.0,1069.62,347.31093749999997,405.10949639159986,16:00:00
2172,0.0,323667,0.0,8005.76,2015-12-13,6103.94,7832.61,7162.1345833333335,528.8112404652303,17.5,21.7,19.291666666666668,1.0940522631985776,23.8,17.7,0.0,931.17,295.5865625,342.379994099744,09:00:00
2173,0.0,323667,0.0,10364.35,2015-12-14,5739.8,8005.76,6973.287083333334,701.7034225125185,17.7,23.8,20.375,2.00928694878387,29.7,15.1,0.0,854.38,222.08197916666666,276.74717410527404,20:00:00
2174,0.0,323667,0.0,10354.47,2015-12-15,5988.73,10364.35,8422.49,1416.1055264155564,15.1,29.7,22.070833333333336,4.738298389844785,28.0,16.2,0.0,1065.93,360.83020833333336,406.1554575318845,16:00:00
2175,2.4,323667,166.31,9260.18,2015-12-16,6210.81,10354.47,8534.359583333333,1323.3668708485175,16.2,28.0,22.147916666666664,3.372983374398932,23.1,15.1,0.0,832.6,281.5860416666667,322.20197634165174,15:30:00
2176,0.0,323667,0.0,9418.95,2015-12-17,6247.03,9260.18,8028.383125,905.3735408979607,15.1,23.1,19.91875,2.145024549777677,26.9,14.0,0.0,414.75,102.70572916666667,118.15480724226586,09:30:00
2177,0.0,323667,0.0,10644.0,2015-12-18,6046.99,9418.95,8163.593125,1102.225484459579,14.0,26.9,20.837500000000002,4.141416398677394,28.8,16.5,0.0,971.9,343.125,383.77769382641736,17:00:00
2178,0.0,323667,0.0,10426.28,2015-12-19,6281.65,10644.0,8724.622291666667,1403.6026683733712,16.5,28.8,23.06041666666667,4.189995154789935,32.8,16.8,0.0,1077.53,371.2660416666667,411.0517615072991,16:30:00
2179,0.0,323667,0.0,10926.62,2015-12-20,6215.97,10426.28,8445.246666666668,1419.1230589876113,16.8,32.8,24.427083333333332,5.472979646013108,32.8,15.8,0.0,1080.82,378.8246875,419.1758537822154,16:00:00
2180,0.0,323667,46.38,10131.51,2015-12-21,6092.65,10926.62,8498.377708333333,1678.4969853479915,15.8,32.8,26.006249999999998,5.783998699640828,29.2,18.0,0.0,1068.03,371.3823958333333,413.32894833908654,17:00:00
2181,11.5,323667,106.1,8591.31,2015-12-22,6502.03,10131.51,8487.283125,1223.0786840212074,18.0,29.2,22.474999999999998,3.3958359983455595,19.3,17.1,0.0,788.05,222.97906250000003,290.30988872248184,12:00:00
2182,23.0,323667,388.58,8262.57,2015-12-23,6024.15,8591.31,7721.027291666666,836.1379493476647,17.1,19.3,17.858333333333334,0.5213865855880893,22.8,16.8,0.0,253.45,69.36458333333333,79.94474500602281,11:00:00
2183,0.0,323667,592.25,7938.73,2015-12-24,5909.57,8262.57,7530.957083333334,761.5370428284,16.8,22.8,20.075,1.6138364493053123,23.8,13.8,0.0,621.15,193.53385416666666,222.50603761169975,10:00:00
2184,0.0,323667,0.0,6807.41,2015-12-25,5853.88,7938.73,7203.868333333333,620.5331283708177,13.8,23.8,19.6125,3.5129926019387803,24.8,13.7,0.0,855.28,296.41020833333334,325.28057987462574,10:00:00
2185,0.0,323667,0.0,7430.81,2015-12-26,5372.57,6807.41,6289.626041666666,447.88466035087157,13.7,24.8,20.189583333333335,3.4427994289242925,27.2,17.1,0.0,927.3,306.27833333333336,341.3977843496722,22:30:00
2186,2.4,323667,0.0,6917.01,2015-12-27,5399.86,7430.81,6637.640208333333,671.1267736901767,17.1,27.2,22.322916666666668,2.7799617005882626,20.9,16.2,0.0,979.92,245.60458333333335,325.6650402863597,20:00:00
2187,0.4,323667,0.0,7008.87,2015-12-28,5434.31,6917.01,6344.299375,455.3730725993106,16.2,20.9,18.474999999999998,1.2338316033932346,20.8,14.6,0.0,690.6,201.69572916666667,258.18818660243295,20:00:00
2188,0.0,323667,0.0,7703.26,2015-12-29,5337.43,7008.87,6381.988125,543.1479660067413,14.6,20.8,18.177083333333332,1.5646683535936885,22.7,12.8,0.0,673.45,209.74020833333336,238.59909293615448,18:00:00
2189,0.0,323667,0.0,8081.37,2015-12-30,5517.8,7703.26,6858.12375,653.6810896096787,12.8,22.7,18.354166666666668,3.3354293055740634,24.5,12.5,0.0,1018.17,340.89479166666666,379.87061689021346,17:00:00
2190,0.0,323667,0.0,8529.23,2015-12-31,5646.28,8081.37,7065.774375,742.5094035392965,12.5,24.5,18.775000000000002,4.220189569201838,26.2,14.3,0.0,1092.93,384.67468750000006,425.07440485292756,17:00:00
2191,0.0,325413,0.0,7913.75,2016-01-01,5645.67,8529.23,7243.315833333333,854.2722096461746,14.3,26.2,20.614583333333332,3.9139678720636035,26.0,15.2,0.0,1062.47,363.29760416666664,406.45913497453125,16:30:00
2192,0.0,325413,0.0,7390.04,2016-01-02,5631.74,7913.75,6861.518333333333,705.7527617158188,15.2,26.0,20.783333333333335,3.430298872490549,24.2,14.9,0.0,1077.75,368.9025,412.88243583914783,17:00:00
2193,0.0,325413,0.0,7328.39,2016-01-03,5559.37,7390.04,6731.957291666667,610.3555000013279,14.9,24.2,20.572916666666668,2.55765347771287,22.9,19.0,0.0,792.3,269.5734375,305.47910909550467,17:30:00
2194,14.0,325413,229.82,8313.11,2016-01-04,5476.66,7328.39,6618.04,628.145614582438,19.0,22.9,21.170833333333334,1.130986828249451,23.1,18.4,0.0,500.42,162.15625,180.17852271088418,18:00:00
2195,39.0,325413,182.23,8338.82,2016-01-05,5589.58,8313.11,7358.55,922.2138158154277,18.4,23.1,20.277083333333334,1.198268180002154,20.3,17.4,0.0,521.0,151.31385416666666,184.16817020956685,10:00:00
2196,31.6,325413,111.15,8256.95,2016-01-06,5768.6,8338.82,7460.061874999999,845.3465813037521,17.4,20.3,18.979166666666668,0.6973989161354849,18.1,16.6,0.0,303.38,85.68947916666667,103.85799887878613,10:00:00
2197,19.8,325413,0.0,7954.59,2016-01-07,5812.26,8256.95,7446.897083333333,800.1132578604592,16.6,18.1,17.460416666666667,0.40567232523428726,22.5,15.7,0.0,148.1,51.41489583333333,56.01867309770214,10:00:00
2198,0.0,325413,0.0,8340.45,2016-01-08,5766.16,7954.59,7324.388958333333,705.0995969824758,15.7,22.5,18.997916666666665,2.2171948525522964,25.2,13.9,0.0,730.72,248.80666666666664,276.9014098711894,17:00:00
2199,0.0,325413,0.0,8055.57,2016-01-09,5833.53,8340.45,7412.811666666667,751.2429565792482,13.9,25.2,19.7625,3.716737587975824,25.5,16.7,0.0,1036.47,359.60010416666665,406.0522281579185,17:00:00
2200,0.0,325413,0.0,8904.38,2016-01-10,5854.5,8055.57,7171.183125,689.1952199706927,16.7,25.5,21.297916666666666,2.8131522096413364,27.1,15.8,0.0,782.25,248.76260416666665,285.1414506424084,17:30:00
2201,0.0,325413,0.0,11713.57,2016-01-11,5724.97,8904.38,7350.264166666667,1052.5914230690084,15.8,27.1,21.95625,3.7419363658348685,33.9,18.2,0.0,1057.93,363.8385416666667,408.88016605810117,17:30:00
2202,0.0,325413,27.52,11300.21,2016-01-12,6037.21,11713.57,9098.258333333333,1929.9654172597086,18.2,33.9,25.741666666666664,5.308837807397043,33.8,20.2,0.0,1056.25,322.12010416666664,395.8145521250135,16:30:00
2203,0.0,325413,0.0,11569.19,2016-01-13,6493.62,11300.21,9070.002916666666,1622.9133485133464,20.2,33.8,24.375,3.6889426496410067,27.3,20.6,0.0,710.53,236.75875,269.6794780343368,13:00:00
2204,0.2,325413,5.25,12670.87,2016-01-14,6353.26,11569.19,9125.678750000001,1672.7371502670444,20.6,27.3,23.933333333333334,2.277767975531003,39.1,15.8,0.0,1038.45,314.0540625,385.2882237732652,17:00:00
2205,45.6,325413,564.94,8372.16,2016-01-15,6620.18,12670.87,9368.951875,1985.6656625827611,15.8,39.1,25.322916666666668,6.914961872276336,20.4,13.5,0.0,1003.88,264.8755208333333,372.7498221716254,13:30:00
2206,2.2,325413,0.0,7344.46,2016-01-16,6107.43,8372.16,7510.325833333333,689.0276145713196,13.5,20.4,17.077083333333334,2.192951919346929,22.2,15.1,0.0,569.88,143.14822916666665,182.76389355601637,08:30:00
2207,0.2,325413,0.0,7686.68,2016-01-17,5673.8,7344.46,6801.91875,512.0218543774347,15.1,22.2,18.914583333333333,2.2474562058387506,23.7,14.0,0.0,921.5,293.35802083333334,345.3350895341402,20:00:00
2208,0.0,325413,0.0,9471.14,2016-01-18,5597.48,7686.68,6750.140625,655.221012796628,14.0,23.7,19.527083333333334,3.234964538812734,26.1,14.9,0.0,724.12,241.72989583333333,277.988531344427,20:00:00
2209,0.0,325413,0.0,11196.17,2016-01-19,5867.71,9471.14,7981.096666666667,1154.6585584387644,14.9,26.1,21.116666666666667,3.8791495741257123,33.2,16.3,0.0,970.88,340.9603125,382.84505811876954,17:00:00
2210,0.0,325413,0.0,12566.79,2016-01-20,6182.37,11196.17,8868.038333333334,1631.1258804278161,16.3,33.2,24.724999999999998,5.655142641691041,37.6,18.5,0.0,1068.35,363.5957291666667,411.4183448727842,17:00:00
2211,0.0,325413,0.0,12777.07,2016-01-21,6378.98,12566.79,9605.786041666666,2031.7834307544338,18.5,37.6,27.650000000000002,6.529474906391132,36.1,22.6,0.0,1043.03,350.89739583333335,397.69485830645726,16:30:00
2212,29.6,325413,5.03,10629.0,2016-01-22,6828.86,12777.07,9828.883333333333,1950.7679189273927,22.6,36.1,26.90833333333333,4.865240731545204,28.1,22.3,0.0,956.35,264.1927083333333,341.9881051806656,15:00:00
2213,15.6,325413,536.905,8578.53,2016-01-23,6748.94,10629.0,8906.779375,1282.350933440354,22.3,28.1,24.1375,1.7658251039874648,25.6,21.8,0.0,583.05,129.3915625,193.2357156350107,13:00:00
2214,0.8,325413,0.0,7917.95,2016-01-24,6142.82,8578.53,7632.123333333333,780.5516474259036,21.8,25.6,23.243750000000002,0.9416839262838017,24.0,19.8,0.0,657.28,237.64010416666667,257.98719439705,09:30:00
2215,0.0,325413,0.0,8989.86,2016-01-25,5843.25,7917.95,7105.250833333333,697.9265247124255,19.8,24.0,21.9875,1.1523565125059585,24.5,20.4,0.0,588.62,170.9807291666667,201.96467350407087,17:30:00
2216,3.8,325413,0.0,8300.79,2016-01-26,5967.32,8989.86,7891.971666666667,1066.0013859404455,20.4,24.5,22.583333333333332,1.269500376397644,26.8,19.7,0.0,562.67,171.27729166666666,201.51400858321202,15:30:00
